GeneID,RPKM_zero,RPKM_final
ENSG00000130772,32.97319275,21.34993527
ENSG00000156603,26.40031286,23.33314303
ENSG00000124641,25.78058529,17.41739572
ENSG00000152944,24.11990687,29.75477967
ENSG00000148297,6.924172736,6.281011695
ENSG00000112282,10.33083222,7.020340418
ENSG00000008838,13.76789094,18.23996761
ENSG00000104973,15.23332252,7.852662243
ENSG00000105085,15.02147306,15.67591252
ENSG00000160563,25.01539536,20.07779055
ENSG00000118579,8.518694533,6.486511403
ENSG00000063322,19.3806241,20.11762236
ENSG00000164758,48.77246253,37.71767783
ENSG00000108590,34.11226953,45.17643077
ENSG00000136146,23.78825806,17.78022968
ENSG00000133997,17.00028069,9.896238173
ENSG00000155868,44.37896779,38.43551378
ENSG00000159479,26.05191151,28.74544359
ENSG00000141026,20.51884042,21.56031428
ENSG00000102802,26.07919508,33.92963142
ENSG00000068305,11.11478556,11.10235875
ENSG00000213999,35.02374277,35.41363845
ENSG00000081189,4.85282577,3.206304432
ENSG00000116604,7.948647838,9.020656538
ENSG00000103313,18.31854376,14.68718919
ENSG00000145794,5.828200542,1.732111112
ENSG00000157890,6.859272894,6.324238808
ENSG00000162591,5.552958532,5.048165342
ENSG00000105429,5.255057129,7.745911306
ENSG00000106780,13.29392842,11.06234482
ENSG00000167077,14.85523578,13.27271067
ENSG00000197889,64.29178492,74.71953485
ENSG00000162039,42.84854205,42.74812001
ENSG00000143995,8.726647506,5.717257195
ENSG00000134138,13.1909168,14.898689
ENSG00000105419,22.13488827,25.96474486
ENSG00000165304,27.50308425,28.70221984
ENSG00000162959,8.685656884,8.66208274
ENSG00000133895,24.69137523,20.16878962
ENSG00000005102,24.20027738,18.93886921
ENSG00000106511,38.2684759,19.92557212
ENSG00000112818,15.20697651,8.907431385
ENSG00000141434,19.07051666,10.53726643
ENSG00000146834,20.02742071,25.8012275
ENSG00000152595,18.72738096,17.44754744
ENSG00000153208,11.84940515,7.92670001
ENSG00000166823,25.45461766,43.88267718
ENSG00000188095,42.73152798,33.67514658
ENSG00000106484,20.12934771,19.73676067
ENSG00000105976,10.58533412,11.05150571
ENSG00000164024,24.60741681,29.62531652
ENSG00000172878,15.08915861,13.47257951
ENSG00000111142,20.47599391,21.17209541
ENSG00000103260,17.40295363,22.17683695
ENSG00000176845,10.31991428,7.969186195
ENSG00000037897,63.77555816,39.23649486
ENSG00000010165,14.86784636,11.62542372
ENSG00000145388,8.240004731,7.735667683
ENSG00000169519,10.55290466,22.34511871
ENSG00000127804,10.67831549,10.02542532
ENSG00000165792,30.01230518,33.28519028
ENSG00000171806,43.47347823,40.06398592
ENSG00000144401,32.65064552,16.70250672
ENSG00000139780,43.73247218,37.48836753
ENSG00000067365,12.52514308,11.20383373
ENSG00000181038,55.59368196,59.75230347
ENSG00000053328,27.53549788,31.42169455
ENSG00000127720,26.79083575,18.14038289
ENSG00000087995,11.18078256,9.750764629
ENSG00000165055,7.854995423,5.210229367
ENSG00000165819,19.7891878,12.36506821
ENSG00000101574,9.054413491,6.208992908
ENSG00000138382,32.25000552,24.38713324
ENSG00000206562,13.06153133,14.50498972
ENSG00000197006,7.470088368,7.096278996
ENSG00000254726,7.88380394,7.33978654
ENSG00000183496,11.00977736,19.93344328
ENSG00000176624,10.75807741,9.313073846
ENSG00000181588,11.54865324,12.24368048
ENSG00000140259,26.85067439,21.51244357
ENSG00000117122,24.75467161,43.80736491
ENSG00000037749,9.181478704,9.809935722
ENSG00000198948,10.58619804,9.053374499
ENSG00000166482,38.44388415,39.42784441
ENSG00000197614,17.18000621,10.91753494
ENSG00000168958,13.80504765,13.1071443
ENSG00000140545,21.53667923,20.82452089
ENSG00000147324,11.15483797,11.82590511
ENSG00000171109,11.28130724,11.95102431
ENSG00000116688,6.648509871,4.384116961
ENSG00000100060,32.86519657,30.30184089
ENSG00000235718,11.56529105,17.42134986
ENSG00000118855,31.52958038,23.4361016
ENSG00000109736,19.97544413,19.40091981
ENSG00000092931,18.57552791,16.45912063
ENSG00000161091,24.45284195,43.37638725
ENSG00000168389,23.5733207,15.26544564
ENSG00000205639,24.71443603,35.32940396
ENSG00000167700,49.36994587,32.00233757
ENSG00000182544,22.60537428,17.68658486
ENSG00000151690,12.63147865,5.504914925
ENSG00000185156,23.6835147,24.2232115
ENSG00000164073,14.60346338,12.29510984
ENSG00000135953,6.540802024,4.47527639
ENSG00000257335,7.373123322,4.131016259
ENSG00000137463,59.51606663,46.64870134
ENSG00000131446,5.266598798,8.481703506
ENSG00000168282,21.4070678,11.23485357
ENSG00000128268,7.145298723,4.259588122
ENSG00000071073,7.557635237,9.205856675
ENSG00000161013,14.26361968,9.305235068
ENSG00000182050,1.981599661,1.976863832
ENSG00000152127,4.947890469,7.267128298
ENSG00000167889,9.463817412,18.00506406
ENSG00000074416,11.01249,9.371093408
ENSG00000125871,27.79313771,16.07387622
ENSG00000170430,14.85518661,12.93787176
ENSG00000111341,38.32950564,17.70963729
ENSG00000102858,6.795061913,7.636047288
ENSG00000008394,26.49431927,23.43482587
ENSG00000085871,37.12053491,50.28490211
ENSG00000143198,13.5580876,34.3104657
ENSG00000261857,68.76009722,42.65783753
ENSG00000150527,11.64535515,12.27341276
ENSG00000154305,5.50427169,3.26523706
ENSG00000101752,5.794611015,6.266336229
ENSG00000197530,13.79032495,11.11777316
ENSG00000204520,18.7703888,15.4945371
ENSG00000135596,13.17228144,11.23480874
ENSG00000133816,9.601223081,5.991545239
ENSG00000243156,6.192952916,5.692572724
ENSG00000100139,14.67412185,5.23061516
ENSG00000164877,6.177339752,12.89327535
ENSG00000204516,18.60712523,32.39298334
ENSG00000107745,31.40515548,20.63641146
ENSG00000165487,22.62691884,17.36090281
ENSG00000155970,10.19564392,11.00181064
ENSG00000101871,8.505182506,10.1183304
ENSG00000165175,14.58361492,16.08080442
ENSG00000080561,8.630249979,13.62897585
ENSG00000167470,8.507366119,14.44042876
ENSG00000100335,9.091160174,8.796855162
ENSG00000177427,7.620520466,12.40904954
ENSG00000141741,23.0988493,30.57998409
ENSG00000198160,9.846697331,8.156753771
ENSG00000105556,19.30335087,18.98375012
ENSG00000155545,14.37043594,14.18011934
ENSG00000240972,29.18742759,36.64710302
ENSG00000125457,25.71756257,19.19191569
ENSG00000116691,42.44185177,28.93905029
ENSG00000271605,15.80904672,17.73764997
ENSG00000141503,9.263888497,17.15486244
ENSG00000107789,30.60512382,34.07218798
ENSG00000164654,9.880594899,8.16885336
ENSG00000100253,38.42526124,29.74973544
ENSG00000135517,23.00696802,26.80246999
ENSG00000027001,30.96530029,26.61446557
ENSG00000151338,3.241031835,5.993535961
ENSG00000167842,29.25669572,30.78768658
ENSG00000159055,27.84615811,29.34848734
ENSG00000129534,11.74689085,10.03410264
ENSG00000099812,23.41884885,105.9800127
ENSG00000158411,24.46428991,19.87849318
ENSG00000187098,8.49874269,5.891298614
ENSG00000185155,21.66303534,20.62319011
ENSG00000148773,4.015450452,6.317845039
ENSG00000125863,11.55908808,11.22790128
ENSG00000128585,5.933418834,4.221119939
ENSG00000079277,16.25620069,15.22327856
ENSG00000099875,12.94640897,19.86626579
ENSG00000133606,16.73559442,18.40697242
ENSG00000075975,13.07203822,24.98346349
ENSG00000179455,22.53826917,20.01168149
ENSG00000011143,11.84010261,6.013652838
ENSG00000150051,19.73718063,25.78709376
ENSG00000120215,27.91415111,32.87950156
ENSG00000100427,18.54693459,13.71224391
ENSG00000110917,6.965063229,3.487076773
ENSG00000178053,20.78363887,34.75146798
ENSG00000089693,24.50249781,23.73940373
ENSG00000076242,25.29381836,19.65680076
ENSG00000119684,8.285859242,7.193714385
ENSG00000146147,9.252383369,10.26794019
ENSG00000168404,19.48392442,19.27635312
ENSG00000130382,14.93120607,20.1221213
ENSG00000078403,9.11343553,8.432010799
ENSG00000213190,26.18006975,34.92313536
ENSG00000171843,7.65301701,3.001671276
ENSG00000275023,8.335326375,6.614948907
ENSG00000096395,97.40620498,216.126877
ENSG00000102539,36.33679035,28.11397235
ENSG00000115648,20.45411784,19.90240821
ENSG00000167965,23.38741191,28.09218349
ENSG00000108788,20.36933916,26.5832223
ENSG00000175727,9.30001254,11.02318815
ENSG00000009950,18.61581575,11.67550054
ENSG00000103150,2.854497351,2.969143096
ENSG00000151611,8.879535335,12.70012192
ENSG00000139428,19.25184952,11.29329499
ENSG00000132763,10.34141106,10.77125696
ENSG00000168288,25.34307668,32.6078768
ENSG00000108960,20.19921681,13.77803684
ENSG00000136297,23.52218682,24.16677284
ENSG00000196549,11.83158698,13.13794283
ENSG00000142606,16.48999723,17.73675521
ENSG00000169446,10.82909093,7.963556738
ENSG00000196611,29.52311568,34.40994534
ENSG00000166670,33.33167608,39.45590376
ENSG00000099953,16.61425227,14.91471719
ENSG00000262406,26.20598469,32.43717064
ENSG00000137745,23.75088763,16.6209553
ENSG00000157227,17.52893046,11.47804022
ENSG00000102996,11.67203197,17.72808303
ENSG00000156103,5.527815485,3.346359492
ENSG00000198598,19.76915245,24.84072631
ENSG00000123342,12.64716416,6.834239253
ENSG00000087245,12.38232415,10.10015185
ENSG00000137674,23.63471981,34.88972933
ENSG00000154485,30.55662717,39.70563313
ENSG00000189409,37.13129978,37.26016507
ENSG00000125966,12.12832027,17.13640221
ENSG00000008516,9.641263322,9.320324646
ENSG00000167346,30.44969508,17.28747641
ENSG00000137675,31.96826186,26.81236721
ENSG00000271447,18.09908879,7.834027594
ENSG00000149968,38.1454175,33.44079954
ENSG00000137673,55.85497742,43.67579833
ENSG00000118113,14.12602534,14.58459782
ENSG00000100985,25.60132883,17.35912562
ENSG00000138722,13.90724441,15.04567689
ENSG00000173269,14.44027386,14.54391458
ENSG00000155229,18.08499406,22.66522008
ENSG00000146263,7.445917165,8.926241322
ENSG00000169184,6.899450366,10.4633423
ENSG00000020426,27.15409477,28.30911902
ENSG00000121211,67.37743077,52.0454082
ENSG00000163563,42.80639738,33.74989835
ENSG00000138587,18.98607946,19.09319901
ENSG00000070444,16.78402857,15.34922237
ENSG00000130675,25.07689684,17.30463822
ENSG00000165943,18.86333148,29.00564091
ENSG00000114978,7.983444745,5.650800233
ENSG00000173542,10.3031425,8.897022467
ENSG00000182208,14.56758284,17.20065136
ENSG00000172081,17.33519214,13.95626819
ENSG00000120162,7.289344459,14.20410254
ENSG00000142961,6.113172778,4.823339771
ENSG00000115540,8.576120954,14.01328503
ENSG00000168314,11.8167601,12.54067124
ENSG00000075643,8.995604313,11.95971224
ENSG00000124615,13.96654444,14.85006564
ENSG00000164172,16.90738972,10.9924012
ENSG00000124217,10.07039432,8.66956308
ENSG00000204655,20.63481789,35.75543284
ENSG00000124003,50.26591346,51.80152826
ENSG00000166391,16.50586922,5.435894465
ENSG00000106384,29.80837559,32.9391609
ENSG00000115275,21.02790378,30.22722265
ENSG00000080823,15.08430882,15.73046469
ENSG00000164077,16.13112717,10.63401428
ENSG00000103111,12.62925153,15.26630112
ENSG00000061987,4.529692092,7.161855659
ENSG00000114487,8.165023211,8.52980636
ENSG00000133422,12.32512396,14.09434213
ENSG00000159256,14.49092172,13.81694044
ENSG00000133131,10.19207383,12.73737048
ENSG00000185787,20.42323332,33.56920037
ENSG00000123562,27.09480134,23.85478232
ENSG00000116151,13.0200377,10.3537138
ENSG00000188010,74.13444233,66.1445624
ENSG00000139714,16.266028,23.59828178
ENSG00000171160,27.02741525,32.28951197
ENSG00000185681,85.81641382,87.74212598
ENSG00000172680,37.50721105,30.98080889
ENSG00000101928,41.77802927,52.91096337
ENSG00000130150,8.376727934,11.01071771
ENSG00000106330,67.77801536,62.74411298
ENSG00000155363,14.38654979,9.805669768
ENSG00000073146,20.3705687,26.66849666
ENSG00000079931,26.3783578,29.42540722
ENSG00000060762,49.364995,44.3373073
ENSG00000238205,89.99979954,108.7773694
ENSG00000143158,27.92145677,30.81739676
ENSG00000129255,43.88912731,44.25649817
ENSG00000107186,7.601102734,9.261354718
ENSG00000197629,11.59534248,7.800888975
ENSG00000103152,33.22057808,36.50854074
ENSG00000124383,21.35362582,26.0304278
ENSG00000135698,70.27888654,97.35442358
ENSG00000196199,11.44189719,10.6166259
ENSG00000178802,11.70999154,11.55293295
ENSG00000117400,20.20749769,17.79074828
ENSG00000168303,5.405247592,3.489230756
ENSG00000008382,40.08089982,44.35557081
ENSG00000005381,16.93982548,16.39430887
ENSG00000130830,26.93041261,18.99157713
ENSG00000108852,9.091832096,17.11236121
ENSG00000161647,28.63343793,30.14817786
ENSG00000082126,21.05547259,43.17927173
ENSG00000150054,7.195219338,1.276930651
ENSG00000154889,11.01995041,7.975875442
ENSG00000186732,13.09655177,22.48696649
ENSG00000066382,11.40920917,8.770390794
ENSG00000133030,4.470224358,4.212333808
ENSG00000128309,10.18472482,16.11804432
ENSG00000115204,38.67788383,34.96489919
ENSG00000156968,8.848129672,6.866622127
ENSG00000254858,28.63980241,21.32616251
ENSG00000158887,20.36750211,6.968743774
ENSG00000197965,9.515840711,7.749046178
ENSG00000149573,18.59413993,24.22850335
ENSG00000160588,17.24196753,13.21082145
ENSG00000153029,9.269366902,9.059403099
ENSG00000170262,59.34337751,39.76045121
ENSG00000135324,39.7309619,34.47424069
ENSG00000158186,13.75163258,12.9479924
ENSG00000260314,11.33349525,9.299303914
ENSG00000011028,11.60484764,19.12009583
ENSG00000118242,17.83197606,18.64844085
ENSG00000179010,21.05126306,11.26481885
ENSG00000178988,26.55925731,35.05750543
ENSG00000101189,26.51652685,22.76803159
ENSG00000172938,72.95872083,52.94323487
ENSG00000172935,35.2899513,43.55226679
ENSG00000182170,45.98804448,136.8627157
ENSG00000170255,37.29825349,48.196938
ENSG00000183695,37.22269372,35.36497067
ENSG00000179826,30.10431839,47.00677746
ENSG00000179817,29.30486964,33.86669708
ENSG00000037757,14.16654602,11.4416131
ENSG00000278619,28.32053501,34.36562917
ENSG00000134042,13.36798699,19.49816693
ENSG00000179832,6.777658211,4.007450522
ENSG00000171495,10.4807242,9.127289958
ENSG00000204839,12.42205224,8.18797533
ENSG00000184313,15.64163318,18.22724853
ENSG00000117501,18.1572486,16.14739198
ENSG00000169288,55.89458188,50.20862076
ENSG00000159111,30.4800989,17.53973745
ENSG00000174547,32.57897289,26.30116237
ENSG00000262814,38.75908313,48.85901258
ENSG00000172172,29.28804723,21.8182482
ENSG00000180992,66.50167477,59.66354278
ENSG00000137547,37.81524709,52.33200354
ENSG00000166902,43.25542039,41.1655542
ENSG00000158042,21.66988729,15.1348848
ENSG00000112110,42.95311605,34.3638341
ENSG00000115364,7.9268319,10.11527389
ENSG00000112651,54.9411849,61.43014674
ENSG00000242485,30.6923519,40.77616685
ENSG00000197345,30.30136753,16.52719575
ENSG00000082515,25.6153044,15.8525058
ENSG00000214026,58.32183274,94.07035512
ENSG00000143314,49.14039184,58.63289891
ENSG00000108826,14.44920781,11.80895879
ENSG00000086504,24.25262041,27.31819127
ENSG00000114686,34.46199153,29.04855397
ENSG00000185414,18.82280653,16.12420398
ENSG00000106591,18.03950565,11.34331564
ENSG00000243147,87.01290648,27.6500532
ENSG00000130312,61.81475272,31.38660801
ENSG00000132313,15.52850173,20.2977629
ENSG00000171421,85.64925422,144.8357412
ENSG00000116221,23.31552426,22.10174216
ENSG00000204316,44.42484456,44.62622293
ENSG00000154719,49.73890659,45.59959469
ENSG00000105364,27.5320342,11.69434603
ENSG00000185608,53.74230802,26.43173232
ENSG00000182154,51.05434284,40.15713306
ENSG00000198015,4.850182486,4.907393157
ENSG00000055950,18.69950878,22.47186088
ENSG00000135900,27.6115609,32.76058963
ENSG00000278845,40.61051627,39.85556988
ENSG00000259494,9.54011151,7.855859285
ENSG00000136522,42.86800241,42.55907529
ENSG00000175581,19.14738908,7.540000429
ENSG00000149792,18.81932312,10.73356753
ENSG00000136897,23.32656214,34.07345426
ENSG00000111639,56.90691171,41.31315691
ENSG00000172590,35.98015367,34.55354843
ENSG00000204822,74.74455523,73.30862741
ENSG00000183617,93.12065238,68.47240344
ENSG00000162910,38.07793903,23.4788282
ENSG00000143436,44.46041836,50.46726623
ENSG00000048544,24.26017412,28.81577731
ENSG00000181991,18.19366708,35.4140677
ENSG00000128626,33.34476986,43.54043479
ENSG00000120333,27.63200647,22.03837282
ENSG00000116898,24.07487244,31.91100142
ENSG00000182180,23.21262856,19.34293325
ENSG00000239789,30.94922486,20.35915254
ENSG00000096080,44.01228228,65.83820165
ENSG00000204568,32.91282729,25.95609599
ENSG00000163319,18.30808664,18.10025405
ENSG00000122140,23.02473426,44.68855157
ENSG00000266472,38.482132,46.1736086
ENSG00000175110,7.43858537,4.99893237
ENSG00000181610,6.912534248,6.182050008
ENSG00000062582,29.35957631,36.26898889
ENSG00000131368,7.702203945,8.601345459
ENSG00000125901,43.87886419,13.48564429
ENSG00000113048,6.938161757,3.452399151
ENSG00000147586,62.03236414,84.95782599
ENSG00000112996,7.737032414,12.49609505
ENSG00000102738,55.00584622,25.74600631
ENSG00000090263,10.95289586,6.690486116
ENSG00000074071,53.47194794,14.11184899
ENSG00000061794,19.65092223,11.94271008
ENSG00000144029,8.417746415,12.66829637
ENSG00000243927,12.57417239,8.981657433
ENSG00000125445,26.62392146,37.67413292
ENSG00000135972,60.86165637,54.61707947
ENSG00000148187,5.853244741,5.38017976
ENSG00000124532,10.95887789,8.142993795
ENSG00000053372,33.61857032,27.77626566
ENSG00000156738,15.49116735,19.73942659
ENSG00000172689,29.89794223,45.56040737
ENSG00000071203,52.21683914,55.47487916
ENSG00000204979,64.83055239,53.69728427
ENSG00000166928,13.97137336,18.08240884
ENSG00000166961,27.03163246,37.65016863
ENSG00000149534,22.31446744,18.41820978
ENSG00000149516,22.43957008,28.97403882
ENSG00000110079,12.62687621,15.68994453
ENSG00000166930,92.4185489,106.7147234
ENSG00000110077,26.15966289,37.41845509
ENSG00000166926,64.67476135,98.38096931
ENSG00000166927,20.98357903,15.67027094
ENSG00000166959,47.88890748,34.83035778
ENSG00000188981,23.7264289,21.61873498
ENSG00000120458,26.01808149,27.93697877
ENSG00000066697,28.38398276,28.02959097
ENSG00000170903,13.3850441,11.06485749
ENSG00000178860,39.74107042,46.51465374
ENSG00000151379,46.08881161,52.77646056
ENSG00000095002,5.850069651,3.341596745
ENSG00000113318,8.329793889,6.80747776
ENSG00000057468,13.41528034,13.0374552
ENSG00000204410,19.98720237,19.92779253
ENSG00000116062,8.891962534,6.720354413
ENSG00000135097,18.0071725,29.85730831
ENSG00000153944,4.16522855,2.738039873
ENSG00000188895,13.99347665,19.47775767
ENSG00000174579,14.58072218,10.58832509
ENSG00000005302,10.27961605,8.052834424
ENSG00000102854,20.36233701,17.13003734
ENSG00000263639,62.45231771,62.92225725
ENSG00000052802,23.55878633,24.85809822
ENSG00000215183,85.85990077,100.1412901
ENSG00000147065,10.87359971,12.01445483
ENSG00000038945,15.30684426,14.21586581
ENSG00000175806,30.74117689,23.76958818
ENSG00000198736,35.63318655,44.69198244
ENSG00000148450,26.33901006,17.5608393
ENSG00000174099,15.43688512,13.85174902
ENSG00000166343,27.84956722,18.81285697
ENSG00000173531,14.32302357,11.84810891
ENSG00000164078,13.86387882,8.205035016
ENSG00000138379,29.50145658,24.86271921
ENSG00000125459,18.0134651,15.97863457
ENSG00000163132,25.44430271,31.42850255
ENSG00000120149,26.61536415,47.40396552
ENSG00000205362,132.1177561,154.3006044
ENSG00000169688,162.1206073,170.8050687
ENSG00000169715,93.83943175,45.18160846
ENSG00000198417,33.48170586,22.81447343
ENSG00000125144,75.06240724,110.7659681
ENSG00000205358,121.3486944,82.33550656
ENSG00000205364,205.4789605,128.5401362
ENSG00000187193,34.51753661,16.38603991
ENSG00000125148,97.53205279,130.5480214
ENSG00000087250,28.38308584,23.3230035
ENSG00000102891,196.0249769,322.7249151
ENSG00000182979,15.51647829,10.90266783
ENSG00000149480,19.52744812,16.37510316
ENSG00000057935,10.52065142,8.642900619
ENSG00000099810,10.28074566,9.591868864
ENSG00000172167,15.4645378,15.67660428
ENSG00000137409,9.318972033,10.2962766
ENSG00000109919,36.98328816,30.75776595
ENSG00000214827,26.69180768,23.20003899
ENSG00000147649,8.054413827,3.473291957
ENSG00000188786,6.06862693,8.594838778
ENSG00000143033,11.25091466,5.563330402
ENSG00000103707,19.92321269,13.27998613
ENSG00000242114,29.27941492,16.51165111
ENSG00000066855,27.85899522,31.46757292
ENSG00000117640,20.55154634,15.78347647
ENSG00000146410,25.5875804,35.62768404
ENSG00000148824,20.69380063,13.98244874
ENSG00000101181,19.5087532,17.31979643
ENSG00000100714,9.438380285,5.429090023
ENSG00000120254,9.998929916,21.99657098
ENSG00000065911,8.94406102,5.916954388
ENSG00000163738,17.31078959,19.52351354
ENSG00000177000,8.564962665,6.58879106
ENSG00000136371,13.47837019,15.39021598
ENSG00000103248,18.42852389,15.32351035
ENSG00000085760,27.70010293,24.46829606
ENSG00000122033,51.53075972,43.93865713
ENSG00000171100,8.853485244,11.65311849
ENSG00000063601,10.81754316,19.83136169
ENSG00000166912,10.20591613,14.48979296
ENSG00000014914,20.79947132,20.25194085
ENSG00000150712,14.50150637,6.443010489
ENSG00000163719,18.04244327,6.040874739
ENSG00000087053,5.361867294,5.645476139
ENSG00000100330,5.126266027,4.790704407
ENSG00000108389,9.803461899,6.271445762
ENSG00000139505,8.642651233,9.031840025
ENSG00000003987,10.58318206,12.36489244
ENSG00000102043,29.71977647,27.15122717
ENSG00000104643,8.459983129,8.822632649
ENSG00000168412,7.040385687,4.634971252
ENSG00000134640,34.98320736,35.02432976
ENSG00000135297,4.727815661,3.689532023
ENSG00000198793,5.546547097,8.992470556
ENSG00000107951,7.041340583,9.316886102
ENSG00000105887,13.90566724,11.71835179
ENSG00000116984,5.908886992,5.825881738
ENSG00000120662,17.96416265,22.24694326
ENSG00000112031,12.68931547,11.2801667
ENSG00000124275,12.52783429,7.790381874
ENSG00000170873,12.81089568,5.402732721
ENSG00000138823,17.68489995,16.56887117
ENSG00000129422,9.30818411,4.889872599
ENSG00000132938,10.13374941,8.699130947
ENSG00000173171,27.97816039,22.84454547
ENSG00000128654,45.98250327,52.23432605
ENSG00000177034,6.038846279,6.641205343
ENSG00000205277,5.809587602,5.634380168
ENSG00000169550,15.03827918,6.768089926
ENSG00000169876,4.992503501,3.712195073
ENSG00000176945,5.091914345,2.94097864
ENSG00000204544,17.40059909,21.50689891
ENSG00000261272,8.542440203,5.647125396
ENSG00000145113,3.438987434,3.709440266
ENSG00000117983,2.753615569,6.845028853
ENSG00000184956,2.723517954,1.792839308
ENSG00000171195,18.92198621,20.12473071
ENSG00000172551,14.81217395,18.86349075
ENSG00000090432,17.10024501,26.28376169
ENSG00000172732,14.14514206,19.4997078
ENSG00000030304,5.572285814,4.994023425
ENSG00000272573,69.9878721,24.40024366
ENSG00000132781,26.97700365,32.66991832
ENSG00000141971,55.96311164,73.14447487
ENSG00000196814,12.10139327,11.9435885
ENSG00000167508,20.12241338,30.30344592
ENSG00000110921,18.93318129,12.76724473
ENSG00000013364,15.24134223,13.0348106
ENSG00000157601,11.41739446,10.99009811
ENSG00000183486,13.28646228,7.618092328
ENSG00000059728,13.66392598,22.16044207
ENSG00000213347,24.60384048,14.18607665
ENSG00000123933,13.00915646,18.10394504
ENSG00000119950,20.38925834,18.80869207
ENSG00000101825,6.932047874,8.533014654
ENSG00000182534,12.13861428,11.0124424
ENSG00000162576,18.85554142,12.86535941
ENSG00000179820,9.353655904,7.408594456
ENSG00000185105,27.46887644,14.23827829
ENSG00000118513,14.08774256,11.38637562
ENSG00000132382,14.33537154,16.2440405
ENSG00000185697,8.138285387,8.326877326
ENSG00000101057,18.38699219,19.73242245
ENSG00000196091,19.32553902,12.19329334
ENSG00000086967,9.390842852,9.40195679
ENSG00000134571,14.37574352,16.26419721
ENSG00000133055,35.26041219,24.36328799
ENSG00000221986,44.43885917,47.29838899
ENSG00000136997,15.77917113,8.596488397
ENSG00000214114,24.92806791,37.32757183
ENSG00000136449,17.59154681,18.73417565
ENSG00000116990,8.752130973,24.1493941
ENSG00000134323,15.15124794,13.54249449
ENSG00000120279,25.58542568,21.13997137
ENSG00000172936,12.62662034,9.609438288
ENSG00000104177,7.413859979,5.312922848
ENSG00000172927,27.18034154,32.46633977
ENSG00000111049,36.85983271,62.31337659
ENSG00000111046,28.1169717,57.3965319
ENSG00000109061,5.988270482,6.649558167
ENSG00000133026,3.145507868,3.875200928
ENSG00000133392,6.102853122,2.425781313
ENSG00000006788,7.479440065,10.18429373
ENSG00000105357,8.395035474,8.898556742
ENSG00000144821,9.804487151,11.16521907
ENSG00000125414,9.811936328,10.88982758
ENSG00000109063,7.116104789,14.96975994
ENSG00000264424,8.985886119,8.255922193
ENSG00000197616,9.07614565,5.496002554
ENSG00000092054,8.555429209,5.66438194
ENSG00000078814,12.05796019,12.19907427
ENSG00000133020,12.66633157,8.810582012
ENSG00000100345,9.027331304,8.176034046
ENSG00000168530,45.69688144,34.93926031
ENSG00000106436,61.82210997,30.33794682
ENSG00000101608,46.59214963,28.15445446
ENSG00000118680,61.60870977,48.63044425
ENSG00000111245,32.33448132,17.74310779
ENSG00000160808,21.37093289,45.12945479
ENSG00000198336,54.70276005,45.45180805
ENSG00000215375,20.6076055,36.40351906
ENSG00000092841,46.47053095,40.83738563
ENSG00000196465,40.26765879,45.38871207
ENSG00000106631,89.25909061,83.54358605
ENSG00000101335,21.24787932,13.37304672
ENSG00000007944,7.87135135,9.846940719
ENSG00000065534,5.729103955,9.171169512
ENSG00000101306,22.4449101,22.13269781
ENSG00000140795,4.643912264,4.779075036
ENSG00000145949,10.88557038,11.59460368
ENSG00000085274,12.66434764,19.99099534
ENSG00000145555,4.003147598,3.063608631
ENSG00000091536,5.903244961,4.249818424
ENSG00000041515,9.660324202,10.23888982
ENSG00000196535,4.343059311,2.484397861
ENSG00000133454,6.629413857,10.85262397
ENSG00000278259,15.32448816,18.63186109
ENSG00000166866,9.877053387,8.593276916
ENSG00000128641,10.67705643,7.911419721
ENSG00000197879,13.53165753,11.17863413
ENSG00000176658,14.86505311,22.6428166
ENSG00000157483,4.342342726,9.949412944
ENSG00000142347,7.282631847,9.309115273
ENSG00000136286,11.24627794,13.00255624
ENSG00000174527,15.78815431,5.299887845
ENSG00000095777,10.13048299,5.743904661
ENSG00000071909,8.532210099,7.701521904
ENSG00000197535,6.343811123,4.984456211
ENSG00000167306,8.056902739,9.826868046
ENSG00000128833,7.685070041,9.071233469
ENSG00000196586,6.311199595,9.692556259
ENSG00000137474,11.51733241,11.51068687
ENSG00000169994,5.64140355,6.036218222
ENSG00000066933,4.194550474,5.247391605
ENSG00000099331,6.093034479,4.369011808
ENSG00000034971,32.21297928,29.67385121
ENSG00000141052,7.499036276,5.392828548
ENSG00000129152,38.40317817,35.02953496
ENSG00000138119,6.630118052,5.88432585
ENSG00000122180,44.56865329,24.40811441
ENSG00000101605,9.244609891,6.837687532
ENSG00000036448,12.94381058,15.97538445
ENSG00000142661,8.376834982,19.42314583
ENSG00000120729,24.02973903,13.47649652
ENSG00000177791,27.9860723,49.63722537
ENSG00000172399,20.27836394,21.62489011
ENSG00000164591,17.93202523,8.589197608
ENSG00000138347,12.80654081,10.04659435
ENSG00000176182,32.15085478,30.42072031
ENSG00000124920,9.097326854,13.57366248
ENSG00000170011,9.494715541,5.23549482
ENSG00000162601,4.806756698,8.592703247
ENSG00000196132,12.93925798,7.678605583
ENSG00000186487,7.932971051,5.189166437
ENSG00000170476,26.047829,14.32641492
ENSG00000099326,19.64473798,13.79255698
ENSG00000204899,16.73979651,14.44404894
ENSG00000173272,16.29468627,32.55848153
ENSG00000152082,50.31017821,53.4515524
ENSG00000102921,10.78544362,7.90056678
ENSG00000078177,4.885140212,5.378284086
ENSG00000139597,18.47320172,20.04060757
ENSG00000244754,6.039806682,6.238319269
