,reaction_expression
MAR07628,158.63531733999997
MAR07756,41.722539
MAR08539,35.60393656
MAR08794,-1.0
MAR08795,-1.0
MAR08796,46.46973054
MAR03875,139.22457859000002
MAR03877,98.79433062999999
MAR03879,61.87172976
MAR03881,34.46988524
MAR03912_f,76.87812968
MAR03917,53.66963771
MAR03919_f,28.21941638
MAR03920_f,131.4708324
MAR03922_f,44.4126142
MAR03928,102.24923115
MAR03995_f,136.98284926000002
MAR03996_f,-1.0
MAR04072,159.21552963
MAR04189,38.71598435
MAR04302,34.46988524
MAR04323,61.87172976
MAR05381,55.81906054
MAR05385,34.10065924
MAR05386,41.5115527
MAR05387,47.39279555
MAR05388,41.40605956
MAR05389,41.40605956
MAR05390,64.53543167
MAR05391,45.5730388
MAR05418_f,44.4126142
MAR05419_f,44.4126142
MAR06515,102.24923115
MAR06518,102.24923115
MAR06519_f,210.27421199
MAR06520_f,102.24923115
MAR06523_f,200.75345562999996
MAR08062,55.81906054
MAR08066_f,76.87812968
MAR08067_f,34.65449825
MAR08068_f,118.62704195
MAR08069_f,46.41698395
MAR08641,159.21552963
MAR08682_f,-1.0
MAR08683,34.46988524
MAR08684_f,34.65449825
MAR08685,-1.0
MAR03868,33.28308736
MAR03869,33.28308736
MAR03889,41.88077871
MAR03933_f,33.88967295
MAR03937,46.1532511
MAR04116,608.6163289000001
MAR04120,608.6163289000001
MAR04121,608.6163289000001
MAR04175,202.12486653
MAR04176,202.12486653
MAR04324,53.88062399
MAR04326,40.21926168
MAR04328,145.34318103
MAR04329,145.34318103
MAR04708,94.54823153000001
MAR08769,241.44743646
MAR08770,94.54823153000001
MAR08771,-1.0
MAR04078,62.47831534
MAR04079,266.8449112
MAR04174,98.60971764
MAR04330_f,37.42369332
MAR04347,52.95755898
MAR04425,32.67650178
MAR04427,86.2933929
MAR04688,266.8449112
MAR04689,42.03901843
MAR04735_f,39.9819021
MAR07991,-1.0
MAR07992,78.69788644
MAR07993,266.8449112
MAR07128,88.08677636
MAR07129,88.08677636
MAR07130,-1.0
MAR07131_f,136.98284926000002
MAR07132,97.60753275
MAR07133_f,48.52684687
MAR07134_f,34.46988524
MAR07135,61.87172976
MAR07136_f,98.79433062999999
MAR07137_f,34.46988524
MAR07138,253.15717558
MAR07139_f,139.22457859000002
MAR07140_f,-1.0
MAR07141,48.52684687
MAR07620,42.6719773
MAR07647,44.99282649
MAR08640,159.21552963
MAR08689,44.99282649
MAR08690,44.99282649
MAR03748,38.47862478
MAR03753,39.9819021
MAR03755,52.16636039
MAR03759,297.70165622
MAR03763,41.80165886
MAR03773,37.74017275
MAR03775_f,43.75328204
MAR03780,38.47862478
MAR03785,39.9819021
MAR03790,30.85674502
MAR03792_f,74.13530791
MAR03796_f,112.87766554000001
MAR03823_f,91.59442348
MAR06416,38.47862478
MAR03986,86.45163264
MAR03988,112.53481281
MAR04124,41.77528556
MAR04158,110.29308347
MAR04159_f,34.04791267
MAR04299,98.58334435
MAR04300,89.53730714
MAR04494,241.39468989
MAR04524,51.55977479
MAR04525,66.72441445
MAR04526,66.72441445
MAR04527_f,38.53137134
MAR04528,66.72441445
MAR04529,46.46973054
MAR04530,41.61704585
MAR04531,-1.0
MAR04532,50.84769606
MAR04533,-1.0
MAR04534,-1.0
MAR04536,50.84769606
MAR04628,36.26326872
