,sample_1,sample_2,sample_3
"('MAR07188', 'ENSG00000112293')","{'ENSG00000112293': ('ENSG00000112293', 1, 0.7)}","{'ENSG00000112293': ('ENSG00000112293', 1, 80.5)}","{'ENSG00000112293': ('ENSG00000112293', 1, 4.9)}"
"('MAR08378', 'ENSG00000009830 or ENSG00000130714')","{'ENSG00000009830': ('ENSG00000009830', 0.21649484536082478, 2.1), 'ENSG00000130714': ('ENSG00000130714', 0.7835051546391752, 7.6)}","{'ENSG00000009830': ('ENSG00000009830', 0.3157894736842105, 3.6), 'ENSG00000130714': ('ENSG00000130714', 0.6842105263157895, 7.8)}","{'ENSG00000009830': ('ENSG00000009830', 0.14871794871794872, 2.9), 'ENSG00000130714': ('ENSG00000130714', 0.8512820512820514, 16.6)}"
"('MAR08379', '(ENSG00000007541 and ENSG00000100564 and ENSG00000135845 and ENSG00000165195) or ENSG00000138641 or ENSG00000145337 or ENSG00000185808 or ENSG00000255072')","{'ENSG00000007541': ('ENSG00000007541', 0.03935599284436494, 4.4), 'ENSG00000100564': ('ENSG00000100564', 0.03935599284436494, 6.8), 'ENSG00000135845': ('ENSG00000135845', 0.03935599284436494, 21.7), 'ENSG00000165195': ('ENSG00000165195', 0.03935599284436494, 8.6), 'ENSG00000138641': ('ENSG00000138641', 0.08228980322003578, 9.2), 'ENSG00000185808': ('ENSG00000185808', 0.8783542039355994, 98.2)}","{'ENSG00000007541': ('ENSG00000007541', 0.0681818181818182, 11.7), 'ENSG00000100564': ('ENSG00000100564', 0.0681818181818182, 13.7), 'ENSG00000135845': ('ENSG00000135845', 0.0681818181818182, 16.7), 'ENSG00000165195': ('ENSG00000165195', 0.0681818181818182, 6.9), 'ENSG00000138641': ('ENSG00000138641', 0.04150197628458499, 4.2), 'ENSG00000185808': ('ENSG00000185808', 0.8903162055335969, 90.1)}","{'ENSG00000007541': ('ENSG00000007541', 0.026246719160104987, 1.0), 'ENSG00000100564': ('ENSG00000100564', 0.026246719160104987, 9.8), 'ENSG00000135845': ('ENSG00000135845', 0.026246719160104987, 6.8), 'ENSG00000165195': ('ENSG00000165195', 0.026246719160104987, 6.8), 'ENSG00000138641': ('ENSG00000138641', 0.026246719160104987, 1.0), 'ENSG00000185808': ('ENSG00000185808', 0.9475065616797901, 36.1)}"
"('MAR07185', '(ENSG00000007541 and ENSG00000100564 and ENSG00000135845 and ENSG00000165195) or ENSG00000138641 or ENSG00000145337 or ENSG00000185808 or ENSG00000255072')","{'ENSG00000007541': ('ENSG00000007541', 0.03935599284436494, 4.4), 'ENSG00000100564': ('ENSG00000100564', 0.03935599284436494, 6.8), 'ENSG00000135845': ('ENSG00000135845', 0.03935599284436494, 21.7), 'ENSG00000165195': ('ENSG00000165195', 0.03935599284436494, 8.6), 'ENSG00000138641': ('ENSG00000138641', 0.08228980322003578, 9.2), 'ENSG00000185808': ('ENSG00000185808', 0.8783542039355994, 98.2)}","{'ENSG00000007541': ('ENSG00000007541', 0.0681818181818182, 11.7), 'ENSG00000100564': ('ENSG00000100564', 0.0681818181818182, 13.7), 'ENSG00000135845': ('ENSG00000135845', 0.0681818181818182, 16.7), 'ENSG00000165195': ('ENSG00000165195', 0.0681818181818182, 6.9), 'ENSG00000138641': ('ENSG00000138641', 0.04150197628458499, 4.2), 'ENSG00000185808': ('ENSG00000185808', 0.8903162055335969, 90.1)}","{'ENSG00000007541': ('ENSG00000007541', 0.026246719160104987, 1.0), 'ENSG00000100564': ('ENSG00000100564', 0.026246719160104987, 9.8), 'ENSG00000135845': ('ENSG00000135845', 0.026246719160104987, 6.8), 'ENSG00000165195': ('ENSG00000165195', 0.026246719160104987, 6.8), 'ENSG00000138641': ('ENSG00000138641', 0.026246719160104987, 1.0), 'ENSG00000185808': ('ENSG00000185808', 0.9475065616797901, 36.1)}"
"('MAR08380', 'ENSG00000108474')","{'ENSG00000108474': ('ENSG00000108474', 1, 1.7)}","{'ENSG00000108474': ('ENSG00000108474', 1, 9.2)}","{'ENSG00000108474': ('ENSG00000108474', 1, 8.8)}"
"('MAR07186', 'ENSG00000108474')","{'ENSG00000108474': ('ENSG00000108474', 1, 1.7)}","{'ENSG00000108474': ('ENSG00000108474', 1, 9.2)}","{'ENSG00000108474': ('ENSG00000108474', 1, 8.8)}"
"('MAR08381', 'ENSG00000277161')","{'ENSG00000277161': ('ENSG00000277161', 1, 1.4)}","{'ENSG00000277161': ('ENSG00000277161', 1, 6.6)}","{'ENSG00000277161': ('ENSG00000277161', 1, 2.9)}"
"('MAR07187', 'ENSG00000277161')","{'ENSG00000277161': ('ENSG00000277161', 1, 1.4)}","{'ENSG00000277161': ('ENSG00000277161', 1, 6.6)}","{'ENSG00000277161': ('ENSG00000277161', 1, 2.9)}"
"('MAR08383', 'ENSG00000143315 and ENSG00000163964')","{'ENSG00000143315': ('ENSG00000143315', 1, 5.3), 'ENSG00000163964': ('ENSG00000163964', 1, 15.7)}","{'ENSG00000143315': ('ENSG00000143315', 1, 20.3), 'ENSG00000163964': ('ENSG00000163964', 1, 15.7)}","{'ENSG00000143315': ('ENSG00000143315', 1, 6.8), 'ENSG00000163964': ('ENSG00000163964', 1, 19.5)}"
"('MAR08384', 'ENSG00000060642')","{'ENSG00000060642': ('ENSG00000060642', 1, 0.9)}","{'ENSG00000060642': ('ENSG00000060642', 1, 14.9)}","{'ENSG00000060642': ('ENSG00000060642', 1, 6.8)}"
"('MAR08385', 'ENSG00000069943')","{'ENSG00000069943': ('ENSG00000069943', 1, 1.4)}","{'ENSG00000069943': ('ENSG00000069943', 1, 5.6)}","{'ENSG00000069943': ('ENSG00000069943', 1, 2.9)}"
"('MAR08387', 'ENSG00000060642')","{'ENSG00000060642': ('ENSG00000060642', 1, 0.9)}","{'ENSG00000060642': ('ENSG00000060642', 1, 14.9)}","{'ENSG00000060642': ('ENSG00000060642', 1, 6.8)}"
"('MAR08388', 'ENSG00000069943')","{'ENSG00000069943': ('ENSG00000069943', 1, 1.4)}","{'ENSG00000069943': ('ENSG00000069943', 1, 5.6)}","{'ENSG00000069943': ('ENSG00000069943', 1, 2.9)}"
"('MAR08389', 'ENSG00000119227')","{'ENSG00000119227': ('ENSG00000119227', 1, 4.4)}","{'ENSG00000119227': ('ENSG00000119227', 1, 10.8)}","{'ENSG00000119227': ('ENSG00000119227', 1, 6.8)}"
"('MAR08390', 'ENSG00000119227')","{'ENSG00000119227': ('ENSG00000119227', 1, 4.4)}","{'ENSG00000119227': ('ENSG00000119227', 1, 10.8)}","{'ENSG00000119227': ('ENSG00000119227', 1, 6.8)}"
"('MAR08391', 'ENSG00000197563')","{'ENSG00000197563': ('ENSG00000197563', 1, 16.0)}","{'ENSG00000197563': ('ENSG00000197563', 1, 14.0)}","{'ENSG00000197563': ('ENSG00000197563', 1, 10.7)}"
"('MAR08392', 'ENSG00000197563')","{'ENSG00000197563': ('ENSG00000197563', 1, 16.0)}","{'ENSG00000197563': ('ENSG00000197563', 1, 14.0)}","{'ENSG00000197563': ('ENSG00000197563', 1, 10.7)}"
"('MAR08393', 'ENSG00000151665 or ENSG00000165282 or ENSG00000174227')","{'ENSG00000151665': ('ENSG00000151665', 0.3306451612903225, 4.1), 'ENSG00000165282': ('ENSG00000165282', 0.1774193548387097, 2.2), 'ENSG00000174227': ('ENSG00000174227', 0.49193548387096775, 6.1)}","{'ENSG00000151665': ('ENSG00000151665', 0.5620608899297423, 24.0), 'ENSG00000165282': ('ENSG00000165282', 0.23887587822014045, 10.2), 'ENSG00000174227': ('ENSG00000174227', 0.1990632318501171, 8.5)}","{'ENSG00000151665': ('ENSG00000151665', 0.4134275618374559, 11.7), 'ENSG00000165282': ('ENSG00000165282', 0.13780918727915195, 3.9), 'ENSG00000174227': ('ENSG00000174227', 0.44876325088339225, 12.7)}"
"('MAR08394', 'ENSG00000197563')","{'ENSG00000197563': ('ENSG00000197563', 1, 16.0)}","{'ENSG00000197563': ('ENSG00000197563', 1, 14.0)}","{'ENSG00000197563': ('ENSG00000197563', 1, 10.7)}"
"('MAR08395', 'ENSG00000151665 or ENSG00000174227')","{'ENSG00000151665': ('ENSG00000151665', 0.4019607843137255, 4.1), 'ENSG00000174227': ('ENSG00000174227', 0.5980392156862745, 6.1)}","{'ENSG00000151665': ('ENSG00000151665', 0.7384615384615385, 24.0), 'ENSG00000174227': ('ENSG00000174227', 0.26153846153846155, 8.5)}","{'ENSG00000151665': ('ENSG00000151665', 0.47950819672131145, 11.7), 'ENSG00000174227': ('ENSG00000174227', 0.5204918032786885, 12.7)}"
"('MAR08396', 'ENSG00000151665 or ENSG00000165282 or ENSG00000174227')","{'ENSG00000151665': ('ENSG00000151665', 0.3306451612903225, 4.1), 'ENSG00000165282': ('ENSG00000165282', 0.1774193548387097, 2.2), 'ENSG00000174227': ('ENSG00000174227', 0.49193548387096775, 6.1)}","{'ENSG00000151665': ('ENSG00000151665', 0.5620608899297423, 24.0), 'ENSG00000165282': ('ENSG00000165282', 0.23887587822014045, 10.2), 'ENSG00000174227': ('ENSG00000174227', 0.1990632318501171, 8.5)}","{'ENSG00000151665': ('ENSG00000151665', 0.4134275618374559, 11.7), 'ENSG00000165282': ('ENSG00000165282', 0.13780918727915195, 3.9), 'ENSG00000174227': ('ENSG00000174227', 0.44876325088339225, 12.7)}"
"('MAR08397', 'ENSG00000197563')","{'ENSG00000197563': ('ENSG00000197563', 1, 16.0)}","{'ENSG00000197563': ('ENSG00000197563', 1, 14.0)}","{'ENSG00000197563': ('ENSG00000197563', 1, 10.7)}"
"('MAR08398', 'ENSG00000151665 or ENSG00000174227')","{'ENSG00000151665': ('ENSG00000151665', 0.4019607843137255, 4.1), 'ENSG00000174227': ('ENSG00000174227', 0.5980392156862745, 6.1)}","{'ENSG00000151665': ('ENSG00000151665', 0.7384615384615385, 24.0), 'ENSG00000174227': ('ENSG00000174227', 0.26153846153846155, 8.5)}","{'ENSG00000151665': ('ENSG00000151665', 0.47950819672131145, 11.7), 'ENSG00000174227': ('ENSG00000174227', 0.5204918032786885, 12.7)}"
"('MAR08399', 'ENSG00000197563')","{'ENSG00000197563': ('ENSG00000197563', 1, 16.0)}","{'ENSG00000197563': ('ENSG00000197563', 1, 14.0)}","{'ENSG00000197563': ('ENSG00000197563', 1, 10.7)}"
"('MAR08401', 'ENSG00000151665 or ENSG00000165282 or ENSG00000174227')","{'ENSG00000151665': ('ENSG00000151665', 0.3306451612903225, 4.1), 'ENSG00000165282': ('ENSG00000165282', 0.1774193548387097, 2.2), 'ENSG00000174227': ('ENSG00000174227', 0.49193548387096775, 6.1)}","{'ENSG00000151665': ('ENSG00000151665', 0.5620608899297423, 24.0), 'ENSG00000165282': ('ENSG00000165282', 0.23887587822014045, 10.2), 'ENSG00000174227': ('ENSG00000174227', 0.1990632318501171, 8.5)}","{'ENSG00000151665': ('ENSG00000151665', 0.4134275618374559, 11.7), 'ENSG00000165282': ('ENSG00000165282', 0.13780918727915195, 3.9), 'ENSG00000174227': ('ENSG00000174227', 0.44876325088339225, 12.7)}"
"('MAR08402', 'ENSG00000087111 and ENSG00000101464 and ENSG00000124155 and ENSG00000142892 and ENSG00000197858')","{'ENSG00000087111': ('ENSG00000087111', 1, 35.7), 'ENSG00000101464': ('ENSG00000101464', 1, 5.1), 'ENSG00000124155': ('ENSG00000124155', 1, 156.4), 'ENSG00000142892': ('ENSG00000142892', 1, 27.3), 'ENSG00000197858': ('ENSG00000197858', 1, 27.0)}","{'ENSG00000087111': ('ENSG00000087111', 1, 6.0), 'ENSG00000101464': ('ENSG00000101464', 1, 7.0), 'ENSG00000124155': ('ENSG00000124155', 1, 36.5), 'ENSG00000142892': ('ENSG00000142892', 1, 23.5), 'ENSG00000197858': ('ENSG00000197858', 1, 55.8)}","{'ENSG00000087111': ('ENSG00000087111', 1, 15.6), 'ENSG00000101464': ('ENSG00000101464', 1, 8.8), 'ENSG00000124155': ('ENSG00000124155', 1, 28.3), 'ENSG00000142892': ('ENSG00000142892', 1, 6.8), 'ENSG00000197858': ('ENSG00000197858', 1, 42.0)}"
"('MAR08403', 'ENSG00000197121')","{'ENSG00000197121': ('ENSG00000197121', 1, 5.2)}","{'ENSG00000197121': ('ENSG00000197121', 1, 3.3)}","{'ENSG00000197121': ('ENSG00000197121', 1, 14.6)}"
"('MAR08404', 'ENSG00000087111 and ENSG00000101464 and ENSG00000124155 and ENSG00000142892 and ENSG00000197858')","{'ENSG00000087111': ('ENSG00000087111', 1, 35.7), 'ENSG00000101464': ('ENSG00000101464', 1, 5.1), 'ENSG00000124155': ('ENSG00000124155', 1, 156.4), 'ENSG00000142892': ('ENSG00000142892', 1, 27.3), 'ENSG00000197858': ('ENSG00000197858', 1, 27.0)}","{'ENSG00000087111': ('ENSG00000087111', 1, 6.0), 'ENSG00000101464': ('ENSG00000101464', 1, 7.0), 'ENSG00000124155': ('ENSG00000124155', 1, 36.5), 'ENSG00000142892': ('ENSG00000142892', 1, 23.5), 'ENSG00000197858': ('ENSG00000197858', 1, 55.8)}","{'ENSG00000087111': ('ENSG00000087111', 1, 15.6), 'ENSG00000101464': ('ENSG00000101464', 1, 8.8), 'ENSG00000124155': ('ENSG00000124155', 1, 28.3), 'ENSG00000142892': ('ENSG00000142892', 1, 6.8), 'ENSG00000197858': ('ENSG00000197858', 1, 42.0)}"
"('MAR08405', 'ENSG00000197121')","{'ENSG00000197121': ('ENSG00000197121', 1, 5.2)}","{'ENSG00000197121': ('ENSG00000197121', 1, 3.3)}","{'ENSG00000197121': ('ENSG00000197121', 1, 14.6)}"
"('MAR08406', 'ENSG00000087111 and ENSG00000101464 and ENSG00000124155 and ENSG00000142892 and ENSG00000197858')","{'ENSG00000087111': ('ENSG00000087111', 1, 35.7), 'ENSG00000101464': ('ENSG00000101464', 1, 5.1), 'ENSG00000124155': ('ENSG00000124155', 1, 156.4), 'ENSG00000142892': ('ENSG00000142892', 1, 27.3), 'ENSG00000197858': ('ENSG00000197858', 1, 27.0)}","{'ENSG00000087111': ('ENSG00000087111', 1, 6.0), 'ENSG00000101464': ('ENSG00000101464', 1, 7.0), 'ENSG00000124155': ('ENSG00000124155', 1, 36.5), 'ENSG00000142892': ('ENSG00000142892', 1, 23.5), 'ENSG00000197858': ('ENSG00000197858', 1, 55.8)}","{'ENSG00000087111': ('ENSG00000087111', 1, 15.6), 'ENSG00000101464': ('ENSG00000101464', 1, 8.8), 'ENSG00000124155': ('ENSG00000124155', 1, 28.3), 'ENSG00000142892': ('ENSG00000142892', 1, 6.8), 'ENSG00000197858': ('ENSG00000197858', 1, 42.0)}"
"('MAR08407', 'ENSG00000087111 and ENSG00000101464 and ENSG00000124155 and ENSG00000142892 and ENSG00000197858')","{'ENSG00000087111': ('ENSG00000087111', 1, 35.7), 'ENSG00000101464': ('ENSG00000101464', 1, 5.1), 'ENSG00000124155': ('ENSG00000124155', 1, 156.4), 'ENSG00000142892': ('ENSG00000142892', 1, 27.3), 'ENSG00000197858': ('ENSG00000197858', 1, 27.0)}","{'ENSG00000087111': ('ENSG00000087111', 1, 6.0), 'ENSG00000101464': ('ENSG00000101464', 1, 7.0), 'ENSG00000124155': ('ENSG00000124155', 1, 36.5), 'ENSG00000142892': ('ENSG00000142892', 1, 23.5), 'ENSG00000197858': ('ENSG00000197858', 1, 55.8)}","{'ENSG00000087111': ('ENSG00000087111', 1, 15.6), 'ENSG00000101464': ('ENSG00000101464', 1, 8.8), 'ENSG00000124155': ('ENSG00000124155', 1, 28.3), 'ENSG00000142892': ('ENSG00000142892', 1, 6.8), 'ENSG00000197858': ('ENSG00000197858', 1, 42.0)}"
"('MAR01979', 'ENSG00000203857 or ENSG00000203859')",{},{},{}
"('MAR01980', 'ENSG00000203857 or ENSG00000203859')",{},{},{}
"('MAR01981', 'ENSG00000148795')",{},{},{}
"('MAR01985', 'ENSG00000148795 or ENSG00000197580')","{'ENSG00000197580': ('ENSG00000197580', 1, 48.6)}","{'ENSG00000197580': ('ENSG00000197580', 1, 67.1)}","{'ENSG00000197580': ('ENSG00000197580', 1, 11.7)}"
"('MAR01987', 'ENSG00000148795 or ENSG00000197580')","{'ENSG00000197580': ('ENSG00000197580', 1, 48.6)}","{'ENSG00000197580': ('ENSG00000197580', 1, 67.1)}","{'ENSG00000197580': ('ENSG00000197580', 1, 11.7)}"
"('MAR01988', 'ENSG00000231852')",{},{},{}
"('MAR01995', 'ENSG00000160882 or ENSG00000179142')",{},{},{}
"('MAR01996', 'ENSG00000117594')","{'ENSG00000117594': ('ENSG00000117594', 1, 0.3)}","{'ENSG00000117594': ('ENSG00000117594', 1, 629.9)}","{'ENSG00000117594': ('ENSG00000117594', 1, 1.0)}"
"('MAR01999', 'ENSG00000148795 or ENSG00000160882 or ENSG00000179142 or ENSG00000197580')","{'ENSG00000197580': ('ENSG00000197580', 1, 48.6)}","{'ENSG00000197580': ('ENSG00000197580', 1, 67.1)}","{'ENSG00000197580': ('ENSG00000197580', 1, 11.7)}"
"('MAR02000', 'ENSG00000148795 or ENSG00000160882 or ENSG00000179142 or ENSG00000197580')","{'ENSG00000197580': ('ENSG00000197580', 1, 48.6)}","{'ENSG00000197580': ('ENSG00000197580', 1, 67.1)}","{'ENSG00000197580': ('ENSG00000197580', 1, 11.7)}"
"('MAR02001', 'ENSG00000148795 or ENSG00000160882 or ENSG00000179142 or ENSG00000197580')","{'ENSG00000197580': ('ENSG00000197580', 1, 48.6)}","{'ENSG00000197580': ('ENSG00000197580', 1, 67.1)}","{'ENSG00000197580': ('ENSG00000197580', 1, 11.7)}"
"('MAR01305', 'ENSG00000073756 or ENSG00000095303')","{'ENSG00000095303': ('ENSG00000095303', 1, 0.6)}","{'ENSG00000095303': ('ENSG00000095303', 1, 0.5)}","{'ENSG00000095303': ('ENSG00000095303', 1, 1.0)}"
"('MAR01307', 'ENSG00000073756 or ENSG00000095303')","{'ENSG00000095303': ('ENSG00000095303', 1, 0.6)}","{'ENSG00000095303': ('ENSG00000095303', 1, 0.5)}","{'ENSG00000095303': ('ENSG00000095303', 1, 1.0)}"
"('MAR01308', 'ENSG00000124212')","{'ENSG00000124212': ('ENSG00000124212', 1, 2.3)}","{'ENSG00000124212': ('ENSG00000124212', 1, 0.9)}","{'ENSG00000124212': ('ENSG00000124212', 1, 10.7)}"
"('MAR01310', '')",{},{},{}
"('MAR01312', 'ENSG00000110958 or ENSG00000148334 or ENSG00000148344')","{'ENSG00000110958': ('ENSG00000110958', 0.6758513931888546, 218.3), 'ENSG00000148334': ('ENSG00000148334', 0.32414860681114555, 104.7)}","{'ENSG00000110958': ('ENSG00000110958', 0.8430004361098997, 193.3), 'ENSG00000148334': ('ENSG00000148334', 0.1569995638901003, 36.0)}","{'ENSG00000110958': ('ENSG00000110958', 0.8369876072449952, 175.6), 'ENSG00000148334': ('ENSG00000148334', 0.16301239275500476, 34.2)}"
"('MAR01313', 'ENSG00000059377')",{},{},{}
"('MAR01315', '')",{},{},{}
"('MAR01317', '')",{},{},{}
"('MAR01318', '')",{},{},{}
"('MAR01319', '')",{},{},{}
"('MAR01320', '')",{},{},{}
"('MAR01321', 'ENSG00000163684 or ENSG00000244486')","{'ENSG00000163684': ('ENSG00000163684', 0.4551282051282051, 7.1), 'ENSG00000244486': ('ENSG00000244486', 0.5448717948717949, 8.5)}","{'ENSG00000163684': ('ENSG00000163684', 0.890909090909091, 4.9), 'ENSG00000244486': ('ENSG00000244486', 0.10909090909090909, 0.6)}","{'ENSG00000163684': ('ENSG00000163684', 0.8717948717948718, 6.8), 'ENSG00000244486': ('ENSG00000244486', 0.12820512820512822, 1.0)}"
"('MAR01322', '')",{},{},{}
"('MAR01323', '')",{},{},{}
"('MAR01324', '')",{},{},{}
"('MAR01325', 'ENSG00000196139')","{'ENSG00000196139': ('ENSG00000196139', 1, 1.9)}","{'ENSG00000196139': ('ENSG00000196139', 1, 451.0)}","{'ENSG00000196139': ('ENSG00000196139', 1, 8.8)}"
"('MAR01326', 'ENSG00000196139')","{'ENSG00000196139': ('ENSG00000196139', 1, 1.9)}","{'ENSG00000196139': ('ENSG00000196139', 1, 451.0)}","{'ENSG00000196139': ('ENSG00000196139', 1, 8.8)}"
"('MAR01327', 'ENSG00000157326 or ENSG00000159228 or ENSG00000159231 or ENSG00000196139')","{'ENSG00000157326': ('ENSG00000157326', 0.17796610169491525, 6.3), 'ENSG00000159228': ('ENSG00000159228', 0.7655367231638419, 27.1), 'ENSG00000159231': ('ENSG00000159231', 0.002824858757062147, 0.1), 'ENSG00000196139': ('ENSG00000196139', 0.05367231638418079, 1.9)}","{'ENSG00000157326': ('ENSG00000157326', 0.0905927386614082, 78.1), 'ENSG00000159228': ('ENSG00000159228', 0.38591810694814993, 332.7), 'ENSG00000159231': ('ENSG00000159231', 0.00034798747245099175, 0.3), 'ENSG00000196139': ('ENSG00000196139', 0.5231411669179911, 451.0)}","{'ENSG00000157326': ('ENSG00000157326', 0.10583941605839416, 2.9), 'ENSG00000159228': ('ENSG00000159228', 0.3576642335766423, 9.8), 'ENSG00000159231': ('ENSG00000159231', 0.21532846715328466, 5.9), 'ENSG00000196139': ('ENSG00000196139', 0.32116788321167883, 8.8)}"
"('MAR01328', '')",{},{},{}
"('MAR01329', 'ENSG00000196139')","{'ENSG00000196139': ('ENSG00000196139', 1, 1.9)}","{'ENSG00000196139': ('ENSG00000196139', 1, 451.0)}","{'ENSG00000196139': ('ENSG00000196139', 1, 8.8)}"
"('MAR01330', 'ENSG00000107317 or ENSG00000163106')","{'ENSG00000107317': ('ENSG00000107317', 1, 30.1)}","{'ENSG00000107317': ('ENSG00000107317', 1, 1.7)}","{'ENSG00000107317': ('ENSG00000107317', 1, 30.2)}"
"('MAR01332', '')",{},{},{}
"('MAR01333', '')",{},{},{}
"('MAR01334', '')",{},{},{}
"('MAR01335', '')",{},{},{}
"('MAR01336', '')",{},{},{}
"('MAR01337', '')",{},{},{}
"('MAR01338', '')",{},{},{}
"('MAR01339', 'ENSG00000059377')",{},{},{}
"('MAR01341', '')",{},{},{}
"('MAR01342', '')",{},{},{}
"('MAR01343', '')",{},{},{}
"('MAR01344', 'ENSG00000164120')","{'ENSG00000164120': ('ENSG00000164120', 1, 0.5)}","{'ENSG00000164120': ('ENSG00000164120', 1, 277.8)}","{'ENSG00000164120': ('ENSG00000164120', 1, 1.0)}"
"('MAR01345', '')",{},{},{}
"('MAR01346', 'ENSG00000117480')","{'ENSG00000117480': ('ENSG00000117480', 1, 1.4)}","{'ENSG00000117480': ('ENSG00000117480', 1, 26.7)}","{'ENSG00000117480': ('ENSG00000117480', 1, 3.9)}"
"('MAR01347', 'ENSG00000117480')","{'ENSG00000117480': ('ENSG00000117480', 1, 1.4)}","{'ENSG00000117480': ('ENSG00000117480', 1, 26.7)}","{'ENSG00000117480': ('ENSG00000117480', 1, 3.9)}"
"('MAR01350', 'ENSG00000073756 or ENSG00000095303')","{'ENSG00000095303': ('ENSG00000095303', 1, 0.6)}","{'ENSG00000095303': ('ENSG00000095303', 1, 0.5)}","{'ENSG00000095303': ('ENSG00000095303', 1, 1.0)}"
"('MAR01352', 'ENSG00000067113 or ENSG00000101577 or ENSG00000105520 or ENSG00000117600 or ENSG00000129951 or ENSG00000132793 or ENSG00000134324 or ENSG00000141934 or ENSG00000147535 or ENSG00000162407 or ENSG00000203805')","{'ENSG00000067113': ('ENSG00000067113', 0.038619075482738435, 6.6), 'ENSG00000101577': ('ENSG00000101577', 0.07138677589233469, 12.2), 'ENSG00000105520': ('ENSG00000105520', 0.025160912814511403, 4.3), 'ENSG00000132793': ('ENSG00000132793', 0.002925687536571094, 0.5), 'ENSG00000134324': ('ENSG00000134324', 0.4049151550614394, 69.2), 'ENSG00000141934': ('ENSG00000141934', 0.0011702750146284375, 0.2), 'ENSG00000147535': ('ENSG00000147535', 0.049736688121708596, 8.5), 'ENSG00000162407': ('ENSG00000162407', 0.4060854300760679, 69.4)}","{'ENSG00000067113': ('ENSG00000067113', 0.12403513441575725, 46.6), 'ENSG00000101577': ('ENSG00000101577', 0.3337769496939047, 125.4), 'ENSG00000105520': ('ENSG00000105520', 0.0159701889805696, 6.0), 'ENSG00000132793': ('ENSG00000132793', 0.08144796380090498, 30.6), 'ENSG00000134324': ('ENSG00000134324', 0.10620175672078787, 39.9), 'ENSG00000141934': ('ENSG00000141934', 0.0031940377961139203, 1.2), 'ENSG00000147535': ('ENSG00000147535', 0.06734096353473516, 25.3), 'ENSG00000162407': ('ENSG00000162407', 0.26803300505722655, 100.7)}","{'ENSG00000067113': ('ENSG00000067113', 0.2533733133433283, 50.7), 'ENSG00000101577': ('ENSG00000101577', 0.04897551224387807, 9.8), 'ENSG00000105520': ('ENSG00000105520', 0.009995002498750625, 2.0), 'ENSG00000132793': ('ENSG00000132793', 0.009995002498750625, 2.0), 'ENSG00000134324': ('ENSG00000134324', 0.4532733633183408, 90.7), 'ENSG00000141934': ('ENSG00000141934', 0.004997501249375313, 1.0), 'ENSG00000147535': ('ENSG00000147535', 0.07296351824087956, 14.6), 'ENSG00000162407': ('ENSG00000162407', 0.14642678660669667, 29.3)}"
"('MAR01355', '')",{},{},{}
"('MAR01356', '')",{},{},{}
"('MAR01357', '')",{},{},{}
"('MAR01358', '')",{},{},{}
"('MAR01359', '')",{},{},{}
"('MAR01360', '')",{},{},{}
"('MAR01361', '')",{},{},{}
"('MAR01362', '')",{},{},{}
"('MAR01363', '')",{},{},{}
"('MAR01364', '')",{},{},{}
"('MAR01365', '')",{},{},{}
"('MAR01366', '')",{},{},{}
