,sample_1,sample_2,sample_3,sample_4,sample_5,sample_6,sample_7
MAR01519,56.22346866,57.82688677,57.52013751,55.93343967,46.61382048,54.33592125,38.22004407
MAR01526,40.14575638,37.68025693,41.35331298,38.21623231,46.17470477,42.80419695,41.23853477
MAR01533,40.14575638,37.68025693,41.35331298,38.21623231,46.17470477,42.80419695,41.23853477
MAR01557,45.58047602,49.83640012,44.62360049,43.64482786,44.08046067,45.22781357,30.31244874
MAR01558,45.58047602,49.83640012,44.62360049,43.64482786,44.08046067,45.22781357,30.31244874
MAR01565,56.22346866,57.82688677,57.52013751,55.93343967,46.61382048,54.33592125,38.22004407
MAR01535,40.14575638,37.68025693,41.35331298,38.21623231,46.17470477,42.80419695,41.23853477
MAR01536,48.47575821,52.48727247,53.40590484,53.07059824,55.93658457,50.89594925,47.02043242
MAR01538,48.47575821,52.48727247,53.40590484,53.07059824,55.93658457,50.89594925,47.02043242
MAR01539,48.47575821,52.48727247,53.40590484,53.07059824,55.93658457,50.89594925,47.02043242
MAR01540,77.84912387,81.45752027,82.75937254,77.24270279000001,77.62214454,79.02162935000001,59.647076569999996
MAR01543,61.49644067,63.20437068,65.95958915,67.51984509,59.98996027,63.60039128,64.45115329000001
MAR01544,61.49644067,63.20437068,65.95958915,67.51984509,59.98996027,63.60039128,64.45115329000001
MAR01545,61.49644067,63.20437068,65.95958915,67.51984509,59.98996027,63.60039128,64.45115329000001
MAR01546,42.02202864,42.60330558,42.80384373,40.61993881,35.16303414,41.51420745,44.0444557
MAR01547,42.63666956,44.3074378,41.27419312,42.02435158,35.33192479,43.07783109,29.29211386
MAR01548,61.49644067,63.20437068,65.95958915,67.51984509,59.98996027,63.60039128,64.45115329000001
MAR01549,61.49644067,63.20437068,65.95958915,67.51984509,59.98996027,63.60039128,64.45115329000001
MAR01550,61.49644067,63.20437068,65.95958915,67.51984509,59.98996027,63.60039128,64.45115329000001
MAR01551,42.02202864,42.60330558,42.80384373,40.61993881,35.16303414,41.51420745,44.0444557
MAR01552,42.63666956,44.3074378,41.27419312,42.02435158,35.33192479,43.07783109,29.29211386
MAR01553,61.6905378,54.22927431,63.08490093,63.25259087,65.3944612,57.40453262,72.38000561
MAR01437,43.31600951,48.09439831,40.45662125,40.16080385,44.48579824,44.13327704,76.24877537
MAR01451,36.50643519,36.12760313,39.50718294,44.2390025,37.5275033,36.43243064,57.50012194
MAR01457,111.94551971,109.1780711,107.91948769999999,99.49724370999999,101.40194862,101.32281141,105.98728574
MAR01460,111.94551971,109.1780711,107.91948769999999,99.49724370999999,101.40194862,101.32281141,105.98728574
MAR01531,46.48626263,47.41274542,45.49391894,45.10325651,46.47870795,45.99008009,42.83280803
MAR01570,40.14575638,37.68025693,41.35331298,38.21623231,46.17470477,42.80419695,41.23853477
MAR01576,43.13808714,42.45182715,35.97316256,41.37616106,47.52583001,44.07464116,32.31060457
MAR01577,87.32753371999999,83.72969657,96.13062871,92.28612426000001,78.06126024,86.66383984999999,98.41980204000001
MAR03105,51.6621861,57.56179953,55.96411362,53.17863,57.42282232,55.13727834,69.34025793
MAR04630,47.42439875,38.13469219,44.30712105,46.26459785,49.18095842,46.73280133,36.13686037
MAR02029,1322.13465514,1290.11140608,1294.22946724,1292.66203261,1343.18737049,1300.7609093799997,1293.2043133880002
MAR02030,1322.13465514,1290.11140608,1294.22946724,1292.66203261,1343.18737049,1300.7609093799997,1293.2043133880002
MAR02031,1322.13465514,1290.11140608,1294.22946724,1292.66203261,1343.18737049,1300.7609093799997,1293.2043133880002
MAR02032,1322.13465514,1290.11140608,1294.22946724,1292.66203261,1343.18737049,1300.7609093799997,1293.2043133880002
MAR02033,1322.13465514,1290.11140608,1294.22946724,1292.66203261,1343.18737049,1300.7609093799997,1293.2043133880002
MAR02034,1322.13465514,1290.11140608,1294.22946724,1292.66203261,1343.18737049,1300.7609093799997,1293.2043133880002
MAR02036,331.66347084000006,333.74482848,334.17591123,347.91625777,350.92100067999996,335.86635631999997,411.04615811
MAR02037,152.0912761,164.71384678,152.00243583,148.08452423,139.03078628999998,144.13678098,140.42358797
MAR02038,65.05488807,61.04580319,63.42775365,63.46865439,69.07627746,67.74399389,44.9372487
MAR02042,1322.13465514,1290.11140608,1294.22946724,1292.66203261,1343.18737049,1300.7609093799997,1293.2043133880002
MAR02043,1322.13465514,1290.11140608,1294.22946724,1292.66203261,1343.18737049,1300.7609093799997,1293.2043133880002
MAR02044,33.75672586,34.3856013,38.29401177,40.29584355,34.31858087,32.87518689,24.29672435
MAR02045,33.75672586,34.3856013,38.29401177,40.29584355,34.31858087,32.87518689,24.29672435
MAR02046,38.14008604,37.35457833,32.85056547,37.46541164,31.08939157,38.23059782,27.8041255
MAR02047,38.14008604,37.35457833,32.85056547,37.46541164,31.08939157,38.23059782,27.8041255
MAR02048,33.75672586,34.3856013,38.29401177,40.29584355,34.31858087,32.87518689,24.29672435
MAR02049,38.14008604,37.35457833,32.85056547,37.46541164,31.08939157,38.23059782,27.8041255
MAR02050,38.14008604,37.35457833,32.85056547,37.46541164,31.08939157,38.23059782,27.8041255
MAR02051,38.14008604,37.35457833,32.85056547,37.46541164,31.08939157,38.23059782,27.8041255
MAR02052,33.75672586,34.3856013,38.29401177,40.29584355,34.31858087,32.87518689,24.29672435
MAR02053,1322.13465514,1290.11140608,1294.22946724,1292.66203261,1343.18737049,1300.7609093799997,1293.2043133880002
MAR02054,1322.13465514,1290.11140608,1294.22946724,1292.66203261,1343.18737049,1300.7609093799997,1293.2043133880002
MAR02055,38.14008604,37.35457833,32.85056547,37.46541164,31.08939157,38.23059782,27.8041255
MAR02056,38.14008604,37.35457833,32.85056547,37.46541164,31.08939157,38.23059782,27.8041255
MAR02057,38.14008604,37.35457833,32.85056547,37.46541164,31.08939157,38.23059782,27.8041255
MAR02058,33.75672586,34.3856013,38.29401177,40.29584355,34.31858087,32.87518689,24.29672435
MAR02059,33.75672586,34.3856013,38.29401177,40.29584355,34.31858087,32.87518689,24.29672435
MAR02060,33.75672586,34.3856013,38.29401177,40.29584355,34.31858087,32.87518689,24.29672435
MAR02061,212.21286208,213.66031120999997,208.92917438,220.43879024,222.56410371,207.27785780000002,226.98199701000001
MAR02062,212.21286208,213.66031120999997,208.92917438,220.43879024,222.56410371,207.27785780000002,226.98199701000001
MAR02063,212.21286208,213.66031120999997,208.92917438,220.43879024,222.56410371,207.27785780000002,226.98199701000001
MAR02064,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
MAR02068,823.7805691000001,839.5426332699999,826.1827545599999,804.3017962699998,781.0821183800001,817.6559336299999,938.8462607069998
MAR02069,823.7805691000001,839.5426332699999,826.1827545599999,804.3017962699998,781.0821183800001,817.6559336299999,938.8462607069998
MAR02070,823.7805691000001,839.5426332699999,826.1827545599999,804.3017962699998,781.0821183800001,817.6559336299999,938.8462607069998
MAR02071,823.7805691000001,839.5426332699999,826.1827545599999,804.3017962699998,781.0821183800001,817.6559336299999,938.8462607069998
MAR02072,823.7805691000001,839.5426332699999,826.1827545599999,804.3017962699998,781.0821183800001,817.6559336299999,938.8462607069998
MAR02073,823.7805691000001,839.5426332699999,826.1827545599999,804.3017962699998,781.0821183800001,817.6559336299999,938.8462607069998
MAR02074,823.7805691000001,839.5426332699999,826.1827545599999,804.3017962699998,781.0821183800001,817.6559336299999,938.8462607069998
MAR02075,823.7805691000001,839.5426332699999,826.1827545599999,804.3017962699998,781.0821183800001,817.6559336299999,938.8462607069998
MAR02076,212.21286208,213.66031120999997,208.92917438,220.43879024,222.56410371,207.27785780000002,226.98199701000001
MAR02077,212.21286208,213.66031120999997,208.92917438,220.43879024,222.56410371,207.27785780000002,226.98199701000001
MAR02078,212.21286208,213.66031120999997,208.92917438,220.43879024,222.56410371,207.27785780000002,226.98199701000001
MAR02079,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
MAR02083,823.7805691000001,839.5426332699999,826.1827545599999,804.3017962699998,781.0821183800001,817.6559336299999,938.8462607069998
MAR02084,823.7805691000001,839.5426332699999,826.1827545599999,804.3017962699998,781.0821183800001,817.6559336299999,938.8462607069998
MAR02085,823.7805691000001,839.5426332699999,826.1827545599999,804.3017962699998,781.0821183800001,817.6559336299999,938.8462607069998
MAR02086,823.7805691000001,839.5426332699999,826.1827545599999,804.3017962699998,781.0821183800001,817.6559336299999,938.8462607069998
MAR02088,212.21286208,213.66031120999997,208.92917438,220.43879024,222.56410371,207.27785780000002,226.98199701000001
MAR02089,212.21286208,213.66031120999997,208.92917438,220.43879024,222.56410371,207.27785780000002,226.98199701000001
MAR02091,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
MAR02095,823.7805691000001,839.5426332699999,826.1827545599999,804.3017962699998,781.0821183800001,817.6559336299999,938.8462607069998
MAR02096,823.7805691000001,839.5426332699999,826.1827545599999,804.3017962699998,781.0821183800001,817.6559336299999,938.8462607069998
MAR02097,823.7805691000001,839.5426332699999,826.1827545599999,804.3017962699998,781.0821183800001,817.6559336299999,938.8462607069998
MAR02098,823.7805691000001,839.5426332699999,826.1827545599999,804.3017962699998,781.0821183800001,817.6559336299999,938.8462607069998
MAR02099,212.21286208,213.66031120999997,208.92917438,220.43879024,222.56410371,207.27785780000002,226.98199701000001
MAR02100,212.21286208,213.66031120999997,208.92917438,220.43879024,222.56410371,207.27785780000002,226.98199701000001
MAR02102,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
MAR02106,823.7805691000001,839.5426332699999,826.1827545599999,804.3017962699998,781.0821183800001,817.6559336299999,938.8462607069998
MAR02107,823.7805691000001,839.5426332699999,826.1827545599999,804.3017962699998,781.0821183800001,817.6559336299999,938.8462607069998
MAR02108,823.7805691000001,839.5426332699999,826.1827545599999,804.3017962699998,781.0821183800001,817.6559336299999,938.8462607069998
MAR02109,823.7805691000001,839.5426332699999,826.1827545599999,804.3017962699998,781.0821183800001,817.6559336299999,938.8462607069998
MAR02110,823.7805691000001,839.5426332699999,826.1827545599999,804.3017962699998,781.0821183800001,817.6559336299999,938.8462607069998
MAR02111,823.7805691000001,839.5426332699999,826.1827545599999,804.3017962699998,781.0821183800001,817.6559336299999,938.8462607069998
MAR02112,823.7805691000001,839.5426332699999,826.1827545599999,804.3017962699998,781.0821183800001,817.6559336299999,938.8462607069998
MAR02113,823.7805691000001,839.5426332699999,826.1827545599999,804.3017962699998,781.0821183800001,817.6559336299999,938.8462607069998
MAR03537,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
MAR03538,116.74942368,108.07985254,113.16777168,116.91736374999999,129.06623773,116.43132476,98.31351717
MAR03539,116.74942368,108.07985254,113.16777168,116.91736374999999,129.06623773,116.43132476,98.31351717
MAR03540,116.74942368,108.07985254,113.16777168,116.91736374999999,129.06623773,116.43132476,98.31351717
MAR03541,116.74942368,108.07985254,113.16777168,116.91736374999999,129.06623773,116.43132476,98.31351717
MAR03542,116.74942368,108.07985254,113.16777168,116.91736374999999,129.06623773,116.43132476,98.31351717
MAR03543,116.74942368,108.07985254,113.16777168,116.91736374999999,129.06623773,116.43132476,98.31351717
MAR03544,116.74942368,108.07985254,113.16777168,116.91736374999999,129.06623773,116.43132476,98.31351717
MAR03545,116.74942368,108.07985254,113.16777168,116.91736374999999,129.06623773,116.43132476,98.31351717
MAR03546,116.74942368,108.07985254,113.16777168,116.91736374999999,129.06623773,116.43132476,98.31351717
MAR03547,116.74942368,108.07985254,113.16777168,116.91736374999999,129.06623773,116.43132476,98.31351717
MAR03548,116.74942368,108.07985254,113.16777168,116.91736374999999,129.06623773,116.43132476,98.31351717
MAR03549,116.74942368,108.07985254,113.16777168,116.91736374999999,129.06623773,116.43132476,98.31351717
MAR03550,116.74942368,108.07985254,113.16777168,116.91736374999999,129.06623773,116.43132476,98.31351717
MAR03551,116.74942368,108.07985254,113.16777168,116.91736374999999,129.06623773,116.43132476,98.31351717
MAR03552,116.74942368,108.07985254,113.16777168,116.91736374999999,129.06623773,116.43132476,98.31351717
MAR03553,116.74942368,108.07985254,113.16777168,116.91736374999999,129.06623773,116.43132476,98.31351717
MAR03554,116.74942368,108.07985254,113.16777168,116.91736374999999,129.06623773,116.43132476,98.31351717
MAR03555,116.74942368,108.07985254,113.16777168,116.91736374999999,129.06623773,116.43132476,98.31351717
MAR03556,116.74942368,108.07985254,113.16777168,116.91736374999999,129.06623773,116.43132476,98.31351717
MAR03557,116.74942368,108.07985254,113.16777168,116.91736374999999,129.06623773,116.43132476,98.31351717
MAR03558,116.74942368,108.07985254,113.16777168,116.91736374999999,129.06623773,116.43132476,98.31351717
MAR03559,116.74942368,108.07985254,113.16777168,116.91736374999999,129.06623773,116.43132476,98.31351717
MAR03560,116.74942368,108.07985254,113.16777168,116.91736374999999,129.06623773,116.43132476,98.31351717
MAR03561,116.74942368,108.07985254,113.16777168,116.91736374999999,129.06623773,116.43132476,98.31351717
MAR03562,116.74942368,108.07985254,113.16777168,116.91736374999999,129.06623773,116.43132476,98.31351717
MAR03563,116.74942368,108.07985254,113.16777168,116.91736374999999,129.06623773,116.43132476,98.31351717
MAR03564,116.74942368,108.07985254,113.16777168,116.91736374999999,129.06623773,116.43132476,98.31351717
MAR03565,116.74942368,108.07985254,113.16777168,116.91736374999999,129.06623773,116.43132476,98.31351717
MAR03566,116.74942368,108.07985254,113.16777168,116.91736374999999,129.06623773,116.43132476,98.31351717
MAR03567,116.74942368,108.07985254,113.16777168,116.91736374999999,129.06623773,116.43132476,98.31351717
MAR03568,116.74942368,108.07985254,113.16777168,116.91736374999999,129.06623773,116.43132476,98.31351717
MAR03569,116.74942368,108.07985254,113.16777168,116.91736374999999,129.06623773,116.43132476,98.31351717
MAR03570,116.74942368,108.07985254,113.16777168,116.91736374999999,129.06623773,116.43132476,98.31351717
MAR03571,116.74942368,108.07985254,113.16777168,116.91736374999999,129.06623773,116.43132476,98.31351717
MAR03572,116.74942368,108.07985254,113.16777168,116.91736374999999,129.06623773,116.43132476,98.31351717
MAR03573,116.74942368,108.07985254,113.16777168,116.91736374999999,129.06623773,116.43132476,98.31351717
MAR03574,116.74942368,108.07985254,113.16777168,116.91736374999999,129.06623773,116.43132476,98.31351717
MAR03575,116.74942368,108.07985254,113.16777168,116.91736374999999,129.06623773,116.43132476,98.31351717
MAR03576,116.74942368,108.07985254,113.16777168,116.91736374999999,129.06623773,116.43132476,98.31351717
MAR03577,116.74942368,108.07985254,113.16777168,116.91736374999999,129.06623773,116.43132476,98.31351717
MAR03578,116.74942368,108.07985254,113.16777168,116.91736374999999,129.06623773,116.43132476,98.31351717
MAR03579,116.74942368,108.07985254,113.16777168,116.91736374999999,129.06623773,116.43132476,98.31351717
MAR03580,116.74942368,108.07985254,113.16777168,116.91736374999999,129.06623773,116.43132476,98.31351717
MAR03581,116.74942368,108.07985254,113.16777168,116.91736374999999,129.06623773,116.43132476,98.31351717
MAR03582,116.74942368,108.07985254,113.16777168,116.91736374999999,129.06623773,116.43132476,98.31351717
MAR03583,116.74942368,108.07985254,113.16777168,116.91736374999999,129.06623773,116.43132476,98.31351717
MAR03584,116.74942368,108.07985254,113.16777168,116.91736374999999,129.06623773,116.43132476,98.31351717
MAR03585,116.74942368,108.07985254,113.16777168,116.91736374999999,129.06623773,116.43132476,98.31351717
MAR03586,116.74942368,108.07985254,113.16777168,116.91736374999999,129.06623773,116.43132476,98.31351717
MAR03587,116.74942368,108.07985254,113.16777168,116.91736374999999,129.06623773,116.43132476,98.31351717
MAR03588,116.74942368,108.07985254,113.16777168,116.91736374999999,129.06623773,116.43132476,98.31351717
MAR03589,116.74942368,108.07985254,113.16777168,116.91736374999999,129.06623773,116.43132476,98.31351717
MAR03590,116.74942368,108.07985254,113.16777168,116.91736374999999,129.06623773,116.43132476,98.31351717
MAR03591,116.74942368,108.07985254,113.16777168,116.91736374999999,129.06623773,116.43132476,98.31351717
MAR03592,116.74942368,108.07985254,113.16777168,116.91736374999999,129.06623773,116.43132476,98.31351717
MAR03593,116.74942368,108.07985254,113.16777168,116.91736374999999,129.06623773,116.43132476,98.31351717
MAR03594,116.74942368,108.07985254,113.16777168,116.91736374999999,129.06623773,116.43132476,98.31351717
MAR03595,116.74942368,108.07985254,113.16777168,116.91736374999999,129.06623773,116.43132476,98.31351717
MAR03596,116.74942368,108.07985254,113.16777168,116.91736374999999,129.06623773,116.43132476,98.31351717
MAR03622,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
MAR03625,79.72539613000001,79.26108319,75.37485238,69.97756744,75.76434732999999,77.9661834,67.23581726
MAR03626,79.72539613000001,79.26108319,75.37485238,69.97756744,75.76434732999999,77.9661834,67.23581726
MAR03627,79.72539613000001,79.26108319,75.37485238,69.97756744,75.76434732999999,77.9661834,67.23581726
MAR03628,79.72539613000001,79.26108319,75.37485238,69.97756744,75.76434732999999,77.9661834,67.23581726
MAR03629,79.72539613000001,79.26108319,75.37485238,69.97756744,75.76434732999999,77.9661834,67.23581726
MAR03630,79.72539613000001,79.26108319,75.37485238,69.97756744,75.76434732999999,77.9661834,67.23581726
MAR03631,79.72539613000001,79.26108319,75.37485238,69.97756744,75.76434732999999,77.9661834,67.23581726
MAR03632,79.72539613000001,79.26108319,75.37485238,69.97756744,75.76434732999999,77.9661834,67.23581726
MAR03633,79.72539613000001,79.26108319,75.37485238,69.97756744,75.76434732999999,77.9661834,67.23581726
MAR03634,79.72539613000001,79.26108319,75.37485238,69.97756744,75.76434732999999,77.9661834,67.23581726
MAR03635,79.72539613000001,79.26108319,75.37485238,69.97756744,75.76434732999999,77.9661834,67.23581726
MAR03636,79.72539613000001,79.26108319,75.37485238,69.97756744,75.76434732999999,77.9661834,67.23581726
MAR03637,79.72539613000001,79.26108319,75.37485238,69.97756744,75.76434732999999,77.9661834,67.23581726
MAR03638,79.72539613000001,79.26108319,75.37485238,69.97756744,75.76434732999999,77.9661834,67.23581726
MAR03639,79.72539613000001,79.26108319,75.37485238,69.97756744,75.76434732999999,77.9661834,67.23581726
MAR03640,79.72539613000001,79.26108319,75.37485238,69.97756744,75.76434732999999,77.9661834,67.23581726
MAR03641,79.72539613000001,79.26108319,75.37485238,69.97756744,75.76434732999999,77.9661834,67.23581726
MAR03642,79.72539613000001,79.26108319,75.37485238,69.97756744,75.76434732999999,77.9661834,67.23581726
MAR03643,79.72539613000001,79.26108319,75.37485238,69.97756744,75.76434732999999,77.9661834,67.23581726
MAR03644,79.72539613000001,79.26108319,75.37485238,69.97756744,75.76434732999999,77.9661834,67.23581726
MAR03645,79.72539613000001,79.26108319,75.37485238,69.97756744,75.76434732999999,77.9661834,67.23581726
MAR03646,79.72539613000001,79.26108319,75.37485238,69.97756744,75.76434732999999,77.9661834,67.23581726
MAR03647,79.72539613000001,79.26108319,75.37485238,69.97756744,75.76434732999999,77.9661834,67.23581726
MAR03648,79.72539613000001,79.26108319,75.37485238,69.97756744,75.76434732999999,77.9661834,67.23581726
MAR03649,79.72539613000001,79.26108319,75.37485238,69.97756744,75.76434732999999,77.9661834,67.23581726
MAR03650,79.72539613000001,79.26108319,75.37485238,69.97756744,75.76434732999999,77.9661834,67.23581726
MAR03651,79.72539613000001,79.26108319,75.37485238,69.97756744,75.76434732999999,77.9661834,67.23581726
MAR03652,79.72539613000001,79.26108319,75.37485238,69.97756744,75.76434732999999,77.9661834,67.23581726
MAR03653,79.72539613000001,79.26108319,75.37485238,69.97756744,75.76434732999999,77.9661834,67.23581726
MAR03654,79.72539613000001,79.26108319,75.37485238,69.97756744,75.76434732999999,77.9661834,67.23581726
MAR03655,79.72539613000001,79.26108319,75.37485238,69.97756744,75.76434732999999,77.9661834,67.23581726
MAR03656,79.72539613000001,79.26108319,75.37485238,69.97756744,75.76434732999999,77.9661834,67.23581726
MAR03657,79.72539613000001,79.26108319,75.37485238,69.97756744,75.76434732999999,77.9661834,67.23581726
MAR03658,79.72539613000001,79.26108319,75.37485238,69.97756744,75.76434732999999,77.9661834,67.23581726
MAR03659,79.72539613000001,79.26108319,75.37485238,69.97756744,75.76434732999999,77.9661834,67.23581726
MAR03660,79.72539613000001,79.26108319,75.37485238,69.97756744,75.76434732999999,77.9661834,67.23581726
MAR03661,79.72539613000001,79.26108319,75.37485238,69.97756744,75.76434732999999,77.9661834,67.23581726
MAR03662,79.72539613000001,79.26108319,75.37485238,69.97756744,75.76434732999999,77.9661834,67.23581726
MAR03663,79.72539613000001,79.26108319,75.37485238,69.97756744,75.76434732999999,77.9661834,67.23581726
MAR03664,79.72539613000001,79.26108319,75.37485238,69.97756744,75.76434732999999,77.9661834,67.23581726
MAR03665,79.72539613000001,79.26108319,75.37485238,69.97756744,75.76434732999999,77.9661834,67.23581726
MAR03666,79.72539613000001,79.26108319,75.37485238,69.97756744,75.76434732999999,77.9661834,67.23581726
MAR03667,79.72539613000001,79.26108319,75.37485238,69.97756744,75.76434732999999,77.9661834,67.23581726
MAR03668,79.72539613000001,79.26108319,75.37485238,69.97756744,75.76434732999999,77.9661834,67.23581726
MAR03669,79.72539613000001,79.26108319,75.37485238,69.97756744,75.76434732999999,77.9661834,67.23581726
MAR03670,79.72539613000001,79.26108319,75.37485238,69.97756744,75.76434732999999,77.9661834,67.23581726
MAR03671,79.72539613000001,79.26108319,75.37485238,69.97756744,75.76434732999999,77.9661834,67.23581726
MAR03672,79.72539613000001,79.26108319,75.37485238,69.97756744,75.76434732999999,77.9661834,67.23581726
MAR03673,79.72539613000001,79.26108319,75.37485238,69.97756744,75.76434732999999,77.9661834,67.23581726
MAR03674,79.72539613000001,79.26108319,75.37485238,69.97756744,75.76434732999999,77.9661834,67.23581726
MAR03675,79.72539613000001,79.26108319,75.37485238,69.97756744,75.76434732999999,77.9661834,67.23581726
MAR03676,79.72539613000001,79.26108319,75.37485238,69.97756744,75.76434732999999,77.9661834,67.23581726
MAR03677,79.72539613000001,79.26108319,75.37485238,69.97756744,75.76434732999999,77.9661834,67.23581726
MAR03678,79.72539613000001,79.26108319,75.37485238,69.97756744,75.76434732999999,77.9661834,67.23581726
MAR03679,79.72539613000001,79.26108319,75.37485238,69.97756744,75.76434732999999,77.9661834,67.23581726
MAR03680,79.72539613000001,79.26108319,75.37485238,69.97756744,75.76434732999999,77.9661834,67.23581726
MAR03681,79.72539613000001,79.26108319,75.37485238,69.97756744,75.76434732999999,77.9661834,67.23581726
MAR03682,79.72539613000001,79.26108319,75.37485238,69.97756744,75.76434732999999,77.9661834,67.23581726
MAR03683,79.72539613000001,79.26108319,75.37485238,69.97756744,75.76434732999999,77.9661834,67.23581726
MAR03684,116.74942368,108.07985254,113.16777168,116.91736374999999,129.06623773,116.43132476,98.31351717
MAR03685,116.74942368,108.07985254,113.16777168,116.91736374999999,129.06623773,116.43132476,98.31351717
MAR03686,116.74942368,108.07985254,113.16777168,116.91736374999999,129.06623773,116.43132476,98.31351717
MAR03687,116.74942368,108.07985254,113.16777168,116.91736374999999,129.06623773,116.43132476,98.31351717
MAR03688,116.74942368,108.07985254,113.16777168,116.91736374999999,129.06623773,116.43132476,98.31351717
MAR03689,116.74942368,108.07985254,113.16777168,116.91736374999999,129.06623773,116.43132476,98.31351717
MAR03690,116.74942368,108.07985254,113.16777168,116.91736374999999,129.06623773,116.43132476,98.31351717
MAR03691,116.74942368,108.07985254,113.16777168,116.91736374999999,129.06623773,116.43132476,98.31351717
MAR03692,116.74942368,108.07985254,113.16777168,116.91736374999999,129.06623773,116.43132476,98.31351717
MAR03693,116.74942368,108.07985254,113.16777168,116.91736374999999,129.06623773,116.43132476,98.31351717
MAR03694,116.74942368,108.07985254,113.16777168,116.91736374999999,129.06623773,116.43132476,98.31351717
MAR03695,116.74942368,108.07985254,113.16777168,116.91736374999999,129.06623773,116.43132476,98.31351717
MAR03696,116.74942368,108.07985254,113.16777168,116.91736374999999,129.06623773,116.43132476,98.31351717
MAR03697,116.74942368,108.07985254,113.16777168,116.91736374999999,129.06623773,116.43132476,98.31351717
MAR03698,116.74942368,108.07985254,113.16777168,116.91736374999999,129.06623773,116.43132476,98.31351717
MAR03699,116.74942368,108.07985254,113.16777168,116.91736374999999,129.06623773,116.43132476,98.31351717
MAR03700,116.74942368,108.07985254,113.16777168,116.91736374999999,129.06623773,116.43132476,98.31351717
MAR03701,116.74942368,108.07985254,113.16777168,116.91736374999999,129.06623773,116.43132476,98.31351717
MAR03702,116.74942368,108.07985254,113.16777168,116.91736374999999,129.06623773,116.43132476,98.31351717
MAR03703,116.74942368,108.07985254,113.16777168,116.91736374999999,129.06623773,116.43132476,98.31351717
MAR03704,116.74942368,108.07985254,113.16777168,116.91736374999999,129.06623773,116.43132476,98.31351717
MAR03705,116.74942368,108.07985254,113.16777168,116.91736374999999,129.06623773,116.43132476,98.31351717
MAR03706,116.74942368,108.07985254,113.16777168,116.91736374999999,129.06623773,116.43132476,98.31351717
MAR03707,116.74942368,108.07985254,113.16777168,116.91736374999999,129.06623773,116.43132476,98.31351717
MAR03708,116.74942368,108.07985254,113.16777168,116.91736374999999,129.06623773,116.43132476,98.31351717
MAR03709,116.74942368,108.07985254,113.16777168,116.91736374999999,129.06623773,116.43132476,98.31351717
MAR03710,116.74942368,108.07985254,113.16777168,116.91736374999999,129.06623773,116.43132476,98.31351717
MAR03711,116.74942368,108.07985254,113.16777168,116.91736374999999,129.06623773,116.43132476,98.31351717
MAR03712,116.74942368,108.07985254,113.16777168,116.91736374999999,129.06623773,116.43132476,98.31351717
MAR03713,116.74942368,108.07985254,113.16777168,116.91736374999999,129.06623773,116.43132476,98.31351717
MAR03714,116.74942368,108.07985254,113.16777168,116.91736374999999,129.06623773,116.43132476,98.31351717
MAR03715,116.74942368,108.07985254,113.16777168,116.91736374999999,129.06623773,116.43132476,98.31351717
MAR03716,116.74942368,108.07985254,113.16777168,116.91736374999999,129.06623773,116.43132476,98.31351717
MAR03717,116.74942368,108.07985254,113.16777168,116.91736374999999,129.06623773,116.43132476,98.31351717
MAR03718,116.74942368,108.07985254,113.16777168,116.91736374999999,129.06623773,116.43132476,98.31351717
MAR03719,116.74942368,108.07985254,113.16777168,116.91736374999999,129.06623773,116.43132476,98.31351717
MAR03720,116.74942368,108.07985254,113.16777168,116.91736374999999,129.06623773,116.43132476,98.31351717
MAR03721,116.74942368,108.07985254,113.16777168,116.91736374999999,129.06623773,116.43132476,98.31351717
MAR03722,116.74942368,108.07985254,113.16777168,116.91736374999999,129.06623773,116.43132476,98.31351717
MAR03723,116.74942368,108.07985254,113.16777168,116.91736374999999,129.06623773,116.43132476,98.31351717
MAR03724,116.74942368,108.07985254,113.16777168,116.91736374999999,129.06623773,116.43132476,98.31351717
MAR03725,116.74942368,108.07985254,113.16777168,116.91736374999999,129.06623773,116.43132476,98.31351717
MAR03726,116.74942368,108.07985254,113.16777168,116.91736374999999,129.06623773,116.43132476,98.31351717
MAR03727,116.74942368,108.07985254,113.16777168,116.91736374999999,129.06623773,116.43132476,98.31351717
MAR03728,116.74942368,108.07985254,113.16777168,116.91736374999999,129.06623773,116.43132476,98.31351717
MAR03729,116.74942368,108.07985254,113.16777168,116.91736374999999,129.06623773,116.43132476,98.31351717
MAR03730,116.74942368,108.07985254,113.16777168,116.91736374999999,129.06623773,116.43132476,98.31351717
MAR03731,116.74942368,108.07985254,113.16777168,116.91736374999999,129.06623773,116.43132476,98.31351717
MAR03732,116.74942368,108.07985254,113.16777168,116.91736374999999,129.06623773,116.43132476,98.31351717
MAR03733,116.74942368,108.07985254,113.16777168,116.91736374999999,129.06623773,116.43132476,98.31351717
MAR03734,116.74942368,108.07985254,113.16777168,116.91736374999999,129.06623773,116.43132476,98.31351717
MAR03735,116.74942368,108.07985254,113.16777168,116.91736374999999,129.06623773,116.43132476,98.31351717
