,sample_1,sample_2,sample_3,sample_4
ENSG00000165434,1.0,1.0,1.0,1.0
ENSG00000165475,1.0,1.0,1.0,1.0
ENSG00000165526,1.0,1.0,1.0,1.0
ENSG00000165591,2.0,2.0,2.0,2.0
ENSG00000165609,1.7032590051457976,1.8955479452054795,2.22629409070087,2.0092378752886835
ENSG00000165629,1.0,1.0,1.0,1.0
ENSG00000165671,0.8589359085647672,0.5990795212995698,0.2761740542945341,0.5033045257348873
ENSG00000165672,0.1350109119767211,0.2776126200204936,0.17225342225342227,0.09053815180405811
ENSG00000165688,0.2065637065637065,0.10360075805432724,0.5104602510460252,0.13481388802001879
ENSG00000165704,3.0,3.0,3.0,3.0
ENSG00000165782,0.6314363143631436,0.33273056057866185,0.9269662921348314,0.6212121212121212
ENSG00000165819,1.0,1.0,1.0,1.0
ENSG00000165996,1.9401005358068775,0.6845630448649804,0.0712270552103421,0.25327844354064505
ENSG00000166016,0.14320685434516522,0.01833234772324069,0.01605608322026232,0.006628369421122404
ENSG00000166123,1.7010309278350517,1.363905325443787,1.3512228260869565,1.1577777777777778
ENSG00000166126,1.0,1.0,1.0,1.0
ENSG00000166135,0.13191076624636275,0.6260162601626016,0.15530903328050716,0.4279176201372997
ENSG00000166136,1.0,1.0,1.0,1.0
ENSG00000166165,1.8084507042253521,1.9719678186510146,1.96875,1.9891388673390227
ENSG00000166169,0.06933523945675484,0.06804733727810654,0.07211895910780669,0.07279457125231338
ENSG00000166224,4.0,4.0,4.0,4.0
ENSG00000166228,6.322016974538193,6.491209656258199,6.743505605687721,6.710070646904002
ENSG00000166262,0.15415019762845852,0.3180473372781065,0.04422442244224423,0.08402777777777777
ENSG00000166311,2.118181818181818,2.005434782608696,2.8746518105849583,2.665771812080537
ENSG00000166340,3.1611247136877028,3.2017353579175705,3.638728323699422,3.3591344405382473
ENSG00000166349,0.0005150586895822606,0.0007261313595052944,0.0004067390233981976,0.00041380023793513674
ENSG00000166394,0.01777362020579981,0.050488599348534204,0.0022156573116691282,0.0020093770931011385
ENSG00000166411,1.0,1.0,1.0,1.0
ENSG00000166548,3.0,3.0,3.0,3.0
ENSG00000166562,2.0,2.0,2.0,2.0
ENSG00000166741,1.0,1.0,1.0,1.0
ENSG00000166747,0.14422657952069715,0.04906666666666666,0.24643320363164722,0.09716251074806535
ENSG00000166794,0.125498426023085,0.02439613526570049,0.15024423109314466,0.05453854918344093
ENSG00000166816,3.061369518417898,3.0360016924793998,4.2909664502070815,3.143916024698029
ENSG00000166825,0.3023255813953489,0.40057845263919023,1.0697345132743363,1.12630359212051
ENSG00000166840,2.671232876712329,1.8407534246575343,1.9408116489146552,1.6838129964839172
ENSG00000166908,2.7588652482269502,2.6666666666666665,1.7461928934010151,1.82078853046595
ENSG00000166986,2.0,2.0,2.0,2.0
ENSG00000167004,0.3130616509926855,0.2799479166666667,0.1577613873092731,0.27939356435643564
ENSG00000167107,0.1013049129549736,0.029996148824659532,0.11985065060161781,0.3810830309759258
ENSG00000167186,2.0,2.0,2.0,2.0
ENSG00000167280,5.0,5.0,5.0,5.0
ENSG00000167283,1.0,1.0,1.0,1.0
ENSG00000167306,38.18432234432235,38.03159938659514,38.02919244480028,38.04331418599864
ENSG00000167315,66.49061925070833,68.46520920608768,71.9715654702295,69.23714964654582
ENSG00000167325,3.5,3.5,3.5,3.5
ENSG00000167363,2.108333333333333,1.2867132867132867,0.15156017830609209,2.1254071661237783
ENSG00000167397,1.0,1.0,1.0,1.0
ENSG00000167468,4.258754364080389,5.105609737928942,3.668148267465457,3.0987572786299595
ENSG00000167508,2.0,2.0,2.0,2.0
ENSG00000167588,1.7483870967741937,1.834688346883469,2.979654120040692,2.8486871384067642
ENSG00000167658,0.08744991282537547,0.07855383442063711,0.1554900200880455,0.07067744332717336
ENSG00000167699,0.4888635065676756,0.3966119924710944,0.3755274261603375,0.5732137135533483
ENSG00000167701,2.2989690721649483,2.636094674556213,2.6487771739130435,2.8422222222222224
ENSG00000167703,10.736017897091724,5.0,4.027027027027026,1.8473118279569896
ENSG00000167720,0.1832797427652733,0.5010845986984815,0.0942698706099815,0.14081145584725538
ENSG00000167733,0.1935730680948738,0.12317579327888607,0.008030838419531,0.07991793501598358
ENSG00000167792,1.0,1.0,1.0,1.0
ENSG00000167815,0.25464585675550555,0.39541297170109685,0.2449104949104949,0.11293335580263823
ENSG00000167862,0.2975929978118162,0.38719832109129065,0.4573839662447257,0.43239849309334455
ENSG00000167863,1.0,1.0,1.0,1.0
ENSG00000167900,3.0,3.0,3.0,3.0
ENSG00000167969,63.18058164342585,61.72758300723721,62.19653646013803,61.070638131567115
ENSG00000167996,0.9887029509581375,0.9982118214153822,0.9860754139961609,0.9974694178636558
ENSG00000168000,0.07155963302752294,0.06300813008130081,0.0017790716480672812,0.01643041237113402
ENSG00000168002,2.0,2.0,2.0,2.0
ENSG00000168003,25.979437485934078,26.628521846128237,27.625063846066364,26.062364157889625
ENSG00000168065,4.0,4.0,4.0,4.0
ENSG00000168092,0.8812729498164015,0.7323272438443209,0.847358121330724,0.5944841675178754
ENSG00000168137,0.7922912205567453,0.49593495934959353,0.7259786476868328,0.525179856115108
ENSG00000168159,0.010545148960394699,0.024477653893001054,0.012930019480658483,0.020086553216434766
ENSG00000168237,2.0,2.0,2.0,2.0
ENSG00000168282,1.0,1.0,1.0,1.0
ENSG00000168291,0.5,0.5,0.5,0.5
ENSG00000168306,1.3148028396417988,1.6076899389364994,1.5629188748886866,1.5116912666123792
ENSG00000168393,6.0,6.0,6.0,6.0
ENSG00000168411,0.0005150586895822606,0.0014288391267684828,0.0013700682893412963,0.0007069087398058587
ENSG00000168495,2.0,2.0,2.0,2.0
ENSG00000168522,1.0,1.0,1.0,1.0
ENSG00000168575,1.2447569233879119,1.069129726667611,0.7641902703443184,0.6979074565281462
ENSG00000168653,1.0,1.0,1.0,1.0
ENSG00000168765,0.5539262362230989,0.7849928646805864,0.2501637003458742,0.5586169788768212
ENSG00000168827,0.005352827822469642,0.00031949211060610744,0.012266529896995343,0.002130779904904082
ENSG00000168906,1.2304648862512366,0.4767801857585139,0.8264984227129337,1.0971103742302226
ENSG00000168938,0.0357292759706191,0.008488612836438925,0.017955196227050694,0.016407140144322062
ENSG00000169020,1.0,1.0,1.0,1.0
ENSG00000169021,1.0,1.0,1.0,1.0
ENSG00000169100,0.5928655166638753,0.3521412680756396,0.2455603184323331,0.4565718677940046
ENSG00000169180,0.3513888888888889,0.16756756756756758,0.20140515222482433,0.1496881496881497
ENSG00000169239,1.025272331154684,1.0082666666666666,1.006485084306096,1.0047291487532244
ENSG00000169255,3.0,3.0,3.0,3.0
ENSG00000169299,2.3314285714285714,2.104631217838765,2.0482142857142858,2.160179640718563
ENSG00000169432,1.0,1.0,1.0,1.0
ENSG00000169660,11.574789915966393,7.450717952755483,6.793960575262919,3.260127931769721
ENSG00000169692,2.4400871459694993,2.9661835748792273,4.388229220443986,1.7526501766784452
ENSG00000169710,65.83601823708207,64.77084374315143,68.82961217671476,62.89035074720252
ENSG00000169738,1.0,1.0,1.0,1.0
ENSG00000169764,1.0,1.0,1.0,1.0
ENSG00000169814,4.0,4.0,4.0,4.0
ENSG00000169902,0.5212527964205816,0.39913232104121477,0.28667953667953666,0.3625
ENSG00000169919,11.47027027027027,8.695652173913043,13.973640856672157,7.180015860428232
ENSG00000170035,0.015804169264550406,0.04534807458071772,0.013079870699805193,0.027034948878428944
ENSG00000170142,0.006858413077069046,0.010072144664105696,0.0048166463297154944,0.007413920929671207
ENSG00000170190,45.11298482293428,38.48366013071897,6.037735849056612,53.33333333333338
ENSG00000170191,1.0,1.0,1.0,1.0
ENSG00000170222,1.097770154373928,1.2363013698630136,1.1374255611543747,1.1593533487297922
ENSG00000170242,0.02632293080054275,0.03810999225406661,0.05171823267496288,0.025927352072904628
ENSG00000170266,43.47667541365049,43.51101602325747,43.44922246899446,42.96189711904442
