,sample_1,sample_2,sample_3,sample_4
"('MAR03944', 'ENSG00000169764')","{'ENSG00000169764': ('ENSG00000169764', 1, 48.6)}","{'ENSG00000169764': ('ENSG00000169764', 1, 196.7)}","{'ENSG00000169764': ('ENSG00000169764', 1, 597.8)}","{'ENSG00000169764': ('ENSG00000169764', 1, 277.0)}"
"('MAR04128', 'ENSG00000117308')","{'ENSG00000117308': ('ENSG00000117308', 1, 42.8)}","{'ENSG00000117308': ('ENSG00000117308', 1, 27.7)}","{'ENSG00000117308': ('ENSG00000117308', 1, 40.8)}","{'ENSG00000117308': ('ENSG00000117308', 1, 67.5)}"
"('MAR04130', 'ENSG00000108479 or ENSG00000156958')","{'ENSG00000108479': ('ENSG00000108479', 0.7289719626168225, 15.6), 'ENSG00000156958': ('ENSG00000156958', 0.2710280373831776, 5.8)}","{'ENSG00000108479': ('ENSG00000108479', 0.46637744034707157, 21.5), 'ENSG00000156958': ('ENSG00000156958', 0.5336225596529285, 24.6)}","{'ENSG00000108479': ('ENSG00000108479', 0.8549723756906077, 123.8), 'ENSG00000156958': ('ENSG00000156958', 0.14502762430939226, 21.0)}","{'ENSG00000108479': ('ENSG00000108479', 0.6588324488248674, 86.9), 'ENSG00000156958': ('ENSG00000156958', 0.34116755117513264, 45.0)}"
"('MAR04131', 'ENSG00000213930')","{'ENSG00000213930': ('ENSG00000213930', 1, 9.7)}","{'ENSG00000213930': ('ENSG00000213930', 1, 18.4)}","{'ENSG00000213930': ('ENSG00000213930', 1, 74.8)}","{'ENSG00000213930': ('ENSG00000213930', 1, 42.7)}"
"('MAR04132', 'ENSG00000213930')","{'ENSG00000213930': ('ENSG00000213930', 1, 9.7)}","{'ENSG00000213930': ('ENSG00000213930', 1, 18.4)}","{'ENSG00000213930': ('ENSG00000213930', 1, 74.8)}","{'ENSG00000213930': ('ENSG00000213930', 1, 42.7)}"
"('MAR04303', 'ENSG00000090402 or ENSG00000171298 or ENSG00000214013 or ENSG00000257335')","{'ENSG00000171298': ('ENSG00000171298', 0.8602941176470588, 11.7), 'ENSG00000214013': ('ENSG00000214013', 0.13970588235294118, 1.9)}","{'ENSG00000171298': ('ENSG00000171298', 0.2520325203252033, 3.1), 'ENSG00000214013': ('ENSG00000214013', 0.7479674796747967, 9.2)}","{'ENSG00000171298': ('ENSG00000171298', 0.62751677852349, 18.7), 'ENSG00000214013': ('ENSG00000214013', 0.3724832214765101, 11.1)}","{'ENSG00000171298': ('ENSG00000171298', 0.7238493723849373, 17.3), 'ENSG00000214013': ('ENSG00000214013', 0.27615062761506276, 6.6)}"
"('MAR04414', 'ENSG00000108479 or ENSG00000156958 or ENSG00000166262')","{'ENSG00000108479': ('ENSG00000108479', 0.6166007905138341, 15.6), 'ENSG00000156958': ('ENSG00000156958', 0.22924901185770755, 5.8), 'ENSG00000166262': ('ENSG00000166262', 0.15415019762845852, 3.9)}","{'ENSG00000108479': ('ENSG00000108479', 0.3180473372781065, 21.5), 'ENSG00000156958': ('ENSG00000156958', 0.36390532544378706, 24.6), 'ENSG00000166262': ('ENSG00000166262', 0.3180473372781065, 21.5)}","{'ENSG00000108479': ('ENSG00000108479', 0.8171617161716173, 123.8), 'ENSG00000156958': ('ENSG00000156958', 0.13861386138613863, 21.0), 'ENSG00000166262': ('ENSG00000166262', 0.04422442244224423, 6.7)}","{'ENSG00000108479': ('ENSG00000108479', 0.6034722222222223, 86.9), 'ENSG00000156958': ('ENSG00000156958', 0.3125, 45.0), 'ENSG00000166262': ('ENSG00000166262', 0.08402777777777777, 12.1)}"
"('MAR04415', 'ENSG00000115850 and ENSG00000163521 and ENSG00000170266 and ENSG00000188167')","{'ENSG00000163521': ('ENSG00000163521', 1, 3.9), 'ENSG00000170266': ('ENSG00000170266', 1, 25.3)}","{'ENSG00000163521': ('ENSG00000163521', 1, 3.1), 'ENSG00000170266': ('ENSG00000170266', 1, 12.3)}","{'ENSG00000163521': ('ENSG00000163521', 1, 0.9), 'ENSG00000170266': ('ENSG00000170266', 1, 35.2)}","{'ENSG00000163521': ('ENSG00000163521', 1, 14.1), 'ENSG00000170266': ('ENSG00000170266', 1, 27.1)}"
"('MAR04416', 'ENSG00000102393 or ENSG00000170266 or ENSG00000241343')","{'ENSG00000102393': ('ENSG00000102393', 0.07439824945295405, 13.6), 'ENSG00000170266': ('ENSG00000170266', 0.13840262582056892, 25.3), 'ENSG00000241343': ('ENSG00000241343', 0.787199124726477, 143.9)}","{'ENSG00000102393': ('ENSG00000102393', 0.012328213419563461, 6.1), 'ENSG00000170266': ('ENSG00000170266', 0.024858528698464027, 12.3), 'ENSG00000241343': ('ENSG00000241343', 0.9628132578819726, 476.4)}","{'ENSG00000102393': ('ENSG00000102393', 0.011811652035115723, 7.4), 'ENSG00000170266': ('ENSG00000170266', 0.05618515562649641, 35.2), 'ENSG00000241343': ('ENSG00000241343', 0.9320031923383878, 583.9)}","{'ENSG00000102393': ('ENSG00000102393', 0.014114114114114115, 9.4), 'ENSG00000170266': ('ENSG00000170266', 0.040690690690690694, 27.1), 'ENSG00000241343': ('ENSG00000241343', 0.9451951951951952, 629.5)}"
"('MAR04774', 'ENSG00000067057 or ENSG00000141959 or ENSG00000152556')","{'ENSG00000067057': ('ENSG00000067057', 0.38944555778223117, 58.3), 'ENSG00000141959': ('ENSG00000141959', 0.49365397461589855, 73.9), 'ENSG00000152556': ('ENSG00000152556', 0.11690046760187042, 17.5)}","{'ENSG00000067057': ('ENSG00000067057', 0.17397454031117396, 24.6), 'ENSG00000141959': ('ENSG00000141959', 0.49999999999999994, 70.7), 'ENSG00000152556': ('ENSG00000152556', 0.326025459688826, 46.1)}","{'ENSG00000067057': ('ENSG00000067057', 0.006042296072507554, 0.4), 'ENSG00000141959': ('ENSG00000141959', 0.9531722054380665, 63.1), 'ENSG00000152556': ('ENSG00000152556', 0.04078549848942598, 2.7)}","{'ENSG00000067057': ('ENSG00000067057', 0.04968553459119497, 7.9), 'ENSG00000141959': ('ENSG00000141959', 0.781132075471698, 124.2), 'ENSG00000152556': ('ENSG00000152556', 0.1691823899371069, 26.9)}"
"('MAR04775', 'ENSG00000067057 or ENSG00000141959 or ENSG00000152556')","{'ENSG00000067057': ('ENSG00000067057', 0.38944555778223117, 58.3), 'ENSG00000141959': ('ENSG00000141959', 0.49365397461589855, 73.9), 'ENSG00000152556': ('ENSG00000152556', 0.11690046760187042, 17.5)}","{'ENSG00000067057': ('ENSG00000067057', 0.17397454031117396, 24.6), 'ENSG00000141959': ('ENSG00000141959', 0.49999999999999994, 70.7), 'ENSG00000152556': ('ENSG00000152556', 0.326025459688826, 46.1)}","{'ENSG00000067057': ('ENSG00000067057', 0.006042296072507554, 0.4), 'ENSG00000141959': ('ENSG00000141959', 0.9531722054380665, 63.1), 'ENSG00000152556': ('ENSG00000152556', 0.04078549848942598, 2.7)}","{'ENSG00000067057': ('ENSG00000067057', 0.04968553459119497, 7.9), 'ENSG00000141959': ('ENSG00000141959', 0.781132075471698, 124.2), 'ENSG00000152556': ('ENSG00000152556', 0.1691823899371069, 26.9)}"
"('MAR04831', '')",{},{},{},{}
"('MAR04832', 'ENSG00000115850 and ENSG00000163521 and ENSG00000170266 and ENSG00000188167')","{'ENSG00000163521': ('ENSG00000163521', 1, 3.9), 'ENSG00000170266': ('ENSG00000170266', 1, 25.3)}","{'ENSG00000163521': ('ENSG00000163521', 1, 3.1), 'ENSG00000170266': ('ENSG00000170266', 1, 12.3)}","{'ENSG00000163521': ('ENSG00000163521', 1, 0.9), 'ENSG00000170266': ('ENSG00000170266', 1, 35.2)}","{'ENSG00000163521': ('ENSG00000163521', 1, 14.1), 'ENSG00000170266': ('ENSG00000170266', 1, 27.1)}"
"('MAR07674', 'ENSG00000086062 or ENSG00000117411 or ENSG00000167531')","{'ENSG00000086062': ('ENSG00000086062', 1, 149.8)}","{'ENSG00000086062': ('ENSG00000086062', 1, 9.2)}","{'ENSG00000086062': ('ENSG00000086062', 1, 175.2)}","{'ENSG00000086062': ('ENSG00000086062', 1, 49.6)}"
"('MAR08761', 'ENSG00000138030')","{'ENSG00000138030': ('ENSG00000138030', 1, 21.4)}","{'ENSG00000138030': ('ENSG00000138030', 1, 67.6)}","{'ENSG00000138030': ('ENSG00000138030', 1, 387.6)}","{'ENSG00000138030': ('ENSG00000138030', 1, 741.7)}"
"('MAR08762', 'ENSG00000109107 or ENSG00000136872 or ENSG00000149925')","{'ENSG00000109107': ('ENSG00000109107', 0.028240405503258507, 3.9), 'ENSG00000136872': ('ENSG00000136872', 0.6763215061549602, 93.4), 'ENSG00000149925': ('ENSG00000149925', 0.29543808834178126, 40.8)}","{'ENSG00000109107': ('ENSG00000109107', 0.009250969859743361, 3.1), 'ENSG00000136872': ('ENSG00000136872', 0.7063563115487915, 236.7), 'ENSG00000149925': ('ENSG00000149925', 0.28439271859146525, 95.3)}","{'ENSG00000109107': ('ENSG00000109107', 0.025241581259150804, 86.2), 'ENSG00000136872': ('ENSG00000136872', 0.9734407027818448, 3324.3), 'ENSG00000149925': ('ENSG00000149925', 0.0013177159590043923, 4.5)}","{'ENSG00000109107': ('ENSG00000109107', 0.0004056421130266434, 2.2), 'ENSG00000136872': ('ENSG00000136872', 0.9845855997049876, 5339.9), 'ENSG00000149925': ('ENSG00000149925', 0.015008758181985805, 81.4)}"
"('MAR08764', 'ENSG00000115850')",{},{},{},{}
"('MAR08766', 'ENSG00000085662 or ENSG00000198074')","{'ENSG00000085662': ('ENSG00000085662', 1, 657.4)}","{'ENSG00000085662': ('ENSG00000085662', 1, 92.2)}","{'ENSG00000085662': ('ENSG00000085662', 1, 3.2)}","{'ENSG00000085662': ('ENSG00000085662', 1, 63.7)}"
"('MAR08767', 'ENSG00000213930')","{'ENSG00000213930': ('ENSG00000213930', 1, 9.7)}","{'ENSG00000213930': ('ENSG00000213930', 1, 18.4)}","{'ENSG00000213930': ('ENSG00000213930', 1, 74.8)}","{'ENSG00000213930': ('ENSG00000213930', 1, 42.7)}"
"('MAR00454', '')",{},{},{},{}
"('MAR04297', 'ENSG00000114268 or ENSG00000123836 or ENSG00000158571 or ENSG00000170525')","{'ENSG00000123836': ('ENSG00000123836', 1, 15.6)}","{'ENSG00000123836': ('ENSG00000123836', 1, 30.7)}","{'ENSG00000123836': ('ENSG00000123836', 1, 6.3)}","{'ENSG00000123836': ('ENSG00000123836', 1, 25.8)}"
"('MAR04310', 'ENSG00000138030')","{'ENSG00000138030': ('ENSG00000138030', 1, 21.4)}","{'ENSG00000138030': ('ENSG00000138030', 1, 67.6)}","{'ENSG00000138030': ('ENSG00000138030', 1, 387.6)}","{'ENSG00000138030': ('ENSG00000138030', 1, 741.7)}"
"('MAR04315', 'ENSG00000140263')","{'ENSG00000140263': ('ENSG00000140263', 1, 15.6)}","{'ENSG00000140263': ('ENSG00000140263', 1, 12.3)}","{'ENSG00000140263': ('ENSG00000140263', 1, 268.0)}","{'ENSG00000140263': ('ENSG00000140263', 1, 148.1)}"
"('MAR04316', 'ENSG00000085662 or ENSG00000198074')","{'ENSG00000085662': ('ENSG00000085662', 1, 657.4)}","{'ENSG00000085662': ('ENSG00000085662', 1, 92.2)}","{'ENSG00000085662': ('ENSG00000085662', 1, 3.2)}","{'ENSG00000085662': ('ENSG00000085662', 1, 63.7)}"
"('MAR04317', 'ENSG00000116199 or ENSG00000141560 or ENSG00000162408 or ENSG00000167363 or ENSG00000172456')","{'ENSG00000116199': ('ENSG00000116199', 0.24305555555555558, 17.5), 'ENSG00000141560': ('ENSG00000141560', 0.16249999999999998, 11.7), 'ENSG00000162408': ('ENSG00000162408', 0.08055555555555555, 5.8), 'ENSG00000167363': ('ENSG00000167363', 0.35138888888888886, 25.3), 'ENSG00000172456': ('ENSG00000172456', 0.16249999999999998, 11.7)}","{'ENSG00000116199': ('ENSG00000116199', 0.1421911421911422, 6.1), 'ENSG00000141560': ('ENSG00000141560', 0.2867132867132867, 12.3), 'ENSG00000162408': ('ENSG00000162408', 0.21445221445221443, 9.2), 'ENSG00000167363': ('ENSG00000167363', 0.21445221445221443, 9.2), 'ENSG00000172456': ('ENSG00000172456', 0.14219114219114218, 6.1)}","{'ENSG00000116199': ('ENSG00000116199', 0.07033184744923228, 14.2), 'ENSG00000141560': ('ENSG00000141560', 0.058444774640911336, 11.8), 'ENSG00000162408': ('ENSG00000162408', 0.04655770183259038, 9.4), 'ENSG00000167363': ('ENSG00000167363', 0.025260029717682014, 5.1), 'ENSG00000172456': ('ENSG00000172456', 0.799405646359584, 161.4)}","{'ENSG00000116199': ('ENSG00000116199', 0.04153094462540717, 5.1), 'ENSG00000141560': ('ENSG00000141560', 0.16856677524429967, 20.7), 'ENSG00000162408': ('ENSG00000162408', 0.08061889250814333, 9.9), 'ENSG00000167363': ('ENSG00000167363', 0.3542345276872964, 43.5), 'ENSG00000172456': ('ENSG00000172456', 0.35504885993485347, 43.6)}"
"('MAR04318', 'ENSG00000116199 or ENSG00000141560 or ENSG00000162408 or ENSG00000167363 or ENSG00000172456')","{'ENSG00000116199': ('ENSG00000116199', 0.24305555555555558, 17.5), 'ENSG00000141560': ('ENSG00000141560', 0.16249999999999998, 11.7), 'ENSG00000162408': ('ENSG00000162408', 0.08055555555555555, 5.8), 'ENSG00000167363': ('ENSG00000167363', 0.35138888888888886, 25.3), 'ENSG00000172456': ('ENSG00000172456', 0.16249999999999998, 11.7)}","{'ENSG00000116199': ('ENSG00000116199', 0.1421911421911422, 6.1), 'ENSG00000141560': ('ENSG00000141560', 0.2867132867132867, 12.3), 'ENSG00000162408': ('ENSG00000162408', 0.21445221445221443, 9.2), 'ENSG00000167363': ('ENSG00000167363', 0.21445221445221443, 9.2), 'ENSG00000172456': ('ENSG00000172456', 0.14219114219114218, 6.1)}","{'ENSG00000116199': ('ENSG00000116199', 0.07033184744923228, 14.2), 'ENSG00000141560': ('ENSG00000141560', 0.058444774640911336, 11.8), 'ENSG00000162408': ('ENSG00000162408', 0.04655770183259038, 9.4), 'ENSG00000167363': ('ENSG00000167363', 0.025260029717682014, 5.1), 'ENSG00000172456': ('ENSG00000172456', 0.799405646359584, 161.4)}","{'ENSG00000116199': ('ENSG00000116199', 0.04153094462540717, 5.1), 'ENSG00000141560': ('ENSG00000141560', 0.16856677524429967, 20.7), 'ENSG00000162408': ('ENSG00000162408', 0.08061889250814333, 9.9), 'ENSG00000167363': ('ENSG00000167363', 0.3542345276872964, 43.5), 'ENSG00000172456': ('ENSG00000172456', 0.35504885993485347, 43.6)}"
"('MAR04319', 'ENSG00000156510 or ENSG00000156515 or ENSG00000159399 or ENSG00000160883')","{'ENSG00000156510': ('ENSG00000156510', 0.40102827763496146, 15.6), 'ENSG00000156515': ('ENSG00000156515', 0.5989717223650386, 23.3)}","{'ENSG00000156510': ('ENSG00000156510', 0.14418604651162792, 3.1), 'ENSG00000156515': ('ENSG00000156515', 0.8558139534883721, 18.4)}","{'ENSG00000156510': ('ENSG00000156510', 0.25, 0.2), 'ENSG00000156515': ('ENSG00000156515', 0.7499999999999999, 0.6)}","{'ENSG00000156510': ('ENSG00000156510', 0.9385474860335195, 16.8), 'ENSG00000156515': ('ENSG00000156515', 0.061452513966480445, 1.1)}"
"('MAR04320', 'ENSG00000116199 or ENSG00000141560 or ENSG00000162408 or ENSG00000167363 or ENSG00000172456')","{'ENSG00000116199': ('ENSG00000116199', 0.24305555555555558, 17.5), 'ENSG00000141560': ('ENSG00000141560', 0.16249999999999998, 11.7), 'ENSG00000162408': ('ENSG00000162408', 0.08055555555555555, 5.8), 'ENSG00000167363': ('ENSG00000167363', 0.35138888888888886, 25.3), 'ENSG00000172456': ('ENSG00000172456', 0.16249999999999998, 11.7)}","{'ENSG00000116199': ('ENSG00000116199', 0.1421911421911422, 6.1), 'ENSG00000141560': ('ENSG00000141560', 0.2867132867132867, 12.3), 'ENSG00000162408': ('ENSG00000162408', 0.21445221445221443, 9.2), 'ENSG00000167363': ('ENSG00000167363', 0.21445221445221443, 9.2), 'ENSG00000172456': ('ENSG00000172456', 0.14219114219114218, 6.1)}","{'ENSG00000116199': ('ENSG00000116199', 0.07033184744923228, 14.2), 'ENSG00000141560': ('ENSG00000141560', 0.058444774640911336, 11.8), 'ENSG00000162408': ('ENSG00000162408', 0.04655770183259038, 9.4), 'ENSG00000167363': ('ENSG00000167363', 0.025260029717682014, 5.1), 'ENSG00000172456': ('ENSG00000172456', 0.799405646359584, 161.4)}","{'ENSG00000116199': ('ENSG00000116199', 0.04153094462540717, 5.1), 'ENSG00000141560': ('ENSG00000141560', 0.16856677524429967, 20.7), 'ENSG00000162408': ('ENSG00000162408', 0.08061889250814333, 9.9), 'ENSG00000167363': ('ENSG00000167363', 0.3542345276872964, 43.5), 'ENSG00000172456': ('ENSG00000172456', 0.35504885993485347, 43.6)}"
"('MAR04356', 'ENSG00000109107 or ENSG00000136872 or ENSG00000149925')","{'ENSG00000109107': ('ENSG00000109107', 0.028240405503258507, 3.9), 'ENSG00000136872': ('ENSG00000136872', 0.6763215061549602, 93.4), 'ENSG00000149925': ('ENSG00000149925', 0.29543808834178126, 40.8)}","{'ENSG00000109107': ('ENSG00000109107', 0.009250969859743361, 3.1), 'ENSG00000136872': ('ENSG00000136872', 0.7063563115487915, 236.7), 'ENSG00000149925': ('ENSG00000149925', 0.28439271859146525, 95.3)}","{'ENSG00000109107': ('ENSG00000109107', 0.025241581259150804, 86.2), 'ENSG00000136872': ('ENSG00000136872', 0.9734407027818448, 3324.3), 'ENSG00000149925': ('ENSG00000149925', 0.0013177159590043923, 4.5)}","{'ENSG00000109107': ('ENSG00000109107', 0.0004056421130266434, 2.2), 'ENSG00000136872': ('ENSG00000136872', 0.9845855997049876, 5339.9), 'ENSG00000149925': ('ENSG00000149925', 0.015008758181985805, 81.4)}"
"('MAR04383', 'ENSG00000178802')","{'ENSG00000178802': ('ENSG00000178802', 1, 13.6)}","{'ENSG00000178802': ('ENSG00000178802', 1, 12.3)}","{'ENSG00000178802': ('ENSG00000178802', 1, 18.8)}","{'ENSG00000178802': ('ENSG00000178802', 1, 29.5)}"
"('MAR04385', 'ENSG00000100413 or ENSG00000100417 or ENSG00000140650')","{'ENSG00000100413': ('ENSG00000100413', 0.2170022371364653, 9.7), 'ENSG00000100417': ('ENSG00000100417', 0.7829977628635346, 35.0)}","{'ENSG00000100413': ('ENSG00000100413', 0.36390532544378695, 36.9), 'ENSG00000100417': ('ENSG00000100417', 0.6360946745562129, 64.5)}","{'ENSG00000100413': ('ENSG00000100413', 0.305993690851735, 38.8), 'ENSG00000100417': ('ENSG00000100417', 0.694006309148265, 88.0)}","{'ENSG00000100413': ('ENSG00000100413', 0.21498599439775912, 30.7), 'ENSG00000100417': ('ENSG00000100417', 0.785014005602241, 112.1)}"
"('MAR04386', 'ENSG00000164068 or ENSG00000173540')","{'ENSG00000164068': ('ENSG00000164068', 0.24892703862660942, 5.8), 'ENSG00000173540': ('ENSG00000173540', 0.7510729613733905, 17.5)}","{'ENSG00000164068': ('ENSG00000164068', 0.10064935064935066, 3.1), 'ENSG00000173540': ('ENSG00000173540', 0.8993506493506493, 27.7)}","{'ENSG00000164068': ('ENSG00000164068', 0.45472837022132795, 22.6), 'ENSG00000173540': ('ENSG00000173540', 0.545271629778672, 27.1)}","{'ENSG00000164068': ('ENSG00000164068', 0.30215827338129503, 8.4), 'ENSG00000173540': ('ENSG00000173540', 0.697841726618705, 19.4)}"
"('MAR04387', 'ENSG00000173540')","{'ENSG00000173540': ('ENSG00000173540', 1, 17.5)}","{'ENSG00000173540': ('ENSG00000173540', 1, 27.7)}","{'ENSG00000173540': ('ENSG00000173540', 1, 27.1)}","{'ENSG00000173540': ('ENSG00000173540', 1, 19.4)}"
"('MAR04399', 'ENSG00000112699')","{'ENSG00000112699': ('ENSG00000112699', 1, 44.7)}","{'ENSG00000112699': ('ENSG00000112699', 1, 86.1)}","{'ENSG00000112699': ('ENSG00000112699', 1, 17.1)}","{'ENSG00000112699': ('ENSG00000112699', 1, 41.0)}"
"('MAR04400', 'ENSG00000104522')","{'ENSG00000104522': ('ENSG00000104522', 1, 11.7)}","{'ENSG00000104522': ('ENSG00000104522', 1, 43.0)}","{'ENSG00000104522': ('ENSG00000104522', 1, 73.0)}","{'ENSG00000104522': ('ENSG00000104522', 1, 78.0)}"
"('MAR04401', 'ENSG00000116783 or ENSG00000254685')","{'ENSG00000254685': ('ENSG00000254685', 1, 9.7)}","{'ENSG00000254685': ('ENSG00000254685', 1, 18.4)}","{'ENSG00000254685': ('ENSG00000254685', 1, 9.3)}","{'ENSG00000254685': ('ENSG00000254685', 1, 13.3)}"
"('MAR04402', 'ENSG00000157353')",{},{},{},{}
"('MAR04403', '')",{},{},{},{}
"('MAR04490', 'ENSG00000156510 or ENSG00000156515 or ENSG00000159399 or ENSG00000160883')","{'ENSG00000156510': ('ENSG00000156510', 0.40102827763496146, 15.6), 'ENSG00000156515': ('ENSG00000156515', 0.5989717223650386, 23.3)}","{'ENSG00000156510': ('ENSG00000156510', 0.14418604651162792, 3.1), 'ENSG00000156515': ('ENSG00000156515', 0.8558139534883721, 18.4)}","{'ENSG00000156510': ('ENSG00000156510', 0.25, 0.2), 'ENSG00000156515': ('ENSG00000156515', 0.7499999999999999, 0.6)}","{'ENSG00000156510': ('ENSG00000156510', 0.9385474860335195, 16.8), 'ENSG00000156515': ('ENSG00000156515', 0.061452513966480445, 1.1)}"
"('MAR04706', 'ENSG00000078237 or ENSG00000114268 or ENSG00000123836 or ENSG00000158571 or ENSG00000170525')","{'ENSG00000123836': ('ENSG00000123836', 1, 15.6)}","{'ENSG00000123836': ('ENSG00000123836', 1, 30.7)}","{'ENSG00000123836': ('ENSG00000123836', 1, 6.3)}","{'ENSG00000123836': ('ENSG00000123836', 1, 25.8)}"
"('MAR08768', 'ENSG00000104522')","{'ENSG00000104522': ('ENSG00000104522', 1, 11.7)}","{'ENSG00000104522': ('ENSG00000104522', 1, 43.0)}","{'ENSG00000104522': ('ENSG00000104522', 1, 73.0)}","{'ENSG00000104522': ('ENSG00000104522', 1, 78.0)}"
"('MAR04590', 'ENSG00000169738')","{'ENSG00000169738': ('ENSG00000169738', 1, 163.4)}","{'ENSG00000169738': ('ENSG00000169738', 1, 651.6)}","{'ENSG00000169738': ('ENSG00000169738', 1, 4143.6)}","{'ENSG00000169738': ('ENSG00000169738', 1, 2642.2)}"
"('MAR04591', 'ENSG00000115425 or ENSG00000116353')","{'ENSG00000115425': ('ENSG00000115425', 0.6085011185682326, 27.2), 'ENSG00000116353': ('ENSG00000116353', 0.3914988814317673, 17.5)}","{'ENSG00000115425': ('ENSG00000115425', 0.29967426710097717, 18.4), 'ENSG00000116353': ('ENSG00000116353', 0.7003257328990228, 43.0)}","{'ENSG00000115425': ('ENSG00000115425', 0.8080985915492958, 91.8), 'ENSG00000116353': ('ENSG00000116353', 0.19190140845070425, 21.8)}","{'ENSG00000115425': ('ENSG00000115425', 0.6338486574450773, 77.9), 'ENSG00000116353': ('ENSG00000116353', 0.3661513425549227, 45.0)}"
"('MAR04592', 'ENSG00000085662 or ENSG00000198074')","{'ENSG00000085662': ('ENSG00000085662', 1, 657.4)}","{'ENSG00000085662': ('ENSG00000085662', 1, 92.2)}","{'ENSG00000085662': ('ENSG00000085662', 1, 3.2)}","{'ENSG00000085662': ('ENSG00000085662', 1, 63.7)}"
"('MAR04593', 'ENSG00000140263')","{'ENSG00000140263': ('ENSG00000140263', 1, 15.6)}","{'ENSG00000140263': ('ENSG00000140263', 1, 12.3)}","{'ENSG00000140263': ('ENSG00000140263', 1, 268.0)}","{'ENSG00000140263': ('ENSG00000140263', 1, 148.1)}"
"('MAR04594', 'ENSG00000104808')",{},{},{},{}
"('MAR04595', 'ENSG00000093217')",{},{},{},{}
