,sample_1,sample_2,sample_3,sample_4
MAR03863,27.299999999999997,49.199999999999996,153.2,83.3
MAR03864,27.299999999999997,49.199999999999996,153.2,83.3
MAR03921,-1.0,-1.0,-1.0,-1.0
MAR03946,-1.0,-1.0,-1.0,-1.0
MAR03949,-1.0,-1.0,-1.0,-1.0
MAR03950,-1.0,-1.0,-1.0,-1.0
MAR03952,-1.0,-1.0,-1.0,-1.0
MAR03954,-1.0,-1.0,-1.0,-1.0
MAR03971,9.7,15.4,34.8,67.5
MAR04184,11.7,9.2,46.3,25.6
MAR04205,-1.0,-1.0,-1.0,-1.0
MAR04237,-1.0,-1.0,-1.0,-1.0
MAR04266,-1.0,-1.0,-1.0,-1.0
MAR04367,-1.0,-1.0,-1.0,-1.0
MAR04684,-1.0,-1.0,-1.0,-1.0
MAR04692,-1.0,-1.0,-1.0,-1.0
MAR04720,-1.0,-1.0,-1.0,-1.0
MAR04729,-1.0,-1.0,-1.0,-1.0
MAR04738,-1.0,-1.0,-1.0,-1.0
MAR04743,-1.0,-1.0,-1.0,-1.0
MAR04754,-1.0,-1.0,-1.0,-1.0
MAR04756,-1.0,-1.0,-1.0,-1.0
MAR04760,-1.0,-1.0,-1.0,-1.0
MAR04843,107.0,6.1,0.1,0.7
MAR04850,-1.0,-1.0,-1.0,-1.0
MAR04851,9.7,15.4,34.8,67.5
MAR04852,58.3,156.7,67.9,190.1
MAR04854,9.7,15.4,34.8,67.5
MAR04855,58.3,156.7,67.9,190.1
MAR04862,9.7,15.4,34.8,67.5
MAR04863,9.7,15.4,34.8,67.5
MAR04864,9.7,15.4,34.8,67.5
MAR04865,9.7,15.4,34.8,67.5
MAR04867,9.7,15.4,34.8,67.5
MAR04868,9.7,15.4,34.8,67.5
MAR04870,9.7,15.4,34.8,67.5
MAR04871,9.7,15.4,34.8,67.5
MAR04872,9.7,15.4,34.8,67.5
MAR04874,-1.0,-1.0,-1.0,-1.0
MAR04888,-1.0,-1.0,-1.0,-1.0
MAR04898,-1.0,-1.0,-1.0,-1.0
MAR04905,-1.0,-1.0,-1.0,-1.0
MAR04914,21.4,15.299999999999999,87.0,54.0
MAR04922,-1.0,-1.0,-1.0,-1.0
MAR04926,225.6,1364.6,1204.4,1313.6
MAR04940,9.7,15.4,34.8,67.5
MAR04944,-1.0,-1.0,-1.0,-1.0
MAR04951,-1.0,-1.0,-1.0,-1.0
MAR04953,-1.0,-1.0,-1.0,-1.0
MAR04959,-1.0,-1.0,-1.0,-1.0
MAR04963,-1.0,-1.0,-1.0,-1.0
MAR04964,33.1,30.7,199.4,107.5
MAR04971,33.1,30.7,199.4,107.5
MAR04972,33.1,30.7,199.4,107.5
MAR04957,-1.0,-1.0,-1.0,-1.0
MAR04977,-1.0,-1.0,-1.0,-1.0
MAR04979,-1.0,-1.0,-1.0,-1.0
MAR04997,23.4,12.2,14.5,1.4
MAR04998,-1.0,-1.0,-1.0,-1.0
MAR05006,-1.0,-1.0,-1.0,-1.0
MAR05014,-1.0,-1.0,-1.0,-1.0
MAR05015,-1.0,-1.0,-1.0,-1.0
MAR05016,-1.0,-1.0,-1.0,-1.0
MAR05022,17.5,24.6,10.8,0.4
MAR05031,7.8,6.1,13.7,1.0
MAR05033,7.8,6.1,13.7,1.0
MAR05036,7.8,6.1,13.7,1.0
MAR05043,212.0,642.3,451.0,948.6
MAR05046,15.6,3.1,12.9,9.4
MAR05096,-1.0,-1.0,-1.0,-1.0
MAR05099,-1.0,-1.0,-1.0,-1.0
MAR05101,-1.0,-1.0,-1.0,-1.0
MAR05102,-1.0,-1.0,-1.0,-1.0
MAR05105,5.8,21.5,153.3,8.5
MAR05107,-1.0,-1.0,-1.0,-1.0
MAR05109,-1.0,-1.0,-1.0,-1.0
MAR05112,-1.0,-1.0,-1.0,-1.0
MAR05113,19.4,21.5,93.0,45.7
MAR05114,25.2,27.6,93.8,58.7
MAR05115,-1.0,-1.0,-1.0,-1.0
MAR05116,-1.0,-1.0,-1.0,-1.0
MAR05117,-1.0,-1.0,-1.0,-1.0
MAR05118,-1.0,-1.0,-1.0,-1.0
MAR05121,-1.0,-1.0,-1.0,-1.0
MAR05122,5.8,3.1,16.3,7.1
MAR05124,29.2,21.5,26.5,30.7
MAR05125,-1.0,-1.0,-1.0,-1.0
MAR05126,-1.0,-1.0,-1.0,-1.0
MAR05222,-1.0,-1.0,-1.0,-1.0
MAR05223,-1.0,-1.0,-1.0,-1.0
MAR05225,-1.0,-1.0,-1.0,-1.0
MAR05227,-1.0,-1.0,-1.0,-1.0
MAR05292,21.4,24.6,2.1,78.4
MAR05304,-1.0,-1.0,-1.0,-1.0
MAR05348,118.6,15.299999999999999,10.6,2.4
MAR05349,118.6,15.299999999999999,10.6,2.4
MAR05361,-1.0,-1.0,-1.0,-1.0
MAR05411,-1.0,-1.0,-1.0,-1.0
MAR05420,70.0,15.4,53.0,39.7
MAR05426,-1.0,-1.0,-1.0,-1.0
MAR06276,33.1,30.7,199.4,107.5
MAR06277,33.1,30.7,199.4,107.5
MAR06286,33.1,30.7,199.4,107.5
MAR06287,33.1,30.7,199.4,107.5
MAR06288,33.1,30.7,199.4,107.5
MAR06289,33.1,30.7,199.4,107.5
MAR06290,33.1,30.7,199.4,107.5
MAR06291,33.1,30.7,199.4,107.5
MAR06292,33.1,30.7,199.4,107.5
MAR06293,33.1,30.7,199.4,107.5
MAR06294,33.1,30.7,199.4,107.5
MAR06295,33.1,30.7,199.4,107.5
MAR06296,33.1,30.7,199.4,107.5
MAR06297,33.1,30.7,199.4,107.5
MAR06298,33.1,30.7,199.4,107.5
MAR06299,-1.0,-1.0,-1.0,-1.0
MAR06300,-1.0,-1.0,-1.0,-1.0
MAR06301,5.8,21.5,153.3,8.5
MAR06302,5.8,21.5,153.3,8.5
MAR06303,-1.0,-1.0,-1.0,-1.0
MAR06304,-1.0,-1.0,-1.0,-1.0
MAR06305,-1.0,-1.0,-1.0,-1.0
MAR06306,-1.0,-1.0,-1.0,-1.0
MAR06307,5.8,21.5,153.3,8.5
MAR06308,5.8,21.5,153.3,8.5
MAR06309,-1.0,-1.0,-1.0,-1.0
MAR06310,-1.0,-1.0,-1.0,-1.0
MAR06311,-1.0,-1.0,-1.0,-1.0
MAR06312,-1.0,-1.0,-1.0,-1.0
MAR06313,5.8,21.5,153.3,8.5
MAR06314,5.8,21.5,153.3,8.5
MAR06315,-1.0,-1.0,-1.0,-1.0
MAR06316,-1.0,-1.0,-1.0,-1.0
MAR06317,5.8,21.5,153.3,8.5
MAR06318,5.8,21.5,153.3,8.5
MAR06321,5.8,21.5,153.3,8.5
MAR06323,5.8,21.5,153.3,8.5
MAR06325,-1.0,-1.0,-1.0,-1.0
MAR06326,-1.0,-1.0,-1.0,-1.0
MAR06327,5.8,21.5,153.3,8.5
MAR06328,597.1,3596.0,653.2,2862.2
MAR06330,9.7,15.4,34.8,67.5
MAR06331,9.7,15.4,34.8,67.5
MAR06332,7.8,3.1,2.8,6.3
MAR06333,7.8,3.1,2.8,6.3
MAR06334,7.8,3.1,2.8,6.3
MAR06335,7.8,3.1,2.8,6.3
MAR06336,7.8,3.1,2.8,6.3
MAR06337,7.8,3.1,2.8,6.3
MAR06338,7.8,3.1,2.8,6.3
MAR06339,7.8,3.1,2.8,6.3
MAR06340,7.8,3.1,2.8,6.3
MAR06341,7.8,3.1,2.8,6.3
MAR06342,7.8,3.1,2.8,6.3
MAR06343,7.8,3.1,2.8,6.3
MAR06389,-1.0,-1.0,-1.0,-1.0
MAR06391,58.3,156.7,67.9,190.1
MAR06408,-1.0,-1.0,-1.0,-1.0
MAR06431,-1.0,-1.0,-1.0,-1.0
MAR06438,-1.0,-1.0,-1.0,-1.0
MAR06446,-1.0,-1.0,-1.0,-1.0
MAR06454,-1.0,-1.0,-1.0,-1.0
MAR06455,-1.0,-1.0,-1.0,-1.0
MAR06469,-1.0,-1.0,-1.0,-1.0
MAR06481,-1.0,-1.0,-1.0,-1.0
MAR06513,-1.0,-1.0,-1.0,-1.0
MAR06517,-1.0,-1.0,-1.0,-1.0
MAR06521,9.7,15.4,34.8,67.5
MAR06522,9.7,15.4,34.8,67.5
MAR06618,-1.0,-1.0,-1.0,-1.0
MAR06620,-1.0,-1.0,-1.0,-1.0
MAR06781,-1.0,-1.0,-1.0,-1.0
MAR06890,-1.0,-1.0,-1.0,-1.0
MAR06902,-1.0,-1.0,-1.0,-1.0
MAR07638,87.5,18.4,7.800000000000001,11.9
MAR07708,-1.0,-1.0,-1.0,-1.0
MAR07719,7.8,6.1,13.7,1.0
MAR07723,7.8,6.1,13.7,1.0
MAR07757,289.8,1204.8,2797.5,2856.1
MAR07760,-1.0,-1.0,-1.0,-1.0
MAR07769,17.5,30.7,40.9,55.8
MAR07804,7.8,3.1,2.8,6.3
MAR07806,7.8,3.1,2.8,6.3
MAR07808,7.8,3.1,2.8,6.3
MAR07810,7.8,3.1,2.8,6.3
MAR07812,7.8,3.1,2.8,6.3
MAR07814,7.8,3.1,2.8,6.3
MAR07815,7.8,3.1,2.8,6.3
MAR07816,7.8,3.1,2.8,6.3
MAR07818,7.8,3.1,2.8,6.3
MAR07820,7.8,3.1,2.8,6.3
MAR07822,7.8,3.1,2.8,6.3
MAR07824,7.8,3.1,2.8,6.3
MAR07825,7.8,3.1,2.8,6.3
MAR07826,7.8,3.1,2.8,6.3
MAR07827,7.8,3.1,2.8,6.3
MAR07828,7.8,3.1,2.8,6.3
MAR07829,7.8,3.1,2.8,6.3
MAR07830,7.8,3.1,2.8,6.3
MAR07831,7.8,3.1,2.8,6.3
MAR07832,7.8,3.1,2.8,6.3
MAR07833,7.8,3.1,2.8,6.3
MAR07834,7.8,3.1,2.8,6.3
MAR07835,7.8,3.1,2.8,6.3
MAR07836,7.8,3.1,2.8,6.3
MAR07837,7.8,3.1,2.8,6.3
MAR07838,7.8,3.1,2.8,6.3
MAR07839,7.8,3.1,2.8,6.3
MAR07840,7.8,3.1,2.8,6.3
MAR07841,7.8,3.1,2.8,6.3
MAR07842,7.8,3.1,2.8,6.3
MAR07843,7.8,3.1,2.8,6.3
MAR07844,7.8,3.1,2.8,6.3
MAR07845,7.8,3.1,2.8,6.3
MAR07846,7.8,3.1,2.8,6.3
MAR07847,7.8,3.1,2.8,6.3
MAR07848,7.8,3.1,2.8,6.3
MAR07849,7.8,3.1,2.8,6.3
MAR07850,7.8,3.1,2.8,6.3
MAR07851,7.8,3.1,2.8,6.3
MAR07852,7.8,3.1,2.8,6.3
MAR07853,7.8,3.1,2.8,6.3
MAR07854,7.8,3.1,2.8,6.3
MAR07897,-1.0,-1.0,-1.0,-1.0
MAR07899,-1.0,-1.0,-1.0,-1.0
MAR07914,-1.0,-1.0,-1.0,-1.0
MAR07917,-1.0,-1.0,-1.0,-1.0
MAR07923,-1.0,-1.0,-1.0,-1.0
MAR07995,-1.0,-1.0,-1.0,-1.0
MAR07998,-1.0,-1.0,-1.0,-1.0
MAR08000,-1.0,-1.0,-1.0,-1.0
MAR08001,-1.0,-1.0,-1.0,-1.0
MAR08009,-1.0,-1.0,-1.0,-1.0
MAR08089,1.9,6.1,263.2,76.0
MAR08093,-1.0,-1.0,-1.0,-1.0
MAR08099,-1.0,-1.0,-1.0,-1.0
MAR08120,-1.0,-1.0,-1.0,-1.0
MAR08122,-1.0,-1.0,-1.0,-1.0
MAR08124,-1.0,-1.0,-1.0,-1.0
MAR08126,-1.0,-1.0,-1.0,-1.0
MAR08128,-1.0,-1.0,-1.0,-1.0
MAR08356,-1.0,-1.0,-1.0,-1.0
MAR08365,-1.0,-1.0,-1.0,-1.0
MAR08411,-1.0,-1.0,-1.0,-1.0
MAR08438,-1.0,-1.0,-1.0,-1.0
MAR08475,23.4,12.2,14.5,1.4
MAR08505,-1.0,-1.0,-1.0,-1.0
MAR08510,-1.0,-1.0,-1.0,-1.0
MAR08513,-1.0,-1.0,-1.0,-1.0
MAR08528,-1.0,-1.0,-1.0,-1.0
MAR08532,-1.0,-1.0,-1.0,-1.0
MAR08562,-1.0,-1.0,-1.0,-1.0
MAR08614,13.6,6.1,28.6,20.1
MAR08627,-1.0,-1.0,-1.0,-1.0
MAR08655,-1.0,-1.0,-1.0,-1.0
MAR08657,-1.0,-1.0,-1.0,-1.0
MAR08680,-1.0,-1.0,-1.0,-1.0
MAR08731,-1.0,-1.0,-1.0,-1.0
MAR08741,9.7,15.4,34.8,67.5
MAR08742,9.7,15.4,34.8,67.5
MAR08745,-1.0,-1.0,-1.0,-1.0
MAR08747,-1.0,-1.0,-1.0,-1.0
MAR08776,-1.0,-1.0,-1.0,-1.0
MAR08785,-1.0,-1.0,-1.0,-1.0
MAR08848,-1.0,-1.0,-1.0,-1.0
MAR08890,-1.0,-1.0,-1.0,-1.0
MAR08891,-1.0,-1.0,-1.0,-1.0
MAR08910,7.8,6.1,13.7,1.0
MAR09174,-1.0,-1.0,-1.0,-1.0
MAR09194,-1.0,-1.0,-1.0,-1.0
MAR09675,-1.0,-1.0,-1.0,-1.0
MAR09676,-1.0,-1.0,-1.0,-1.0
MAR09677,-1.0,-1.0,-1.0,-1.0
MAR09014,-1.0,-1.0,-1.0,-1.0
MAR00707,-1.0,-1.0,-1.0,-1.0
MAR00713,260.6,135.2,27.4,225.8
MAR01104,-1.0,-1.0,-1.0,-1.0
MAR01135,-1.0,-1.0,-1.0,-1.0
MAR01144,-1.0,-1.0,-1.0,-1.0
MAR01172,-1.0,-1.0,-1.0,-1.0
MAR01188,-1.0,-1.0,-1.0,-1.0
MAR01214,-1.0,-1.0,-1.0,-1.0
MAR01242,-1.0,-1.0,-1.0,-1.0
MAR01268,-1.0,-1.0,-1.0,-1.0
MAR01283,-1.0,-1.0,-1.0,-1.0
MAR01286,-1.0,-1.0,-1.0,-1.0
MAR01443,-1.0,-1.0,-1.0,-1.0
MAR02067,-1.0,-1.0,-1.0,-1.0
MAR02082,-1.0,-1.0,-1.0,-1.0
MAR02093,-1.0,-1.0,-1.0,-1.0
MAR02104,-1.0,-1.0,-1.0,-1.0
MAR02407,-1.0,-1.0,-1.0,-1.0
MAR02509,-1.0,-1.0,-1.0,-1.0
MAR02547,-1.0,-1.0,-1.0,-1.0
MAR02575,-1.0,-1.0,-1.0,-1.0
MAR03007,-1.0,-1.0,-1.0,-1.0
MAR03008,175.1,162.9,225.3,402.5
MAR03011,175.1,162.9,225.3,402.5
MAR03013,175.1,162.9,225.3,402.5
MAR03014,175.1,162.9,225.3,402.5
MAR03017,175.1,162.9,225.3,402.5
MAR03018,-1.0,-1.0,-1.0,-1.0
MAR03019,-1.0,-1.0,-1.0,-1.0
MAR03020,-1.0,-1.0,-1.0,-1.0
MAR03021,-1.0,-1.0,-1.0,-1.0
MAR03022,-1.0,-1.0,-1.0,-1.0
MAR03023,-1.0,-1.0,-1.0,-1.0
MAR03024,-1.0,-1.0,-1.0,-1.0
MAR03025,-1.0,-1.0,-1.0,-1.0
MAR03026,-1.0,-1.0,-1.0,-1.0
MAR03473,11.7,24.6,20.0,20.6
MAR03848,-1.0,-1.0,-1.0,-1.0
MAR03850,-1.0,-1.0,-1.0,-1.0
MAR03867,-1.0,-1.0,-1.0,-1.0
MAR03947,-1.0,-1.0,-1.0,-1.0
MAR03948,-1.0,-1.0,-1.0,-1.0
MAR04393,-1.0,-1.0,-1.0,-1.0
MAR04468,-1.0,-1.0,-1.0,-1.0
MAR04469,-1.0,-1.0,-1.0,-1.0
MAR04647,-1.0,-1.0,-1.0,-1.0
MAR04790,-1.0,-1.0,-1.0,-1.0
MAR04890,-1.0,-1.0,-1.0,-1.0
MAR04900,-1.0,-1.0,-1.0,-1.0
MAR04908,272.3,439.5,410.9,537.4
MAR04915,-1.0,-1.0,-1.0,-1.0
MAR04924,-1.0,-1.0,-1.0,-1.0
MAR04930,118.6,15.299999999999999,10.6,2.4
MAR04945,-1.0,-1.0,-1.0,-1.0
MAR04986,-1.0,-1.0,-1.0,-1.0
MAR05344,-1.0,-1.0,-1.0,-1.0
MAR05346,-1.0,-1.0,-1.0,-1.0
MAR05362,-1.0,-1.0,-1.0,-1.0
MAR05414,-1.0,-1.0,-1.0,-1.0
MAR05452,-1.0,-1.0,-1.0,-1.0
MAR05453,-1.0,-1.0,-1.0,-1.0
MAR06928,-1.0,-1.0,-1.0,-1.0
MAR06937,-1.0,-1.0,-1.0,-1.0
MAR06986,-1.0,-1.0,-1.0,-1.0
MAR06987,-1.0,-1.0,-1.0,-1.0
MAR07590,-1.0,-1.0,-1.0,-1.0
MAR07596,-1.0,-1.0,-1.0,-1.0
MAR07640,-1.0,-1.0,-1.0,-1.0
MAR07646,-1.0,-1.0,-1.0,-1.0
MAR07705,-1.0,-1.0,-1.0,-1.0
MAR07707,-1.0,-1.0,-1.0,-1.0
MAR07771,-1.0,-1.0,-1.0,-1.0
MAR07775,-1.0,-1.0,-1.0,-1.0
MAR07777,-1.0,-1.0,-1.0,-1.0
MAR07779,-1.0,-1.0,-1.0,-1.0
MAR07782,-1.0,-1.0,-1.0,-1.0
MAR07783,-1.0,-1.0,-1.0,-1.0
MAR07785,-1.0,-1.0,-1.0,-1.0
MAR07788,-1.0,-1.0,-1.0,-1.0
MAR07790,-1.0,-1.0,-1.0,-1.0
MAR07797,-1.0,-1.0,-1.0,-1.0
MAR08016,-1.0,-1.0,-1.0,-1.0
MAR08020,-1.0,-1.0,-1.0,-1.0
MAR08359,-1.0,-1.0,-1.0,-1.0
MAR08414,-1.0,-1.0,-1.0,-1.0
MAR08754,-1.0,-1.0,-1.0,-1.0
MAR08756,-1.0,-1.0,-1.0,-1.0
MAR08860,-1.0,-1.0,-1.0,-1.0
MAR08926,-1.0,-1.0,-1.0,-1.0
MAR09179,-1.0,-1.0,-1.0,-1.0
MAR09181,-1.0,-1.0,-1.0,-1.0
MAR09678,-1.0,-1.0,-1.0,-1.0
MAR09679,-1.0,-1.0,-1.0,-1.0
MAR09680,-1.0,-1.0,-1.0,-1.0
MAR09017,-1.0,-1.0,-1.0,-1.0
MAR00984,-1.0,-1.0,-1.0,-1.0
MAR01089,-1.0,-1.0,-1.0,-1.0
MAR01090,-1.0,-1.0,-1.0,-1.0
MAR01094,-1.0,-1.0,-1.0,-1.0
MAR01095,-1.0,-1.0,-1.0,-1.0
MAR02564,-1.0,-1.0,-1.0,-1.0
MAR02585,-1.0,-1.0,-1.0,-1.0
MAR04274,-1.0,-1.0,-1.0,-1.0
MAR04275,-1.0,-1.0,-1.0,-1.0
MAR04277,-1.0,-1.0,-1.0,-1.0
MAR04535,13.6,9.2,18.9,11.0
MAR04538,-1.0,-1.0,-1.0,-1.0
MAR04893,-1.0,-1.0,-1.0,-1.0
MAR04904,-1.0,-1.0,-1.0,-1.0
MAR04916,-1.0,-1.0,-1.0,-1.0
MAR05422,-1.0,-1.0,-1.0,-1.0
MAR05423,-1.0,-1.0,-1.0,-1.0
MAR05424,-1.0,-1.0,-1.0,-1.0
MAR06617,-1.0,-1.0,-1.0,-1.0
MAR06619,-1.0,-1.0,-1.0,-1.0
MAR07653,-1.0,-1.0,-1.0,-1.0
MAR07664,-1.0,-1.0,-1.0,-1.0
MAR07665,-1.0,-1.0,-1.0,-1.0
MAR07712,-1.0,-1.0,-1.0,-1.0
MAR07763,-1.0,-1.0,-1.0,-1.0
MAR07764,-1.0,-1.0,-1.0,-1.0
MAR07765,-1.0,-1.0,-1.0,-1.0
MAR07767,-1.0,-1.0,-1.0,-1.0
MAR07773,-1.0,-1.0,-1.0,-1.0
MAR07786,-1.0,-1.0,-1.0,-1.0
MAR07792,-1.0,-1.0,-1.0,-1.0
MAR07795,-1.0,-1.0,-1.0,-1.0
MAR07796,169.3,126.0,132.5,147.70000000000002
MAR07855,-1.0,-1.0,-1.0,-1.0
MAR07856,-1.0,-1.0,-1.0,-1.0
MAR07857,-1.0,-1.0,-1.0,-1.0
MAR07858,-1.0,-1.0,-1.0,-1.0
MAR07859,-1.0,-1.0,-1.0,-1.0
MAR07860,-1.0,-1.0,-1.0,-1.0
MAR07861,-1.0,-1.0,-1.0,-1.0
MAR07862,-1.0,-1.0,-1.0,-1.0
MAR07877,-1.0,-1.0,-1.0,-1.0
MAR08024,-1.0,-1.0,-1.0,-1.0
MAR08028,-1.0,-1.0,-1.0,-1.0
MAR08082,-1.0,-1.0,-1.0,-1.0
MAR08361,-1.0,-1.0,-1.0,-1.0
MAR08363,-1.0,-1.0,-1.0,-1.0
MAR08412,-1.0,-1.0,-1.0,-1.0
MAR08447,-1.0,-1.0,-1.0,-1.0
MAR08476,23.4,12.2,14.5,1.4
MAR08789,-1.0,-1.0,-1.0,-1.0
MAR08828,-1.0,-1.0,-1.0,-1.0
MAR08837,-1.0,-1.0,-1.0,-1.0
MAR08838,-1.0,-1.0,-1.0,-1.0
MAR08839,-1.0,-1.0,-1.0,-1.0
MAR08840,-1.0,-1.0,-1.0,-1.0
MAR08841,-1.0,-1.0,-1.0,-1.0
MAR08842,-1.0,-1.0,-1.0,-1.0
MAR08843,-1.0,-1.0,-1.0,-1.0
MAR08844,-1.0,-1.0,-1.0,-1.0
MAR08845,-1.0,-1.0,-1.0,-1.0
MAR08862,-1.0,-1.0,-1.0,-1.0
MAR08868,-1.0,-1.0,-1.0,-1.0
MAR08871,-1.0,-1.0,-1.0,-1.0
MAR08894,-1.0,-1.0,-1.0,-1.0
MAR08909,-1.0,-1.0,-1.0,-1.0
MAR08918,-1.0,-1.0,-1.0,-1.0
MAR09673,-1.0,-1.0,-1.0,-1.0
MAR09674,-1.0,-1.0,-1.0,-1.0
MAR08638,-1.0,-1.0,-1.0,-1.0
MAR08642,-1.0,-1.0,-1.0,-1.0
MAR04314,278.09999999999997,568.5,371.59999999999997,637.2
MAR09016,-1.0,-1.0,-1.0,-1.0
MAR09018,-1.0,-1.0,-1.0,-1.0
MAR00769,-1.0,-1.0,-1.0,-1.0
MAR00791,-1.0,-1.0,-1.0,-1.0
MAR00796,-1.0,-1.0,-1.0,-1.0
MAR00798,-1.0,-1.0,-1.0,-1.0
MAR00802,-1.0,-1.0,-1.0,-1.0
MAR00831,-1.0,-1.0,-1.0,-1.0
MAR00913,-1.0,-1.0,-1.0,-1.0
MAR00929,-1.0,-1.0,-1.0,-1.0
MAR01917,83.6,104.5,183.8,106.6
MAR02040,-1.0,-1.0,-1.0,-1.0
MAR02087,-1.0,-1.0,-1.0,-1.0
MAR02090,-1.0,-1.0,-1.0,-1.0
MAR02101,-1.0,-1.0,-1.0,-1.0
MAR03987,-1.0,-1.0,-1.0,-1.0
MAR04887,-1.0,-1.0,-1.0,-1.0
MAR04903,-1.0,-1.0,-1.0,-1.0
MAR04907,272.3,439.5,410.9,537.4
MAR04962,-1.0,-1.0,-1.0,-1.0
MAR05047,7.8,3.1,2.8,6.3
MAR05048,-1.0,-1.0,-1.0,-1.0
MAR05049,-1.0,-1.0,-1.0,-1.0
MAR05050,-1.0,-1.0,-1.0,-1.0
MAR05051,-1.0,-1.0,-1.0,-1.0
MAR05052,-1.0,-1.0,-1.0,-1.0
MAR05053,-1.0,-1.0,-1.0,-1.0
MAR05054,-1.0,-1.0,-1.0,-1.0
MAR05055,-1.0,-1.0,-1.0,-1.0
MAR05056,-1.0,-1.0,-1.0,-1.0
MAR05057,-1.0,-1.0,-1.0,-1.0
MAR05058,-1.0,-1.0,-1.0,-1.0
MAR05059,-1.0,-1.0,-1.0,-1.0
MAR05060,-1.0,-1.0,-1.0,-1.0
MAR05061,-1.0,-1.0,-1.0,-1.0
MAR05062,-1.0,-1.0,-1.0,-1.0
MAR05063,-1.0,-1.0,-1.0,-1.0
MAR05064,-1.0,-1.0,-1.0,-1.0
MAR05065,-1.0,-1.0,-1.0,-1.0
MAR05066,-1.0,-1.0,-1.0,-1.0
MAR05067,-1.0,-1.0,-1.0,-1.0
MAR05197,-1.0,-1.0,-1.0,-1.0
MAR05199,-1.0,-1.0,-1.0,-1.0
MAR05201,-1.0,-1.0,-1.0,-1.0
MAR05204,-1.0,-1.0,-1.0,-1.0
MAR05212,-1.0,-1.0,-1.0,-1.0
MAR05214,-1.0,-1.0,-1.0,-1.0
MAR05217,-1.0,-1.0,-1.0,-1.0
MAR05218,-1.0,-1.0,-1.0,-1.0
MAR05220,-1.0,-1.0,-1.0,-1.0
MAR05224,-1.0,-1.0,-1.0,-1.0
MAR05226,-1.0,-1.0,-1.0,-1.0
MAR05228,-1.0,-1.0,-1.0,-1.0
MAR05230,-1.0,-1.0,-1.0,-1.0
MAR07196,44.7,3.1,28.6,28.9
MAR07199,-1.0,-1.0,-1.0,-1.0
MAR07224,-1.0,-1.0,-1.0,-1.0
MAR07252,-1.0,-1.0,-1.0,-1.0
MAR07283,-1.0,-1.0,-1.0,-1.0
MAR07374,-1.0,-1.0,-1.0,-1.0
MAR07430,-1.0,-1.0,-1.0,-1.0
MAR07454,-1.0,-1.0,-1.0,-1.0
MAR07470,-1.0,-1.0,-1.0,-1.0
MAR07483,-1.0,-1.0,-1.0,-1.0
MAR07500,-1.0,-1.0,-1.0,-1.0
MAR07512,-1.0,-1.0,-1.0,-1.0
MAR07524,-1.0,-1.0,-1.0,-1.0
MAR07540,-1.0,-1.0,-1.0,-1.0
MAR07556,-1.0,-1.0,-1.0,-1.0
MAR07570,-1.0,-1.0,-1.0,-1.0
MAR07581,-1.0,-1.0,-1.0,-1.0
MAR07584,-1.0,-1.0,-1.0,-1.0
MAR07710,-1.0,-1.0,-1.0,-1.0
MAR07711,-1.0,-1.0,-1.0,-1.0
MAR07714,-1.0,-1.0,-1.0,-1.0
MAR07715,-1.0,-1.0,-1.0,-1.0
MAR07718,-1.0,-1.0,-1.0,-1.0
MAR07720,-1.0,-1.0,-1.0,-1.0
MAR07722,-1.0,-1.0,-1.0,-1.0
MAR07724,-1.0,-1.0,-1.0,-1.0
MAR07726,-1.0,-1.0,-1.0,-1.0
MAR07727,-1.0,-1.0,-1.0,-1.0
MAR07729,-1.0,-1.0,-1.0,-1.0
MAR07730,-1.0,-1.0,-1.0,-1.0
MAR07732,-1.0,-1.0,-1.0,-1.0
MAR07762,-1.0,-1.0,-1.0,-1.0
MAR07770,-1.0,-1.0,-1.0,-1.0
MAR07799,484.2,424.2,342.8,446.90000000000003
MAR07907,-1.0,-1.0,-1.0,-1.0
MAR07915,-1.0,-1.0,-1.0,-1.0
MAR07918,-1.0,-1.0,-1.0,-1.0
MAR07924,-1.0,-1.0,-1.0,-1.0
MAR07927,-1.0,-1.0,-1.0,-1.0
MAR08118,-1.0,-1.0,-1.0,-1.0
MAR08119,-1.0,-1.0,-1.0,-1.0
MAR08121,-1.0,-1.0,-1.0,-1.0
MAR08123,-1.0,-1.0,-1.0,-1.0
MAR08125,-1.0,-1.0,-1.0,-1.0
MAR08127,-1.0,-1.0,-1.0,-1.0
MAR08131,-1.0,-1.0,-1.0,-1.0
MAR08134,-1.0,-1.0,-1.0,-1.0
MAR08196,-1.0,-1.0,-1.0,-1.0
MAR08200,-1.0,-1.0,-1.0,-1.0
MAR08202,-1.0,-1.0,-1.0,-1.0
MAR08203,-1.0,-1.0,-1.0,-1.0
MAR08208,-1.0,-1.0,-1.0,-1.0
MAR08216,-1.0,-1.0,-1.0,-1.0
MAR08244,-1.0,-1.0,-1.0,-1.0
MAR08355,-1.0,-1.0,-1.0,-1.0
MAR08370,-1.0,-1.0,-1.0,-1.0
MAR08490,-1.0,-1.0,-1.0,-1.0
MAR08491,-1.0,-1.0,-1.0,-1.0
MAR08492,-1.0,-1.0,-1.0,-1.0
MAR08531,-1.0,-1.0,-1.0,-1.0
MAR08588,-1.0,-1.0,-1.0,-1.0
MAR08590,-1.0,-1.0,-1.0,-1.0
MAR08688,-1.0,-1.0,-1.0,-1.0
MAR08753,-1.0,-1.0,-1.0,-1.0
