,reaction_expression
MAR06924,-1.0
MAR06925_f,653.5
MAR06926_f,17.5
MAR06927_f,17.5
MAR08088_f,1.9
MAR08787,19.4
MAR03743_f,29.2
MAR03940,3.9
MAR04214,-1.0
MAR04216,64.2
MAR04218,1.9
MAR04219,64.2
MAR04220_f,-1.0
MAR04222_f,11.7
MAR04224,1.9
MAR04225,1.9
MAR04227,70.0
MAR04231,5.8
MAR04232_f,-1.0
MAR04233,-1.0
MAR04235,-1.0
MAR04243,11.7
MAR04244,11.7
MAR04245,-1.0
MAR04246_f,11.7
MAR04248_f,-1.0
MAR06707,5.8
MAR06708_f,-1.0
MAR06709_f,-1.0
MAR06711,-1.0
MAR06712_f,-1.0
MAR06713,56.4
MAR06714,192.5
MAR06715,153.6
MAR06716,-1.0
MAR06717,64.2
MAR06718,5.8
MAR06719,56.4
MAR06720,-1.0
MAR06721,-1.0
MAR06722_f,-1.0
MAR06723_f,2359.0
MAR06725_f,105.0
MAR06726,56.4
MAR06727,637.9
MAR06728,-1.0
MAR06729,-1.0
MAR06730,153.6
MAR06731,5.8
MAR06734_f,-1.0
MAR06735,153.6
MAR06736,153.6
MAR06738_f,-1.0
MAR06739,153.6
MAR06740,5.8
MAR06741,-1.0
MAR06742_f,-1.0
MAR06743,-1.0
MAR06744_f,-1.0
MAR06745,56.4
MAR06746,153.6
MAR06747,56.4
MAR06748,107.0
MAR06749,107.0
MAR06750,153.6
MAR06751,56.4
MAR06752,56.4
MAR06753,107.0
MAR06754,107.0
MAR06755_f,153.6
MAR06756_f,68.0
MAR06757,153.6
MAR06758,56.4
MAR06759_f,-1.0
MAR06760,107.0
MAR06761,107.0
MAR06762,153.6
MAR06763,153.6
MAR06764,56.4
MAR06765_f,-1.0
MAR06766,107.0
MAR06767,107.0
MAR06768,105.0
MAR06770,-1.0
MAR06771,637.9
MAR06772,56.4
MAR06774,19.4
MAR06776,9.7
MAR06778,27.2
MAR06782,-1.0
MAR06783,-1.0
MAR06784,-1.0
MAR06785,-1.0
MAR06786,-1.0
MAR06787,5.8
MAR06788,153.6
MAR06789,56.4
MAR06790,107.0
MAR06791,107.0
MAR06792_f,-1.0
MAR06798_f,151.7
MAR06799,151.7
MAR06800_f,151.7
MAR06801,151.7
MAR06802,-1.0
MAR06803,-1.0
MAR06806_f,-1.0
MAR06807_f,-1.0
MAR06808,260.6
MAR06811_f,2359.0
MAR06813,260.6
MAR06814_f,136.1
MAR06815_f,2359.0
MAR06817_f,136.1
MAR06818,-1.0
MAR06819_f,136.1
MAR06820_f,2359.0
MAR06822,-1.0
MAR06823_f,136.1
MAR06824_f,2359.0
MAR06826_f,-1.0
MAR06827_f,-1.0
MAR06828,151.7
MAR06829,108.89999999999999
MAR06830,151.7
MAR06831,-1.0
MAR06834_f,-1.0
MAR06835_f,-1.0
MAR06836_f,151.7
MAR06837,151.7
MAR06838,13.6
MAR06839,-1.0
MAR06840_f,-1.0
MAR06841_f,-1.0
MAR06842_f,151.7
MAR06843,151.7
MAR06844,13.6
MAR06845,-1.0
MAR06848_f,-1.0
MAR06849_f,-1.0
MAR06850,13.6
MAR06851,-1.0
MAR06854_f,-1.0
MAR06855_f,-1.0
MAR06874,-1.0
MAR06875_f,-1.0
MAR06876_f,-1.0
MAR06877_f,-1.0
MAR06878_f,-1.0
MAR06879_f,-1.0
MAR06880_f,-1.0
MAR06881,-1.0
