,sample_1,sample_2,sample_3,sample_4,sample_5
MAR10230,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10231,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10232,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10233,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10234,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10235,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10236,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10237,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10238,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10239,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10240,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10241,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10242,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10243,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10244,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10245,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10246,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10247,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10248,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10249,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10250,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10251,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10252,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10253,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10254,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10255,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10256,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10257,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10258,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10259,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10260,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10261,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10262,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10263,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10264,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10265,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10266,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10267,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10268,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10269,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10270,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10271,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10272,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10273,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10274,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10275,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10276,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10277,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10278,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10279,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10280,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10281,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10282,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10283,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10284,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10285,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10286,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10287,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10288,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10289,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10290,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10291,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10292,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10293,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10294,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10295,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10296,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10297,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10298,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10299,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10300,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10301,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10302,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10303,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10304,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10305,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10306,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10307,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10308,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10309,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10310,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10311,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10312,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10313,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10314,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10315,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10316,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10317,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10318,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10319,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10320,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10321,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10322,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10323,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10324,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10325,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10326,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10327,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10328,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10329,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10330,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10331,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10332,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10333,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10334,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10335,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10336,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10337,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10338,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10339,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10340,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10341,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10342,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10343,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10344,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10345,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10346,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10347,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10348,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10349,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10350,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10351,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10352,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10353,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10354,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10355,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10356,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10357,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10358,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10359,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10360,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10361,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10362,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10363,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10364,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10365,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10366,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10367,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10368,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10369,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10370,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10371,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10372,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10373,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10374,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10375,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10376,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10377,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10378,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10379,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10380,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10381,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10382,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10383,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10384,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10385,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10386,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10387,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10388,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10389,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10390,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10391,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10392,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10393,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10394,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10395,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10396,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10397,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10398,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10399,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10400,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10401,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10402,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10403,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10404,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10405,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10406,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10407,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10408,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10409,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10411,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10412,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10413,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10414,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10415,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10416,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10417,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10418,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10419,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10420,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10421,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10422,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10423,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10424,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10425,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10426,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10427,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10428,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10429,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10430,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10431,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10432,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10434,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10435,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10436,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10437,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10438,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10439,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10440,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10441,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10442,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10443,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10444,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10445,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10446,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10448,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10449,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10450,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10451,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10452,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10453,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10454,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10455,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10456,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10457,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10458,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10459,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10460,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10461,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10462,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10463,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10464,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10465,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10466,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10468,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10470,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10472,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10473,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10474,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10475,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10476,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10477,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10478,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10479,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10480,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10481,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10482,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10483,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10484,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10485,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10486,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10487,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10488,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10489,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10490,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10491,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10492,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10493,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10494,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10495,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10496,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10497,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10498,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10499,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10500,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10501,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10502,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10503,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10504,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10505,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10506,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10507,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10508,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10509,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10510,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10511,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10512,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10513,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10514,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10515,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10516,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10517,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10518,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10519,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10520,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10521,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10522,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10523,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10524,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10525,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10526,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10527,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10528,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10529,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10530,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10531,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10532,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10533,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10534,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10535,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10536,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10537,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10538,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10539,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10540,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10541,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10542,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10543,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10544,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10545,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10546,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10547,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10548,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10549,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10550,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10551,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10552,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10553,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10554,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10555,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10556,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10557,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10558,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10559,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10560,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10561,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10562,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10563,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10564,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10565,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10566,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10567,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10568,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10569,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10570,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10571,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10572,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10573,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10574,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10575,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10576,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10577,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10578,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10579,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10580,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10581,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10582,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10583,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10584,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10585,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10586,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10587,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10588,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10589,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10590,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10591,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10592,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10593,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10594,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10595,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10596,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10597,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10598,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10599,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10600,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10601,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10602,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10603,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10604,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10605,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10606,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10607,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10608,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10609,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10610,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10611,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10612,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10613,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10614,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10615,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10616,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10617,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10618,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10619,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10620,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10621,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10622,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10623,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10624,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10625,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10626,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10627,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10628,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10629,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10630,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10631,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10632,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10633,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10634,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10635,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10636,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10637,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10638,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10639,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10640,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10641,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10642,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10643,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10644,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10645,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10646,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10647,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10648,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10649,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10650,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10651,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10652,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10653,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10654,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10655,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10656,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10657,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10658,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10659,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10660,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10661,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10662,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10663,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10664,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10665,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10666,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10667,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10668,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10669,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10670,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10671,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10672,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10673,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10674,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10675,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10676,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10677,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10678,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10679,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10680,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10681,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10682,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10683,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10684,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10685,-1.0,-1.0,-1.0,-1.0,-1.0
