,sample_1,sample_2,sample_3,sample_4,sample_5
ENSG00000101751,0.09564719358533791,0.04841269841269842,0.047330764997248226,0.04787234042553191,0.09819639278557112
ENSG00000101901,0.6785714285714286,0.5826558265582656,0.7654584221748401,0.5,0.6059523809523809
ENSG00000102030,0.2594507918329258,0.5476998534454125,0.6579504368524418,0.6106683349498325,0.7652360988804948
ENSG00000102078,2.0,2.0,2.0,2.0,2.0
ENSG00000102100,2.0,2.0,2.0,2.0,2.0
ENSG00000102125,0.1440200375704446,0.11191335740072204,0.19634703196347034,0.03848363009764503,0.051428571428571435
ENSG00000102144,1.0,1.0,1.0,1.0,1.0
ENSG00000102172,0.6732558139534883,0.8902777777777777,0.4438149197355996,0.4685446009389671,0.8312790462719741
ENSG00000102226,0.014965001206854935,0.08107632782272245,0.02112039756042466,0.009608455440787892,0.018080068876452863
ENSG00000102309,0.09962311557788944,0.06577923088899268,0.04052833596748702,0.14727582292849037,0.08803091029670423
ENSG00000102312,0.002366863905325444,0.016413292075877838,0.016301292861157963,0.0015535187199005743,0.001636828644501279
ENSG00000102393,3.4910179640718564,3.3315217391304346,3.7081784386617103,3.1737089201877935,3.2575342465753425
ENSG00000102699,0.07724425887265136,0.05842911877394636,0.1295790049207217,0.0964169381107492,0.13261050875729777
ENSG00000102743,14.0,14.0,14.0,14.0,14.0
ENSG00000102858,0.0010757110766602333,0.0007849094822129384,0.0039804469273743035,0.00696333871339636,0.00238645403234971
ENSG00000102893,0.0007527691149585975,0.0010452491739159754,0.005831281586108591,0.021801588642893364,0.0068614431164231975
ENSG00000102900,1.1211589113257243,1.0566914498141264,1.093410108765195,1.050190114068441,1.0735809390329363
ENSG00000102978,2.0,2.0,2.0,2.0,2.0
ENSG00000103024,9.491566265060241,5.320266562132494,14.164648910411618,6.616937253181224,12.337179010048377
ENSG00000103066,0.1795323901192455,0.04843428945120592,0.09010836922125999,0.1416641124579605,0.1306171159751883
ENSG00000103150,6.0,6.0,6.0,6.0,6.0
ENSG00000103194,0.054006758387641796,0.07562434048540272,0.03151118138694374,0.037953398991112164,0.05754053666236187
ENSG00000103202,9.334939759036148,14.411603292826344,7.7276029055690065,16.74769635805178,7.847413472273911
ENSG00000103266,0.0007118676242604487,0.0427902266109634,0.01706238361266295,0.02884482361079089,0.054168718512064874
ENSG00000103275,0.013620400544183257,0.023344727180655778,0.024557728119180628,0.010468065483052812,0.0221031099662866
ENSG00000103404,0.010559980690321023,0.0054519873373197305,0.013327309690535352,0.015853951477300017,0.009327019658487588
ENSG00000103415,2.0,2.0,2.0,2.0,2.0
ENSG00000103502,2.0,2.0,2.0,2.0,2.0
ENSG00000103507,1.0,1.0,1.0,1.0,1.0
ENSG00000103510,0.025979618200086124,0.155356141334829,0.04932735426008969,0.04539641943734014,0.07089715536105033
ENSG00000103549,0.00037966273293890587,0.0015444993037093306,0.0037942271880819353,0.003666128660364308,0.0020834122504640325
ENSG00000103657,0.013335653494479073,0.0015444993037093306,0.00900837988826815,0.003643071247406043,0.0033145194893745974
ENSG00000103707,1.0,1.0,1.0,1.0,1.0
ENSG00000103811,0.525782155272306,2.7881040892193307,1.8096603440670487,1.1822458580486808,3.493451233295658
ENSG00000104219,0.05996055226824458,0.049508946589533136,0.03569421023046656,0.02672052198228988,0.05012787723785168
ENSG00000104325,20.540055248618785,20.514307060141952,20.394749958464864,20.224710886614382,20.321856785282947
ENSG00000104343,0.005125446894675233,0.013216862894037222,0.00709962756052142,0.0068019368226884935,0.015455130876169551
ENSG00000104517,0.006090423007561618,0.0023294087859222676,0.008845437616387335,0.003712243486280843,0.0016667298003712261
ENSG00000104522,2.0,2.0,2.0,2.0,2.0
ENSG00000104549,2.0,2.0,2.0,2.0,2.0
ENSG00000104687,4.0,4.0,4.0,4.0,4.0
ENSG00000104763,3.975039709552984,3.6684782608695654,3.3208722741433023,3.6858108108108105,3.881530234471411
ENSG00000104823,6.73971119133574,6.180796947859262,6.649019607843137,6.868619022031166,6.587719298245614
ENSG00000104885,0.03457722703623082,0.3325755464288623,0.10863646620594651,0.18399711228235166,0.09912587507612505
ENSG00000104907,0.21789883268482488,0.6013071895424836,0.5797101449275363,0.2608695652173913,0.32552083333333337
ENSG00000105220,1.0,1.0,1.0,1.0,1.0
ENSG00000105254,2.0,2.0,2.0,2.0,2.0
ENSG00000105379,0.39332587241835393,0.6971214017521902,0.5284450063211126,0.7244484197972569,0.7346383493311163
ENSG00000105516,1.6705882352941175,1.8739837398373984,1.1159420289855073,0.6446886446886447,1.1730337078651687
ENSG00000105552,3.0,3.0,3.0,3.0,3.0
ENSG00000105607,1.0,1.0,1.0,1.0,1.0
ENSG00000105669,0.04906094288999618,3.2218117854001758,1.629198966408269,1.9730893433799785,2.980539861895794
ENSG00000105701,0.0005653266331658293,0.0646115522341585,0.05057575073379993,0.031092913896546136,0.07808310025662468
ENSG00000105835,1.0,1.0,1.0,1.0,1.0
ENSG00000105854,1.0,1.0,1.0,1.0,1.0
ENSG00000105879,0.0022779763976334363,0.0023294087859222676,0.003189013035381748,0.002444085773576208,0.0021023523618318865
ENSG00000105939,0.057202505219206674,0.05842911877394636,0.3493712411153636,0.23322475570032572,0.26688907422852376
ENSG00000105953,2.8162475822050292,2.6331360946745566,3.115671641791045,1.2978817299205652,2.46319018404908
ENSG00000106049,0.25460636515912893,0.49073655671034805,0.17899249732047157,0.1583660328000805,0.33019665891308947
ENSG00000106105,1.0,1.0,1.0,1.0,1.0
ENSG00000106392,0.6623134328358209,0.39869281045751637,0.355,0.4357541899441341,0.6399176954732511
ENSG00000106462,0.030485074097566008,0.09520427847399633,0.0528361691630002,0.02957368733892538,0.021494052579740887
ENSG00000106628,0.007331042382588776,0.0009918054781513819,0.01815204076197916,0.005668720003023317,0.043137206089197015
ENSG00000106636,0.042340565417488485,0.049508946589533136,0.04890387858347388,0.04909119154885817,0.04358056265984655
ENSG00000106733,2.0,2.0,2.0,2.0,2.0
ENSG00000106853,1.4199288256227758,3.304101838755304,1.4599686028257457,3.3340721166140996,3.647246608140463
ENSG00000107341,0.024013667858385802,0.003899227750348149,0.015316573556797023,0.019944662208900173,0.010606462365998713
ENSG00000107537,3.0,3.0,3.0,3.0,3.0
ENSG00000107669,1.0,1.0,1.0,1.0,1.0
ENSG00000107789,1.0,1.0,1.0,1.0,1.0
