,sample_1,sample_2,sample_3
MAR09146,-1.0,-1.0,-1.0
MAR09147,-1.0,-1.0,-1.0
MAR09148,-1.0,-1.0,-1.0
MAR09149,-1.0,-1.0,-1.0
MAR09150,-1.0,-1.0,-1.0
MAR09151,-1.0,-1.0,-1.0
MAR09152,-1.0,-1.0,-1.0
MAR09153,-1.0,-1.0,-1.0
MAR09154,-1.0,-1.0,-1.0
MAR09155,-1.0,-1.0,-1.0
MAR09156,-1.0,-1.0,-1.0
MAR09157,-1.0,-1.0,-1.0
MAR09158,-1.0,-1.0,-1.0
MAR09159,-1.0,-1.0,-1.0
MAR09160,-1.0,-1.0,-1.0
MAR09161,-1.0,-1.0,-1.0
MAR09162,-1.0,-1.0,-1.0
MAR09163,-1.0,-1.0,-1.0
MAR09164,-1.0,-1.0,-1.0
MAR09165,-1.0,-1.0,-1.0
MAR09166,-1.0,-1.0,-1.0
MAR09167,-1.0,-1.0,-1.0
MAR09168,-1.0,-1.0,-1.0
MAR09169,-1.0,-1.0,-1.0
MAR09171,-1.0,-1.0,-1.0
MAR09172,-1.0,-1.0,-1.0
MAR09201,-1.0,-1.0,-1.0
MAR09202,-1.0,-1.0,-1.0
MAR09203,-1.0,-1.0,-1.0
MAR09204,-1.0,-1.0,-1.0
MAR09205,-1.0,-1.0,-1.0
MAR09206,-1.0,-1.0,-1.0
MAR09207,-1.0,-1.0,-1.0
MAR09208,-1.0,-1.0,-1.0
MAR09209,-1.0,-1.0,-1.0
MAR09210,-1.0,-1.0,-1.0
MAR09211,-1.0,-1.0,-1.0
MAR09212,-1.0,-1.0,-1.0
MAR09213,-1.0,-1.0,-1.0
MAR09214,-1.0,-1.0,-1.0
MAR09215,-1.0,-1.0,-1.0
MAR09216,-1.0,-1.0,-1.0
MAR09217,-1.0,-1.0,-1.0
MAR09218,-1.0,-1.0,-1.0
MAR09219,-1.0,-1.0,-1.0
MAR09220,-1.0,-1.0,-1.0
MAR09221,-1.0,-1.0,-1.0
MAR09222,-1.0,-1.0,-1.0
MAR09223,-1.0,-1.0,-1.0
MAR09224,-1.0,-1.0,-1.0
MAR09225,-1.0,-1.0,-1.0
MAR09226,-1.0,-1.0,-1.0
MAR09227,-1.0,-1.0,-1.0
MAR09228,-1.0,-1.0,-1.0
MAR09229,-1.0,-1.0,-1.0
MAR09230,-1.0,-1.0,-1.0
MAR09231,-1.0,-1.0,-1.0
MAR09232,-1.0,-1.0,-1.0
MAR09233,-1.0,-1.0,-1.0
MAR09234,-1.0,-1.0,-1.0
MAR09235,-1.0,-1.0,-1.0
MAR09236,-1.0,-1.0,-1.0
MAR09237,-1.0,-1.0,-1.0
MAR09238,-1.0,-1.0,-1.0
MAR09239,-1.0,-1.0,-1.0
MAR09240,-1.0,-1.0,-1.0
MAR09241,-1.0,-1.0,-1.0
MAR09242,-1.0,-1.0,-1.0
MAR09243,-1.0,-1.0,-1.0
MAR09244,-1.0,-1.0,-1.0
MAR09245,-1.0,-1.0,-1.0
MAR09246,-1.0,-1.0,-1.0
MAR09247,-1.0,-1.0,-1.0
MAR09248,-1.0,-1.0,-1.0
MAR09249,-1.0,-1.0,-1.0
MAR09250,-1.0,-1.0,-1.0
MAR09251,-1.0,-1.0,-1.0
MAR09252,-1.0,-1.0,-1.0
MAR09253,-1.0,-1.0,-1.0
MAR09254,-1.0,-1.0,-1.0
MAR09255,-1.0,-1.0,-1.0
MAR09256,-1.0,-1.0,-1.0
MAR09257,-1.0,-1.0,-1.0
MAR09258,-1.0,-1.0,-1.0
MAR09259,-1.0,-1.0,-1.0
MAR09260,-1.0,-1.0,-1.0
MAR09261,-1.0,-1.0,-1.0
MAR09262,-1.0,-1.0,-1.0
MAR09263,-1.0,-1.0,-1.0
MAR09264,-1.0,-1.0,-1.0
MAR09265,-1.0,-1.0,-1.0
MAR09266,-1.0,-1.0,-1.0
MAR09267,-1.0,-1.0,-1.0
MAR09268,-1.0,-1.0,-1.0
MAR09269,-1.0,-1.0,-1.0
MAR09270,-1.0,-1.0,-1.0
MAR09271,-1.0,-1.0,-1.0
MAR09272,-1.0,-1.0,-1.0
MAR09273,-1.0,-1.0,-1.0
MAR09275,-1.0,-1.0,-1.0
MAR09276,-1.0,-1.0,-1.0
MAR09277,-1.0,-1.0,-1.0
MAR09278,-1.0,-1.0,-1.0
MAR09279,-1.0,-1.0,-1.0
MAR09280,-1.0,-1.0,-1.0
MAR09281,-1.0,-1.0,-1.0
MAR09282,-1.0,-1.0,-1.0
MAR09283,-1.0,-1.0,-1.0
MAR09284,-1.0,-1.0,-1.0
MAR09285,-1.0,-1.0,-1.0
MAR09286,-1.0,-1.0,-1.0
MAR09287,-1.0,-1.0,-1.0
MAR09288,-1.0,-1.0,-1.0
MAR09289,-1.0,-1.0,-1.0
MAR09290,-1.0,-1.0,-1.0
MAR09291,-1.0,-1.0,-1.0
MAR09292,-1.0,-1.0,-1.0
MAR09293,-1.0,-1.0,-1.0
MAR09294,-1.0,-1.0,-1.0
MAR09295,-1.0,-1.0,-1.0
MAR09296,-1.0,-1.0,-1.0
MAR09297,-1.0,-1.0,-1.0
MAR09298,-1.0,-1.0,-1.0
MAR09299,-1.0,-1.0,-1.0
MAR09300,-1.0,-1.0,-1.0
MAR09301,-1.0,-1.0,-1.0
MAR09302,-1.0,-1.0,-1.0
MAR09303,-1.0,-1.0,-1.0
MAR09304,-1.0,-1.0,-1.0
MAR09305,-1.0,-1.0,-1.0
MAR09306,-1.0,-1.0,-1.0
MAR09307,-1.0,-1.0,-1.0
MAR09308,-1.0,-1.0,-1.0
MAR09309,-1.0,-1.0,-1.0
MAR09310,-1.0,-1.0,-1.0
MAR09311,-1.0,-1.0,-1.0
MAR09312,-1.0,-1.0,-1.0
MAR09313,-1.0,-1.0,-1.0
MAR09314,-1.0,-1.0,-1.0
MAR09315,-1.0,-1.0,-1.0
MAR09316,-1.0,-1.0,-1.0
MAR09317,-1.0,-1.0,-1.0
MAR09318,-1.0,-1.0,-1.0
MAR09319,-1.0,-1.0,-1.0
MAR09320,-1.0,-1.0,-1.0
MAR09321,-1.0,-1.0,-1.0
MAR09322,-1.0,-1.0,-1.0
MAR09323,-1.0,-1.0,-1.0
MAR09324,-1.0,-1.0,-1.0
MAR09325,-1.0,-1.0,-1.0
MAR09326,-1.0,-1.0,-1.0
MAR09327,-1.0,-1.0,-1.0
MAR09328,-1.0,-1.0,-1.0
MAR09329,-1.0,-1.0,-1.0
MAR09330,-1.0,-1.0,-1.0
MAR09331,-1.0,-1.0,-1.0
MAR09332,-1.0,-1.0,-1.0
MAR09333,-1.0,-1.0,-1.0
MAR09334,-1.0,-1.0,-1.0
MAR09335,-1.0,-1.0,-1.0
MAR09336,-1.0,-1.0,-1.0
MAR09337,-1.0,-1.0,-1.0
MAR09338,-1.0,-1.0,-1.0
MAR09339,-1.0,-1.0,-1.0
MAR09340,-1.0,-1.0,-1.0
MAR09341,-1.0,-1.0,-1.0
MAR09342,-1.0,-1.0,-1.0
MAR09343,-1.0,-1.0,-1.0
MAR09344,-1.0,-1.0,-1.0
MAR09345,-1.0,-1.0,-1.0
MAR09346,-1.0,-1.0,-1.0
MAR09347,-1.0,-1.0,-1.0
MAR09348,-1.0,-1.0,-1.0
MAR09349,-1.0,-1.0,-1.0
MAR09350,-1.0,-1.0,-1.0
MAR09351,-1.0,-1.0,-1.0
MAR09352,-1.0,-1.0,-1.0
MAR09353,-1.0,-1.0,-1.0
MAR09354,-1.0,-1.0,-1.0
MAR09355,-1.0,-1.0,-1.0
MAR09356,-1.0,-1.0,-1.0
MAR09357,-1.0,-1.0,-1.0
MAR09358,-1.0,-1.0,-1.0
MAR09359,-1.0,-1.0,-1.0
MAR09360,-1.0,-1.0,-1.0
MAR09361,-1.0,-1.0,-1.0
MAR09362,-1.0,-1.0,-1.0
MAR09363,-1.0,-1.0,-1.0
MAR09364,-1.0,-1.0,-1.0
MAR09365,-1.0,-1.0,-1.0
MAR09366,-1.0,-1.0,-1.0
MAR09367,-1.0,-1.0,-1.0
MAR09368,-1.0,-1.0,-1.0
MAR09369,-1.0,-1.0,-1.0
MAR09370,-1.0,-1.0,-1.0
MAR09371,-1.0,-1.0,-1.0
MAR09372,-1.0,-1.0,-1.0
MAR09373,-1.0,-1.0,-1.0
MAR09374,-1.0,-1.0,-1.0
MAR09375,-1.0,-1.0,-1.0
MAR09376,-1.0,-1.0,-1.0
MAR09377,-1.0,-1.0,-1.0
MAR09378,-1.0,-1.0,-1.0
MAR09379,-1.0,-1.0,-1.0
MAR09380,-1.0,-1.0,-1.0
MAR09381,-1.0,-1.0,-1.0
MAR09382,-1.0,-1.0,-1.0
MAR09383,-1.0,-1.0,-1.0
MAR09384,-1.0,-1.0,-1.0
MAR09385,-1.0,-1.0,-1.0
MAR09386,-1.0,-1.0,-1.0
MAR09387,-1.0,-1.0,-1.0
MAR09388,-1.0,-1.0,-1.0
MAR09389,-1.0,-1.0,-1.0
MAR09390,-1.0,-1.0,-1.0
MAR09391,-1.0,-1.0,-1.0
MAR09392,-1.0,-1.0,-1.0
MAR09393,-1.0,-1.0,-1.0
MAR09394,-1.0,-1.0,-1.0
MAR09395,-1.0,-1.0,-1.0
MAR09396,-1.0,-1.0,-1.0
MAR09397,-1.0,-1.0,-1.0
MAR09398,-1.0,-1.0,-1.0
MAR09399,-1.0,-1.0,-1.0
MAR09400,-1.0,-1.0,-1.0
MAR09401,-1.0,-1.0,-1.0
MAR09404,-1.0,-1.0,-1.0
MAR09405,-1.0,-1.0,-1.0
MAR09406,-1.0,-1.0,-1.0
MAR09407,-1.0,-1.0,-1.0
MAR09408,-1.0,-1.0,-1.0
MAR09409,-1.0,-1.0,-1.0
MAR09410,-1.0,-1.0,-1.0
MAR09411,-1.0,-1.0,-1.0
MAR09412,-1.0,-1.0,-1.0
MAR09413,-1.0,-1.0,-1.0
MAR09414,-1.0,-1.0,-1.0
MAR09415,-1.0,-1.0,-1.0
MAR09416,-1.0,-1.0,-1.0
MAR09417,-1.0,-1.0,-1.0
MAR09418,-1.0,-1.0,-1.0
MAR09419,-1.0,-1.0,-1.0
MAR09420,-1.0,-1.0,-1.0
MAR09421,-1.0,-1.0,-1.0
MAR09422,-1.0,-1.0,-1.0
MAR09423,-1.0,-1.0,-1.0
MAR09424,-1.0,-1.0,-1.0
MAR09425,-1.0,-1.0,-1.0
MAR09426,-1.0,-1.0,-1.0
MAR09427,-1.0,-1.0,-1.0
MAR09428,-1.0,-1.0,-1.0
MAR09429,-1.0,-1.0,-1.0
MAR09430,-1.0,-1.0,-1.0
MAR09431,-1.0,-1.0,-1.0
MAR09432,-1.0,-1.0,-1.0
MAR09433,-1.0,-1.0,-1.0
MAR09434,-1.0,-1.0,-1.0
MAR09435,-1.0,-1.0,-1.0
MAR09436,-1.0,-1.0,-1.0
MAR09437,-1.0,-1.0,-1.0
MAR09438,-1.0,-1.0,-1.0
MAR09439,-1.0,-1.0,-1.0
MAR09440,-1.0,-1.0,-1.0
MAR09441,-1.0,-1.0,-1.0
MAR09442,-1.0,-1.0,-1.0
MAR09443,-1.0,-1.0,-1.0
MAR09444,-1.0,-1.0,-1.0
MAR09445,-1.0,-1.0,-1.0
MAR09446,-1.0,-1.0,-1.0
MAR09447,-1.0,-1.0,-1.0
MAR09448,-1.0,-1.0,-1.0
MAR09449,-1.0,-1.0,-1.0
MAR09450,-1.0,-1.0,-1.0
MAR09451,-1.0,-1.0,-1.0
MAR09452,-1.0,-1.0,-1.0
MAR09453,-1.0,-1.0,-1.0
MAR09454,-1.0,-1.0,-1.0
MAR09455,-1.0,-1.0,-1.0
MAR09456,-1.0,-1.0,-1.0
MAR09457,-1.0,-1.0,-1.0
MAR09458,-1.0,-1.0,-1.0
MAR09460,-1.0,-1.0,-1.0
MAR09461,-1.0,-1.0,-1.0
MAR09462,-1.0,-1.0,-1.0
MAR09463,-1.0,-1.0,-1.0
MAR09681,-1.0,-1.0,-1.0
MAR09682,-1.0,-1.0,-1.0
MAR09683,-1.0,-1.0,-1.0
MAR09684,-1.0,-1.0,-1.0
MAR09685,-1.0,-1.0,-1.0
MAR09686,-1.0,-1.0,-1.0
MAR09687,-1.0,-1.0,-1.0
MAR09688,-1.0,-1.0,-1.0
MAR09689,-1.0,-1.0,-1.0
MAR09690,-1.0,-1.0,-1.0
MAR09691,-1.0,-1.0,-1.0
MAR09692,-1.0,-1.0,-1.0
MAR09693,-1.0,-1.0,-1.0
MAR09694,-1.0,-1.0,-1.0
MAR09695,-1.0,-1.0,-1.0
MAR09696,-1.0,-1.0,-1.0
MAR09697,-1.0,-1.0,-1.0
MAR09698,-1.0,-1.0,-1.0
MAR09699,-1.0,-1.0,-1.0
MAR09700,-1.0,-1.0,-1.0
MAR09701,-1.0,-1.0,-1.0
MAR09702,-1.0,-1.0,-1.0
MAR09703,-1.0,-1.0,-1.0
MAR09704,-1.0,-1.0,-1.0
MAR09705,-1.0,-1.0,-1.0
MAR09706,-1.0,-1.0,-1.0
MAR09707,-1.0,-1.0,-1.0
MAR09708,-1.0,-1.0,-1.0
MAR09709,-1.0,-1.0,-1.0
MAR09710,-1.0,-1.0,-1.0
MAR09711,-1.0,-1.0,-1.0
MAR09712,-1.0,-1.0,-1.0
MAR09713,-1.0,-1.0,-1.0
MAR09714,-1.0,-1.0,-1.0
MAR09715,-1.0,-1.0,-1.0
MAR09721,-1.0,-1.0,-1.0
MAR09729,-1.0,-1.0,-1.0
MAR09730,-1.0,-1.0,-1.0
MAR09725_f,-1.0,-1.0,-1.0
MAR00031,542.3,699.5000000000001,500.49999999999994
MAR00021,-1.0,-1.0,-1.0
MAR00022,-1.0,-1.0,-1.0
MAR00023,-1.0,-1.0,-1.0
MAR00033,-1.0,-1.0,-1.0
MAR00034,-1.0,-1.0,-1.0
MAR00035,-1.0,-1.0,-1.0
MAR00036,-1.0,-1.0,-1.0
MAR00037,-1.0,-1.0,-1.0
MAR00038_f,-1.0,-1.0,-1.0
MAR00040,-1.0,-1.0,-1.0
MAR00041,-1.0,-1.0,-1.0
MAR00043,26.0,135.3,48.8
MAR00044_f,-1.0,-1.0,-1.0
MAR00045,-1.0,-1.0,-1.0
MAR00046,15.4,87.7,12.700000000000001
MAR00047,-1.0,-1.0,-1.0
MAR00048,-1.0,-1.0,-1.0
MAR00049_f,-1.0,-1.0,-1.0
MAR00050_f,-1.0,-1.0,-1.0
MAR00051,436.9,1420.8000000000002,101.6
MAR00052,-1.0,-1.0,-1.0
MAR00053_f,-1.0,-1.0,-1.0
MAR00054_f,-1.0,-1.0,-1.0
MAR00055,4.8,17.3,24.4
MAR00056_f,-1.0,-1.0,-1.0
MAR00057_f,26.3,51.4,7.8
MAR00058,-1.0,-1.0,-1.0
MAR00060_f,50.7,62.0,5.9
MAR00061_f,-1.0,-1.0,-1.0
MAR00062,51.4,46.3,19.5
MAR00063_f,-1.0,-1.0,-1.0
MAR00064_f,50.7,62.0,5.9
MAR00065,-1.0,-1.0,-1.0
MAR00066_f,1.5,1.3,3.9
MAR00067,76.0,134.8,76.1
MAR00068,-1.0,-1.0,-1.0
MAR00069,-1.0,-1.0,-1.0
MAR00070,-1.0,-1.0,-1.0
MAR00071,-1.0,-1.0,-1.0
MAR00072,16.6,33.699999999999996,56.599999999999994
MAR00073,-1.0,-1.0,-1.0
MAR00074,-1.0,-1.0,-1.0
MAR00075_f,-1.0,-1.0,-1.0
MAR00076_f,50.7,62.0,5.9
MAR00077_f,-1.0,-1.0,-1.0
MAR00078_f,-1.0,-1.0,-1.0
MAR00079_f,3.3,153.3,1.0
MAR00080,132.39999999999992,78.79999999999997,88.6
MAR00081,-1.0,-1.0,-1.0
MAR00082,-1.0,-1.0,-1.0
MAR00083,0.7,1039.2,2.9
MAR00084,0.7,1039.2,2.9
MAR00085,0.7,1039.2,2.9
MAR00086,5.9,15.9,14.6
MAR00087,-1.0,-1.0,-1.0
MAR00088,436.9,1420.8000000000002,101.6
MAR00089_f,-1.0,-1.0,-1.0
MAR00090_f,-1.0,-1.0,-1.0
MAR00091,7.6,84.8,19.5
MAR00092,5.9,15.9,14.6
MAR00093_f,149.2,33.6,21.5
MAR00094,3.6,52.0,1.0
MAR00095,-1.0,-1.0,-1.0
MAR00097_f,149.2,33.6,21.5
MAR00098,-1.0,-1.0,-1.0
MAR00099_f,-1.0,-1.0,-1.0
MAR00100_f,-1.0,-1.0,-1.0
MAR00101,95.0,181.3,2.9
MAR00102_f,50.7,62.0,5.9
MAR00103_f,39.4,90.49999999999999,12.6
MAR00104_f,27.3,86.4,4.9
MAR00105_f,50.7,62.0,5.9
MAR00106_f,50.7,62.0,5.9
MAR00107_f,50.7,62.0,5.9
MAR00108_f,39.4,90.49999999999999,12.6
MAR00109_f,27.3,86.4,4.9
MAR00110_f,50.7,62.0,5.9
MAR00111_f,50.7,62.0,5.9
MAR00112_f,-1.0,-1.0,-1.0
MAR00113,-1.0,-1.0,-1.0
MAR00114,-1.0,-1.0,-1.0
MAR00115,94.3,235.5,15.6
MAR00116,12.5,466.8,2.0
MAR00117,-1.0,-1.0,-1.0
MAR00118,12.5,466.8,2.0
MAR00119,101.8,69.9,98.5
MAR00120_f,-1.0,-1.0,-1.0
MAR00121,70.4,19.4,22.4
MAR00122,70.4,19.4,22.4
MAR00123_f,-1.0,-1.0,-1.0
MAR00124_f,3.3,153.3,1.0
MAR00125_f,7.0,199.4,4.9
MAR00126,4.8,4.5,1.0
MAR00127_f,-1.0,-1.0,-1.0
MAR00128_f,50.7,62.0,5.9
MAR00129,5.1,16.5,6.8
MAR00130_f,-1.0,-1.0,-1.0
MAR00131,53.9,11.7,13.7
MAR00132,-1.0,-1.0,-1.0
MAR00133,45.6,17.0,15.6
MAR00134,26.0,11.7,36.1
MAR00135,-1.0,-1.0,-1.0
MAR00136_f,-1.0,-1.0,-1.0
MAR00137,-1.0,-1.0,-1.0
MAR00138_f,-1.0,-1.0,-1.0
MAR00139_f,56.3,91.8,22.4
MAR00140,-1.0,-1.0,-1.0
MAR00141_f,9.5,5.8,42.0
MAR00142_f,-1.0,-1.0,-1.0
MAR00143_f,50.7,62.0,5.9
MAR00144,-1.0,-1.0,-1.0
MAR00145,1.6,54.1,2.9
MAR00146,-1.0,-1.0,-1.0
MAR00147,-1.0,-1.0,-1.0
MAR00148,-1.0,-1.0,-1.0
MAR00149,1.6,54.1,2.9
MAR00150,1.6,54.1,2.9
MAR00151,1.6,54.1,2.9
MAR00152,32.3,113.30000000000001,12.700000000000001
MAR00181,30.7,59.2,9.8
MAR00186,30.7,59.2,9.8
MAR00205,-1.0,-1.0,-1.0
MAR00218,-1.0,-1.0,-1.0
MAR00219_f,-1.0,-1.0,-1.0
MAR00220_f,-1.0,-1.0,-1.0
MAR00221_f,-1.0,-1.0,-1.0
MAR00222,3.1,825.3,2.0
MAR00227,7.9,128.9,3.9
MAR00228,7.9,128.9,3.9
MAR00229_f,-1.0,-1.0,-1.0
MAR00251,-1.0,-1.0,-1.0
MAR00252_f,50.7,62.0,5.9
MAR00285,14.6,326.9,45.9
MAR00286_f,-1.0,-1.0,-1.0
MAR00315_f,-1.0,-1.0,-1.0
MAR00316,-1.0,-1.0,-1.0
MAR00333_f,-1.0,-1.0,-1.0
MAR00334,-1.0,-1.0,-1.0
MAR00441,13.9,114.3,4.9
MAR00442,-1.0,-1.0,-1.0
MAR00443,59.7,634.0,6.8
MAR00447_f,-1.0,-1.0,-1.0
MAR00451_f,50.7,62.0,5.9
MAR00452_f,39.4,90.49999999999999,12.6
MAR00455_f,27.3,86.4,4.9
MAR00465_f,50.7,62.0,5.9
MAR00471,3.4,6.6,8.8
MAR00472,3.4,6.6,8.8
MAR00473,-1.0,-1.0,-1.0
MAR00474,-1.0,-1.0,-1.0
MAR00475,-1.0,-1.0,-1.0
MAR00480,-1.0,-1.0,-1.0
MAR00485,-1.0,-1.0,-1.0
MAR00554,-1.0,-1.0,-1.0
MAR00564,-1.0,-1.0,-1.0
MAR00565,-1.0,-1.0,-1.0
MAR00566,-1.0,-1.0,-1.0
MAR00567,-1.0,-1.0,-1.0
MAR00568,-1.0,-1.0,-1.0
MAR00569,-1.0,-1.0,-1.0
MAR00570,-1.0,-1.0,-1.0
MAR00571,-1.0,-1.0,-1.0
MAR00572,-1.0,-1.0,-1.0
MAR00573,-1.0,-1.0,-1.0
MAR00574,-1.0,-1.0,-1.0
MAR00575,-1.0,-1.0,-1.0
MAR00576,-1.0,-1.0,-1.0
MAR00577,-1.0,-1.0,-1.0
MAR00583,-1.0,-1.0,-1.0
MAR00585,-1.0,-1.0,-1.0
MAR00595,-1.0,-1.0,-1.0
MAR00603,-1.0,-1.0,-1.0
MAR00606,-1.0,-1.0,-1.0
MAR00608,-1.0,-1.0,-1.0
MAR00609,-1.0,-1.0,-1.0
MAR00611,-1.0,-1.0,-1.0
MAR00617,-1.0,-1.0,-1.0
MAR00618,-1.0,-1.0,-1.0
MAR00619,-1.0,-1.0,-1.0
MAR00620,-1.0,-1.0,-1.0
MAR00621,-1.0,-1.0,-1.0
MAR00624,-1.0,-1.0,-1.0
MAR00626,-1.0,-1.0,-1.0
MAR00628,-1.0,-1.0,-1.0
MAR00631,-1.0,-1.0,-1.0
MAR00637,-1.0,-1.0,-1.0
MAR00639,-1.0,-1.0,-1.0
MAR00650,-1.0,-1.0,-1.0
MAR00655,-1.0,-1.0,-1.0
MAR00656,-1.0,-1.0,-1.0
MAR00658,-1.0,-1.0,-1.0
MAR00661,-1.0,-1.0,-1.0
MAR00662,-1.0,-1.0,-1.0
MAR00666,-1.0,-1.0,-1.0
MAR00693,-1.0,-1.0,-1.0
MAR00694,-1.0,-1.0,-1.0
MAR00695,-1.0,-1.0,-1.0
MAR00696,-1.0,-1.0,-1.0
MAR00697,-1.0,-1.0,-1.0
MAR00698,-1.0,-1.0,-1.0
MAR00699,-1.0,-1.0,-1.0
MAR00700,-1.0,-1.0,-1.0
MAR00701,-1.0,-1.0,-1.0
MAR00702,-1.0,-1.0,-1.0
MAR00704,-1.0,-1.0,-1.0
MAR00711,-1.0,-1.0,-1.0
MAR00714,-1.0,-1.0,-1.0
MAR00720,-1.0,-1.0,-1.0
MAR00721,-1.0,-1.0,-1.0
MAR00722,-1.0,-1.0,-1.0
MAR00723_f,-1.0,-1.0,-1.0
MAR00724_f,-1.0,-1.0,-1.0
MAR00725_f,-1.0,-1.0,-1.0
MAR00726_f,-1.0,-1.0,-1.0
MAR00727_f,-1.0,-1.0,-1.0
MAR00728_f,-1.0,-1.0,-1.0
MAR00729_f,-1.0,-1.0,-1.0
MAR00737,186.3,1001.0,48.8
MAR00739,-1.0,-1.0,-1.0
MAR00742,-1.0,-1.0,-1.0
MAR00743,35.5,196.2,7.9
MAR00745,35.5,196.2,7.9
MAR00747,35.5,196.2,7.9
MAR00749,35.5,196.2,7.9
MAR00751,632.8,279.0,97.6
MAR00752,662.0,476.4,129.8
MAR00755,662.0,476.4,129.8
MAR00756,662.0,476.4,129.8
MAR00757,662.0,476.4,129.8
MAR00759,7.8,485.1,16.6
MAR00764,662.0,476.4,129.8
MAR00772,662.0,476.4,129.8
MAR00774,632.8,279.0,97.6
MAR00776,662.0,476.4,129.8
MAR00777,7.8,485.1,16.6
MAR00778,662.0,476.4,129.8
MAR00780,662.0,476.4,129.8
MAR00784,662.0,476.4,129.8
MAR00785,662.0,476.4,129.8
MAR00788,662.0,476.4,129.8
MAR00789,662.0,476.4,129.8
MAR00799,662.0,476.4,129.8
MAR00800,7.8,485.1,16.6
MAR00818,662.0,476.4,129.8
MAR00833,7.8,485.1,16.6
MAR00869,662.0,476.4,129.8
MAR00872,7.8,485.1,16.6
MAR00874,662.0,476.4,129.8
MAR00916,662.0,476.4,129.8
MAR00922,662.0,476.4,129.8
MAR00923,662.0,476.4,129.8
MAR00927,7.8,485.1,16.6
MAR00930,662.0,476.4,129.8
MAR00952,7.8,485.1,16.6
MAR00965,662.0,476.4,129.8
MAR00968,7.8,485.1,16.6
MAR00970,662.0,476.4,129.8
MAR00972,7.8,485.1,16.6
MAR00974,7.8,485.1,16.6
MAR00975,7.8,485.1,16.6
MAR00977,7.8,485.1,16.6
MAR00978,7.8,485.1,16.6
MAR00982,7.8,485.1,16.6
MAR01001,7.8,485.1,16.6
MAR01005,7.8,485.1,16.6
MAR01009,662.0,476.4,129.8
MAR01012,-1.0,-1.0,-1.0
MAR01019,-1.0,-1.0,-1.0
MAR01024,-1.0,-1.0,-1.0
MAR01031,-1.0,-1.0,-1.0
MAR01032,-1.0,-1.0,-1.0
MAR01036,1.6,175.2,9.8
MAR01038_f,-1.0,-1.0,-1.0
MAR01044,32.9,30.6,12.7
MAR01046,-1.0,-1.0,-1.0
MAR01047_f,-1.0,-1.0,-1.0
MAR01051_f,-1.0,-1.0,-1.0
MAR01052_f,-1.0,-1.0,-1.0
MAR01056_f,-1.0,-1.0,-1.0
MAR01060_f,-1.0,-1.0,-1.0
MAR01076_f,-1.0,-1.0,-1.0
MAR01078_f,-1.0,-1.0,-1.0
MAR01083,-1.0,-1.0,-1.0
MAR01118,-1.0,-1.0,-1.0
MAR01141,-1.0,-1.0,-1.0
MAR01169,18.2,2.9,32.2
MAR01314,-1.0,-1.0,-1.0
MAR01340_f,-1.0,-1.0,-1.0
MAR01348_f,-1.0,-1.0,-1.0
MAR01349_f,-1.0,-1.0,-1.0
MAR01351,1.6,0.1,2.9
MAR01353,112.19999999999999,174.1,68.5
MAR01354_f,-1.0,-1.0,-1.0
MAR01368_f,-1.0,-1.0,-1.0
MAR01369_f,-1.0,-1.0,-1.0
MAR01371,13.1,163.4,5.9
MAR01372,436.9,1420.8000000000002,101.6
MAR01377,-1.0,-1.0,-1.0
MAR01378_f,-1.0,-1.0,-1.0
MAR01380,147.9,91.0,274.2
MAR01381,-1.0,-1.0,-1.0
MAR01385,-1.0,-1.0,-1.0
MAR01386_f,1.5,1.3,3.9
MAR01396,-1.0,-1.0,-1.0
MAR01397,14.6,326.9,45.9
MAR01399,4.4,10.8,6.8
MAR01400,4.4,10.8,6.8
MAR01435,-1.0,-1.0,-1.0
MAR01438_f,-1.0,-1.0,-1.0
MAR01439_f,27.3,86.4,4.9
MAR01441_f,50.7,62.0,5.9
MAR01442,-1.0,-1.0,-1.0
MAR01444,-1.0,-1.0,-1.0
MAR01446,7.1,78.9,2.9
MAR01447_f,-1.0,-1.0,-1.0
MAR01449,38.1,170.4,16.6
MAR01450,81.5,129.79999999999998,32.2
MAR01452_f,50.7,62.0,5.9
MAR01453,2778.5000000000005,650.8,522.0
MAR01455_f,-1.0,-1.0,-1.0
MAR01456,94.3,235.5,15.6
MAR01461_f,-1.0,-1.0,-1.0
MAR01462_f,-1.0,-1.0,-1.0
MAR01463_f,0.1,5.3,1.0
MAR01464_f,-1.0,-1.0,-1.0
MAR01466_f,0.1,5.3,1.0
MAR01468_f,100.3,313.5,78.1
MAR01469_f,-1.0,-1.0,-1.0
MAR01471,-1.0,-1.0,-1.0
MAR01472,1.4,387.6,2.9
MAR01474,583.7999999999998,2065.6,154.3
MAR01475,1.8,204.9,6.8
MAR01476,-1.0,-1.0,-1.0
MAR01480_f,-1.0,-1.0,-1.0
MAR01481_f,27.3,86.4,4.9
MAR01482_f,50.7,62.0,5.9
MAR01483,3.6,52.0,1.0
MAR01485,-1.0,-1.0,-1.0
MAR01486_f,50.7,62.0,5.9
MAR01487_f,50.7,62.0,5.9
MAR01488_f,39.4,90.49999999999999,12.6
MAR01489_f,27.3,86.4,4.9
MAR01491_f,50.7,62.0,5.9
MAR01492_f,50.7,62.0,5.9
MAR01497,-1.0,-1.0,-1.0
MAR01498,11.3,127.6,9.8
MAR01499_f,-1.0,-1.0,-1.0
MAR01501,-1.0,-1.0,-1.0
