,sample_1,sample_2
"('MAR05358', 'ENSG00000072778 and ENSG00000084754 and ENSG00000138029')","{'ENSG00000072778': ('ENSG00000072778', 1, 318.7), 'ENSG00000084754': ('ENSG00000084754', 1, 111.9)}","{'ENSG00000072778': ('ENSG00000072778', 1, 229.0), 'ENSG00000084754': ('ENSG00000084754', 1, 104.1)}"
"('MAR05359', 'ENSG00000072778 and ENSG00000084754 and ENSG00000138029')","{'ENSG00000072778': ('ENSG00000072778', 1, 318.7), 'ENSG00000084754': ('ENSG00000084754', 1, 111.9)}","{'ENSG00000072778': ('ENSG00000072778', 1, 229.0), 'ENSG00000084754': ('ENSG00000084754', 1, 104.1)}"
"('MAR05360', 'ENSG00000084754 and ENSG00000138029')","{'ENSG00000084754': ('ENSG00000084754', 1, 111.9)}","{'ENSG00000084754': ('ENSG00000084754', 1, 104.1)}"
"('MAR05364', 'ENSG00000060971 and ENSG00000113790 and ENSG00000133835')","{'ENSG00000060971': ('ENSG00000060971', 1, 63.18)}","{'ENSG00000060971': ('ENSG00000060971', 1, 99.74)}"
"('MAR05365', 'ENSG00000072778 and ENSG00000084754 and ENSG00000138029')","{'ENSG00000072778': ('ENSG00000072778', 1, 318.7), 'ENSG00000084754': ('ENSG00000084754', 1, 111.9)}","{'ENSG00000072778': ('ENSG00000072778', 1, 229.0), 'ENSG00000084754': ('ENSG00000084754', 1, 104.1)}"
"('MAR05366', 'ENSG00000060971 and ENSG00000113790 and ENSG00000133835 and ENSG00000161533')","{'ENSG00000060971': ('ENSG00000060971', 1, 63.18), 'ENSG00000161533': ('ENSG00000161533', 1, 100.7)}","{'ENSG00000060971': ('ENSG00000060971', 1, 99.74), 'ENSG00000161533': ('ENSG00000161533', 1, 94.13)}"
"('MAR05367', 'ENSG00000167969')","{'ENSG00000167969': ('ENSG00000167969', 1, 495.8)}","{'ENSG00000167969': ('ENSG00000167969', 1, 480.8)}"
"('MAR05368', 'ENSG00000113790 or ENSG00000198721')",{},{}
"('MAR05369', 'ENSG00000072778 and ENSG00000084754 and ENSG00000138029')","{'ENSG00000072778': ('ENSG00000072778', 1, 318.7), 'ENSG00000084754': ('ENSG00000084754', 1, 111.9)}","{'ENSG00000072778': ('ENSG00000072778', 1, 229.0), 'ENSG00000084754': ('ENSG00000084754', 1, 104.1)}"
"('MAR05370', 'ENSG00000167969')","{'ENSG00000167969': ('ENSG00000167969', 1, 495.8)}","{'ENSG00000167969': ('ENSG00000167969', 1, 480.8)}"
"('MAR05371', 'ENSG00000072778 and ENSG00000084754')","{'ENSG00000072778': ('ENSG00000072778', 1, 318.7), 'ENSG00000084754': ('ENSG00000084754', 1, 111.9)}","{'ENSG00000072778': ('ENSG00000072778', 1, 229.0), 'ENSG00000084754': ('ENSG00000084754', 1, 104.1)}"
"('MAR05372', 'ENSG00000060971 and ENSG00000113790 and ENSG00000133835 and ENSG00000161533')","{'ENSG00000060971': ('ENSG00000060971', 1, 63.18), 'ENSG00000161533': ('ENSG00000161533', 1, 100.7)}","{'ENSG00000060971': ('ENSG00000060971', 1, 99.74), 'ENSG00000161533': ('ENSG00000161533', 1, 94.13)}"
"('MAR05373', 'ENSG00000072778 and ENSG00000084754 and ENSG00000138029')","{'ENSG00000072778': ('ENSG00000072778', 1, 318.7), 'ENSG00000084754': ('ENSG00000084754', 1, 111.9)}","{'ENSG00000072778': ('ENSG00000072778', 1, 229.0), 'ENSG00000084754': ('ENSG00000084754', 1, 104.1)}"
"('MAR05374', 'ENSG00000161533')","{'ENSG00000161533': ('ENSG00000161533', 1, 100.7)}","{'ENSG00000161533': ('ENSG00000161533', 1, 94.13)}"
"('MAR05375', 'ENSG00000060971 and ENSG00000113790 and ENSG00000133835')","{'ENSG00000060971': ('ENSG00000060971', 1, 63.18)}","{'ENSG00000060971': ('ENSG00000060971', 1, 99.74)}"
"('MAR05376', 'ENSG00000072778 and ENSG00000084754 and ENSG00000138029')","{'ENSG00000072778': ('ENSG00000072778', 1, 318.7), 'ENSG00000084754': ('ENSG00000084754', 1, 111.9)}","{'ENSG00000072778': ('ENSG00000072778', 1, 229.0), 'ENSG00000084754': ('ENSG00000084754', 1, 104.1)}"
"('MAR05377', 'ENSG00000060971 and ENSG00000113790 and ENSG00000133835 and ENSG00000161533')","{'ENSG00000060971': ('ENSG00000060971', 1, 63.18), 'ENSG00000161533': ('ENSG00000161533', 1, 100.7)}","{'ENSG00000060971': ('ENSG00000060971', 1, 99.74), 'ENSG00000161533': ('ENSG00000161533', 1, 94.13)}"
"('MAR05378', 'ENSG00000084754 and ENSG00000138029')","{'ENSG00000084754': ('ENSG00000084754', 1, 111.9)}","{'ENSG00000084754': ('ENSG00000084754', 1, 104.1)}"
"('MAR05379', 'ENSG00000060971 and ENSG00000113790 and ENSG00000133835')","{'ENSG00000060971': ('ENSG00000060971', 1, 63.18)}","{'ENSG00000060971': ('ENSG00000060971', 1, 99.74)}"
"('MAR05380', 'ENSG00000072778')","{'ENSG00000072778': ('ENSG00000072778', 1, 318.7)}","{'ENSG00000072778': ('ENSG00000072778', 1, 229.0)}"
"('MAR05382', 'ENSG00000161533')","{'ENSG00000161533': ('ENSG00000161533', 1, 100.7)}","{'ENSG00000161533': ('ENSG00000161533', 1, 94.13)}"
"('MAR05383', 'ENSG00000167969')","{'ENSG00000167969': ('ENSG00000167969', 1, 495.8)}","{'ENSG00000167969': ('ENSG00000167969', 1, 480.8)}"
"('MAR05402', 'ENSG00000113790 or ENSG00000198721')",{},{}
"('MAR05403', 'ENSG00000072778 and ENSG00000084754 and ENSG00000138029')","{'ENSG00000072778': ('ENSG00000072778', 1, 318.7), 'ENSG00000084754': ('ENSG00000084754', 1, 111.9)}","{'ENSG00000072778': ('ENSG00000072778', 1, 229.0), 'ENSG00000084754': ('ENSG00000084754', 1, 104.1)}"
"('MAR05404', 'ENSG00000104325')","{'ENSG00000104325': ('ENSG00000104325', 1, 105.0)}","{'ENSG00000104325': ('ENSG00000104325', 1, 118.6)}"
"('MAR05405', 'ENSG00000242612')",{},{}
"('MAR05408', 'ENSG00000072778')","{'ENSG00000072778': ('ENSG00000072778', 1, 318.7)}","{'ENSG00000072778': ('ENSG00000072778', 1, 229.0)}"
"('MAR05410', 'ENSG00000167969')","{'ENSG00000167969': ('ENSG00000167969', 1, 495.8)}","{'ENSG00000167969': ('ENSG00000167969', 1, 480.8)}"
"('MAR05412', 'ENSG00000104325')","{'ENSG00000104325': ('ENSG00000104325', 1, 105.0)}","{'ENSG00000104325': ('ENSG00000104325', 1, 118.6)}"
"('MAR05421', 'ENSG00000060971 and ENSG00000113790 and ENSG00000133835 and ENSG00000161533')","{'ENSG00000060971': ('ENSG00000060971', 1, 63.18), 'ENSG00000161533': ('ENSG00000161533', 1, 100.7)}","{'ENSG00000060971': ('ENSG00000060971', 1, 99.74), 'ENSG00000161533': ('ENSG00000161533', 1, 94.13)}"
"('MAR05425', 'ENSG00000186115 and ENSG00000186529')","{'ENSG00000186115': ('ENSG00000186115', 1, 264.9), 'ENSG00000186529': ('ENSG00000186529', 1, 5.47)}","{'ENSG00000186115': ('ENSG00000186115', 1, 274.9), 'ENSG00000186529': ('ENSG00000186529', 1, 3.182)}"
"('MAR05427', 'ENSG00000186115 and ENSG00000186529')","{'ENSG00000186115': ('ENSG00000186115', 1, 264.9), 'ENSG00000186529': ('ENSG00000186529', 1, 5.47)}","{'ENSG00000186115': ('ENSG00000186115', 1, 274.9), 'ENSG00000186529': ('ENSG00000186529', 1, 3.182)}"
"('MAR05428', 'ENSG00000060971 and ENSG00000113790 and ENSG00000133835 and ENSG00000161533')","{'ENSG00000060971': ('ENSG00000060971', 1, 63.18), 'ENSG00000161533': ('ENSG00000161533', 1, 100.7)}","{'ENSG00000060971': ('ENSG00000060971', 1, 99.74), 'ENSG00000161533': ('ENSG00000161533', 1, 94.13)}"
"('MAR05431', 'ENSG00000060971 and ENSG00000113790 and ENSG00000133835 and ENSG00000161533')","{'ENSG00000060971': ('ENSG00000060971', 1, 63.18), 'ENSG00000161533': ('ENSG00000161533', 1, 100.7)}","{'ENSG00000060971': ('ENSG00000060971', 1, 99.74), 'ENSG00000161533': ('ENSG00000161533', 1, 94.13)}"
"('MAR05449', 'ENSG00000122971 and ENSG00000127884 and ENSG00000138796 and ENSG00000167315')","{'ENSG00000138796': ('ENSG00000138796', 1, 30.2)}","{'ENSG00000138796': ('ENSG00000138796', 1, 21.97)}"
"('MAR05456', 'ENSG00000110090 or ENSG00000169169 or ENSG00000205560')",{},{}
"('MAR05988', 'ENSG00000122971 and ENSG00000127884 and ENSG00000138796 and ENSG00000167315')","{'ENSG00000138796': ('ENSG00000138796', 1, 30.2)}","{'ENSG00000138796': ('ENSG00000138796', 1, 21.97)}"
"('MAR05991', 'ENSG00000110090 or ENSG00000169169 or ENSG00000205560')",{},{}
"('MAR05999', 'ENSG00000148090')",{},{}
"('MAR06278', 'ENSG00000110090 or ENSG00000169169 or ENSG00000205560')",{},{}
"('MAR06279', 'ENSG00000127884 and ENSG00000138796 and ENSG00000167315')","{'ENSG00000138796': ('ENSG00000138796', 1, 30.2)}","{'ENSG00000138796': ('ENSG00000138796', 1, 21.97)}"
"('MAR06280', 'ENSG00000060971 and ENSG00000113790 and ENSG00000133835')","{'ENSG00000060971': ('ENSG00000060971', 1, 63.18)}","{'ENSG00000060971': ('ENSG00000060971', 1, 99.74)}"
"('MAR06281', 'ENSG00000167969')","{'ENSG00000167969': ('ENSG00000167969', 1, 495.8)}","{'ENSG00000167969': ('ENSG00000167969', 1, 480.8)}"
"('MAR06282', 'ENSG00000113790 or ENSG00000198721')",{},{}
"('MAR06283', 'ENSG00000117054 and ENSG00000127884 and ENSG00000138796 and ENSG00000167315')","{'ENSG00000117054': ('ENSG00000117054', 1, 77.61), 'ENSG00000138796': ('ENSG00000138796', 1, 30.2)}","{'ENSG00000117054': ('ENSG00000117054', 1, 105.3), 'ENSG00000138796': ('ENSG00000138796', 1, 21.97)}"
"('MAR06284', 'ENSG00000060971 and ENSG00000113790 and ENSG00000133835 and ENSG00000161533')","{'ENSG00000060971': ('ENSG00000060971', 1, 63.18), 'ENSG00000161533': ('ENSG00000161533', 1, 100.7)}","{'ENSG00000060971': ('ENSG00000060971', 1, 99.74), 'ENSG00000161533': ('ENSG00000161533', 1, 94.13)}"
"('MAR06285', 'ENSG00000060971 and ENSG00000113790 and ENSG00000133835 and ENSG00000161533')","{'ENSG00000060971': ('ENSG00000060971', 1, 63.18), 'ENSG00000161533': ('ENSG00000161533', 1, 100.7)}","{'ENSG00000060971': ('ENSG00000060971', 1, 99.74), 'ENSG00000161533': ('ENSG00000161533', 1, 94.13)}"
"('MAR06319', 'ENSG00000117054 and ENSG00000127884 and ENSG00000138796 and ENSG00000167315')","{'ENSG00000117054': ('ENSG00000117054', 1, 77.61), 'ENSG00000138796': ('ENSG00000138796', 1, 30.2)}","{'ENSG00000117054': ('ENSG00000117054', 1, 105.3), 'ENSG00000138796': ('ENSG00000138796', 1, 21.97)}"
"('MAR06320', 'ENSG00000117054 and ENSG00000127884 and ENSG00000138796 and ENSG00000167315')","{'ENSG00000117054': ('ENSG00000117054', 1, 77.61), 'ENSG00000138796': ('ENSG00000138796', 1, 30.2)}","{'ENSG00000117054': ('ENSG00000117054', 1, 105.3), 'ENSG00000138796': ('ENSG00000138796', 1, 21.97)}"
"('MAR06322', 'ENSG00000060971 and ENSG00000113790 and ENSG00000133835 and ENSG00000161533')","{'ENSG00000060971': ('ENSG00000060971', 1, 63.18), 'ENSG00000161533': ('ENSG00000161533', 1, 100.7)}","{'ENSG00000060971': ('ENSG00000060971', 1, 99.74), 'ENSG00000161533': ('ENSG00000161533', 1, 94.13)}"
"('MAR06329', 'ENSG00000117054 and ENSG00000127884 and ENSG00000138796 and ENSG00000167315')","{'ENSG00000117054': ('ENSG00000117054', 1, 77.61), 'ENSG00000138796': ('ENSG00000138796', 1, 30.2)}","{'ENSG00000117054': ('ENSG00000117054', 1, 105.3), 'ENSG00000138796': ('ENSG00000138796', 1, 21.97)}"
"('MAR06344', 'ENSG00000060971 and ENSG00000113790 and ENSG00000133835 and ENSG00000161533')","{'ENSG00000060971': ('ENSG00000060971', 1, 63.18), 'ENSG00000161533': ('ENSG00000161533', 1, 100.7)}","{'ENSG00000060971': ('ENSG00000060971', 1, 99.74), 'ENSG00000161533': ('ENSG00000161533', 1, 94.13)}"
"('MAR06345', 'ENSG00000060971 and ENSG00000113790 and ENSG00000133835 and ENSG00000161533')","{'ENSG00000060971': ('ENSG00000060971', 1, 63.18), 'ENSG00000161533': ('ENSG00000161533', 1, 100.7)}","{'ENSG00000060971': ('ENSG00000060971', 1, 99.74), 'ENSG00000161533': ('ENSG00000161533', 1, 94.13)}"
"('MAR06346', '')",{},{}
"('MAR06347', 'ENSG00000117054 and ENSG00000127884 and ENSG00000138796 and ENSG00000167315')","{'ENSG00000117054': ('ENSG00000117054', 1, 77.61), 'ENSG00000138796': ('ENSG00000138796', 1, 30.2)}","{'ENSG00000117054': ('ENSG00000117054', 1, 105.3), 'ENSG00000138796': ('ENSG00000138796', 1, 21.97)}"
"('MAR06348', 'ENSG00000186115 and ENSG00000186529')","{'ENSG00000186115': ('ENSG00000186115', 1, 264.9), 'ENSG00000186529': ('ENSG00000186529', 1, 5.47)}","{'ENSG00000186115': ('ENSG00000186115', 1, 274.9), 'ENSG00000186529': ('ENSG00000186529', 1, 3.182)}"
"('MAR06349', 'ENSG00000072210 and ENSG00000197894')","{'ENSG00000072210': ('ENSG00000072210', 1, 197.6), 'ENSG00000197894': ('ENSG00000197894', 1, 1.015)}","{'ENSG00000072210': ('ENSG00000072210', 1, 189.7), 'ENSG00000197894': ('ENSG00000197894', 1, 1.024)}"
"('MAR06350', 'ENSG00000072210 and ENSG00000197894')","{'ENSG00000072210': ('ENSG00000072210', 1, 197.6), 'ENSG00000197894': ('ENSG00000197894', 1, 1.015)}","{'ENSG00000072210': ('ENSG00000072210', 1, 189.7), 'ENSG00000197894': ('ENSG00000197894', 1, 1.024)}"
"('MAR06376', 'ENSG00000072210 and ENSG00000197894')","{'ENSG00000072210': ('ENSG00000072210', 1, 197.6), 'ENSG00000197894': ('ENSG00000197894', 1, 1.015)}","{'ENSG00000072210': ('ENSG00000072210', 1, 189.7), 'ENSG00000197894': ('ENSG00000197894', 1, 1.024)}"
"('MAR06378', 'ENSG00000117054')","{'ENSG00000117054': ('ENSG00000117054', 1, 77.61)}","{'ENSG00000117054': ('ENSG00000117054', 1, 105.3)}"
"('MAR06390', 'ENSG00000104325')","{'ENSG00000104325': ('ENSG00000104325', 1, 105.0)}","{'ENSG00000104325': ('ENSG00000104325', 1, 118.6)}"
"('MAR06407', 'ENSG00000127884 and ENSG00000138796 and ENSG00000167315')","{'ENSG00000138796': ('ENSG00000138796', 1, 30.2)}","{'ENSG00000138796': ('ENSG00000138796', 1, 21.97)}"
"('MAR06418', 'ENSG00000167969')","{'ENSG00000167969': ('ENSG00000167969', 1, 495.8)}","{'ENSG00000167969': ('ENSG00000167969', 1, 480.8)}"
"('MAR06437', 'ENSG00000072778 and ENSG00000084754 and ENSG00000138029')","{'ENSG00000072778': ('ENSG00000072778', 1, 318.7), 'ENSG00000084754': ('ENSG00000084754', 1, 111.9)}","{'ENSG00000072778': ('ENSG00000072778', 1, 229.0), 'ENSG00000084754': ('ENSG00000084754', 1, 104.1)}"
"('MAR06449', 'ENSG00000072778 and ENSG00000084754 and ENSG00000138029')","{'ENSG00000072778': ('ENSG00000072778', 1, 318.7), 'ENSG00000084754': ('ENSG00000084754', 1, 111.9)}","{'ENSG00000072778': ('ENSG00000072778', 1, 229.0), 'ENSG00000084754': ('ENSG00000084754', 1, 104.1)}"
"('MAR06452', 'ENSG00000072778 and ENSG00000084754 and ENSG00000138029')","{'ENSG00000072778': ('ENSG00000072778', 1, 318.7), 'ENSG00000084754': ('ENSG00000084754', 1, 111.9)}","{'ENSG00000072778': ('ENSG00000072778', 1, 229.0), 'ENSG00000084754': ('ENSG00000084754', 1, 104.1)}"
"('MAR06483', 'ENSG00000060971 and ENSG00000113790 and ENSG00000133835')","{'ENSG00000060971': ('ENSG00000060971', 1, 63.18)}","{'ENSG00000060971': ('ENSG00000060971', 1, 99.74)}"
"('MAR06485', 'ENSG00000155368')",{},{}
"('MAR06487', 'ENSG00000155368')",{},{}
"('MAR06489', 'ENSG00000155368')",{},{}
"('MAR06491', 'ENSG00000155368')",{},{}
"('MAR06493', 'ENSG00000155368')",{},{}
"('MAR06498', '')",{},{}
"('MAR06499', 'ENSG00000155368')",{},{}
"('MAR06502', 'ENSG00000155368')",{},{}
"('MAR06503', 'ENSG00000155368')",{},{}
"('MAR06528', 'ENSG00000155368')",{},{}
"('MAR06538', 'ENSG00000155368')",{},{}
"('MAR06586', 'ENSG00000155368')",{},{}
"('MAR06593', 'ENSG00000155368')",{},{}
"('MAR06596', 'ENSG00000101986 and ENSG00000173208')",{},{}
"('MAR06597', 'ENSG00000101986 and ENSG00000173208')",{},{}
"('MAR06598', 'ENSG00000110090 or ENSG00000169169 or ENSG00000205560')",{},{}
"('MAR06599', 'ENSG00000178537')",{},{}
"('MAR06600', 'ENSG00000157184')",{},{}
"('MAR06604', 'ENSG00000083807 or ENSG00000113396 or ENSG00000130304 or ENSG00000140284 or ENSG00000143554 or ENSG00000167114')","{'ENSG00000130304': ('ENSG00000130304', 0.09091871519617184, 8.588), 'ENSG00000140284': ('ENSG00000140284', 0.7198966736538991, 68.0), 'ENSG00000143554': ('ENSG00000143554', 0.18918461114992907, 17.87)}","{'ENSG00000130304': ('ENSG00000130304', 0.0681538832665158, 5.933), 'ENSG00000140284': ('ENSG00000140284', 0.7853836168770749, 68.37), 'ENSG00000143554': ('ENSG00000143554', 0.14646249985640933, 12.75)}"
"('MAR06688', 'ENSG00000155368')",{},{}
"('MAR06689', 'ENSG00000178537')",{},{}
"('MAR06696', 'ENSG00000110090 or ENSG00000169169 or ENSG00000205560')",{},{}
"('MAR06698', 'ENSG00000157184')",{},{}
"('MAR06724', '')",{},{}
"('MAR06769', '')",{},{}
"('MAR06773', '')",{},{}
"('MAR06775', 'ENSG00000117528')",{},{}
"('MAR06777', 'ENSG00000101473')",{},{}
"('MAR06779', 'ENSG00000117528')",{},{}
"('MAR06804', '')",{},{}
"('MAR06805', '')",{},{}
"('MAR06809', 'ENSG00000005469')",{},{}
"('MAR06810', 'ENSG00000101473')",{},{}
"('MAR06812', 'ENSG00000101986')",{},{}
"('MAR06816', 'ENSG00000101986')",{},{}
"('MAR06821', '')",{},{}
"('MAR06825', 'ENSG00000178537')",{},{}
"('MAR06832', 'ENSG00000005469')",{},{}
"('MAR06833', '')",{},{}
"('MAR06846', '')",{},{}
"('MAR06847', 'ENSG00000005469')",{},{}
"('MAR06852', 'ENSG00000101473 or ENSG00000177465')",{},{}
"('MAR06859', 'ENSG00000103257 and ENSG00000168003')","{'ENSG00000103257': ('ENSG00000103257', 1, 4.584)}","{'ENSG00000103257': ('ENSG00000103257', 1, 7.793)}"
"('MAR06860', 'ENSG00000147003 and ENSG00000163817')",{},{}
"('MAR06861', 'ENSG00000133313 or ENSG00000150656')","{'ENSG00000133313': ('ENSG00000133313', 1, 0.1939)}","{'ENSG00000133313': ('ENSG00000133313', 1, 0.8218)}"
"('MAR06862', 'ENSG00000088386')",{},{}
"('MAR06863', '(ENSG00000103064 and ENSG00000168003) or (ENSG00000155465 and ENSG00000168003)')","{'ENSG00000155465': ('ENSG00000155465', 1, 5.29)}","{'ENSG00000155465': ('ENSG00000155465', 1, 4.53)}"
"('MAR06864', 'ENSG00000089057 or ENSG00000170482')",{},{}
"('MAR06865', 'ENSG00000268104')","{'ENSG00000268104': ('ENSG00000268104', 1, 0.08474)}","{'ENSG00000268104': ('ENSG00000268104', 1, 0.3592)}"
"('MAR06866', 'ENSG00000123643')",{},{}
"('MAR06867', '')",{},{}
"('MAR06868', '')",{},{}
"('MAR06869', '')",{},{}
"('MAR06870', '')",{},{}
"('MAR06871', 'ENSG00000088386')",{},{}
"('MAR06872', 'ENSG00000110446 or ENSG00000139370')","{'ENSG00000110446': ('ENSG00000110446', 1, 10.97)}","{'ENSG00000110446': ('ENSG00000110446', 1, 15.29)}"
"('MAR06873', '')",{},{}
"('MAR06884', 'ENSG00000107611 and ENSG00000134812 and ENSG00000166126')",{},{}
"('MAR06887', 'ENSG00000017483')",{},{}
"('MAR06891', 'ENSG00000021488 and ENSG00000138079')",{},{}
"('MAR06892', 'ENSG00000021488 and ENSG00000138079')",{},{}
"('MAR06893', 'ENSG00000076351')",{},{}
"('MAR06896', 'ENSG00000268104')","{'ENSG00000268104': ('ENSG00000268104', 1, 0.08474)}","{'ENSG00000268104': ('ENSG00000268104', 1, 0.3592)}"
"('MAR06897', '(ENSG00000103064 and ENSG00000168003) or (ENSG00000155465 and ENSG00000168003)')","{'ENSG00000155465': ('ENSG00000155465', 1, 5.29)}","{'ENSG00000155465': ('ENSG00000155465', 1, 4.53)}"
"('MAR06898', 'ENSG00000133313 or ENSG00000150656')","{'ENSG00000133313': ('ENSG00000133313', 1, 0.1939)}","{'ENSG00000133313': ('ENSG00000133313', 1, 0.8218)}"
"('MAR06899', 'ENSG00000088386')",{},{}
"('MAR06900', 'ENSG00000088386')",{},{}
"('MAR06913', 'ENSG00000088386')",{},{}
"('MAR06915', 'ENSG00000166340')",{},{}
"('MAR06917', 'ENSG00000088386')",{},{}
"('MAR06919', '')",{},{}
"('MAR06920', '')",{},{}
"('MAR06922', '')",{},{}
"('MAR07101', 'ENSG00000110446 or ENSG00000139370')","{'ENSG00000110446': ('ENSG00000110446', 1, 10.97)}","{'ENSG00000110446': ('ENSG00000110446', 1, 15.29)}"
"('MAR07102', '(ENSG00000103064 and ENSG00000168003) or (ENSG00000155465 and ENSG00000168003)')","{'ENSG00000155465': ('ENSG00000155465', 1, 5.29)}","{'ENSG00000155465': ('ENSG00000155465', 1, 4.53)}"
"('MAR07105', '(ENSG00000103064 and ENSG00000168003) or (ENSG00000155465 and ENSG00000168003)')","{'ENSG00000155465': ('ENSG00000155465', 1, 5.29)}","{'ENSG00000155465': ('ENSG00000155465', 1, 4.53)}"
"('MAR07107', 'ENSG00000163586')","{'ENSG00000163586': ('ENSG00000163586', 1, 23040.0)}","{'ENSG00000163586': ('ENSG00000163586', 1, 31830.0)}"
"('MAR07148', 'ENSG00000088386')",{},{}
"('MAR07149', 'ENSG00000002549')","{'ENSG00000002549': ('ENSG00000002549', 1, 277.1)}","{'ENSG00000002549': ('ENSG00000002549', 1, 259.1)}"
"('MAR07150', 'ENSG00000088386')",{},{}
"('MAR07151', '(ENSG00000103064 and ENSG00000168003) or (ENSG00000155465 and ENSG00000168003)')","{'ENSG00000155465': ('ENSG00000155465', 1, 5.29)}","{'ENSG00000155465': ('ENSG00000155465', 1, 4.53)}"
"('MAR07152', 'ENSG00000167114')",{},{}
"('MAR07153', '(ENSG00000103064 and ENSG00000168003) or (ENSG00000155465 and ENSG00000168003)')","{'ENSG00000155465': ('ENSG00000155465', 1, 5.29)}","{'ENSG00000155465': ('ENSG00000155465', 1, 4.53)}"
"('MAR07154', 'ENSG00000172940')",{},{}
"('MAR07155', 'ENSG00000163586')","{'ENSG00000163586': ('ENSG00000163586', 1, 23040.0)}","{'ENSG00000163586': ('ENSG00000163586', 1, 31830.0)}"
"('MAR07156', 'ENSG00000167114')",{},{}
"('MAR07157', 'ENSG00000167114')",{},{}
"('MAR07158', '')",{},{}
"('MAR07159', '')",{},{}
"('MAR07176', '')",{},{}
"('MAR07177', '')",{},{}
"('MAR07178', 'ENSG00000163586')","{'ENSG00000163586': ('ENSG00000163586', 1, 23040.0)}","{'ENSG00000163586': ('ENSG00000163586', 1, 31830.0)}"
"('MAR07179', 'ENSG00000268104')","{'ENSG00000268104': ('ENSG00000268104', 1, 0.08474)}","{'ENSG00000268104': ('ENSG00000268104', 1, 0.3592)}"
"('MAR07189', '(ENSG00000103064 and ENSG00000168003) or (ENSG00000155465 and ENSG00000168003)')","{'ENSG00000155465': ('ENSG00000155465', 1, 5.29)}","{'ENSG00000155465': ('ENSG00000155465', 1, 4.53)}"
"('MAR07190', 'ENSG00000163586')","{'ENSG00000163586': ('ENSG00000163586', 1, 23040.0)}","{'ENSG00000163586': ('ENSG00000163586', 1, 31830.0)}"
"('MAR07192', 'ENSG00000088386')",{},{}
"('MAR07193', 'ENSG00000124299')",{},{}
"('MAR07194', 'ENSG00000147003 and ENSG00000163817')",{},{}
"('MAR07195', '')",{},{}
"('MAR07255', '')",{},{}
"('MAR07439', '')",{},{}
"('MAR07589', 'ENSG00000123643')",{},{}
"('MAR07592', '')",{},{}
"('MAR07593', 'ENSG00000268104')","{'ENSG00000268104': ('ENSG00000268104', 1, 0.08474)}","{'ENSG00000268104': ('ENSG00000268104', 1, 0.3592)}"
"('MAR07595', 'ENSG00000268104')","{'ENSG00000268104': ('ENSG00000268104', 1, 0.08474)}","{'ENSG00000268104': ('ENSG00000268104', 1, 0.3592)}"
"('MAR07657', 'ENSG00000268104')","{'ENSG00000268104': ('ENSG00000268104', 1, 0.08474)}","{'ENSG00000268104': ('ENSG00000268104', 1, 0.3592)}"
"('MAR07658', 'ENSG00000165029')",{},{}
"('MAR07659', '')",{},{}
"('MAR07750', '')",{},{}
"('MAR07751', '')",{},{}
"('MAR07752', '')",{},{}
"('MAR07753', 'ENSG00000115902')","{'ENSG00000115902': ('ENSG00000115902', 1, 4.738)}","{'ENSG00000115902': ('ENSG00000115902', 1, 3.001)}"
"('MAR07754', '')",{},{}
"('MAR07803', '')",{},{}
"('MAR07805', '')",{},{}
"('MAR07807', '')",{},{}
"('MAR07809', '')",{},{}
"('MAR07811', 'ENSG00000115902')","{'ENSG00000115902': ('ENSG00000115902', 1, 4.738)}","{'ENSG00000115902': ('ENSG00000115902', 1, 3.001)}"
"('MAR07813', 'ENSG00000242366')","{'ENSG00000242366': ('ENSG00000242366', 1, 371.9)}","{'ENSG00000242366': ('ENSG00000242366', 1, 411.2)}"
"('MAR07817', '')",{},{}
"('MAR07819', '')",{},{}
"('MAR07821', '')",{},{}
"('MAR07823', '')",{},{}
"('MAR07926', '')",{},{}
"('MAR08111', '')",{},{}
"('MAR08204', '')",{},{}
"('MAR08218', 'ENSG00000116133')",{},{}
"('MAR08274', 'ENSG00000168393')",{},{}
"('MAR08301', '')",{},{}
"('MAR08386', '')",{},{}
"('MAR08400', '')",{},{}
"('MAR08422', '')",{},{}
"('MAR08423', '')",{},{}
"('MAR08644', '')",{},{}
"('MAR08646', '')",{},{}
"('MAR08647', '')",{},{}
"('MAR08649', '')",{},{}
"('MAR08650', '')",{},{}
"('MAR08701', '')",{},{}
"('MAR08705', '')",{},{}
"('MAR08707', '')",{},{}
"('MAR08708', '')",{},{}
"('MAR08832', '')",{},{}
"('MAR08916', '')",{},{}
"('MAR08948', '')",{},{}
"('MAR08949', '')",{},{}
"('MAR08950', '')",{},{}
"('MAR08951', '')",{},{}
"('MAR08952', '')",{},{}
"('MAR08953', '')",{},{}
"('MAR08954', '')",{},{}
"('MAR08955', '')",{},{}
"('MAR08956', '')",{},{}
"('MAR08957', '')",{},{}
"('MAR08958', '')",{},{}
"('MAR08959', '')",{},{}
"('MAR08960', '')",{},{}
"('MAR08961', '')",{},{}
"('MAR08962', '')",{},{}
"('MAR08963', '')",{},{}
"('MAR08964', '')",{},{}
"('MAR08965', '')",{},{}
"('MAR08966', '')",{},{}
"('MAR08967', '')",{},{}
"('MAR08968', 'ENSG00000197594')",{},{}
"('MAR08969', 'ENSG00000163295')",{},{}
"('MAR08970', '')",{},{}
