,sample_1,sample_2,sample_3,sample_4
ENSG00000167720,0.4928571428571429,0.5010845986984815,1.5612244897959182,0.0942698706099815
ENSG00000167733,0.03359227377703129,0.12957746478873242,0.07496054708048397,0.008043758043758044
ENSG00000167792,1.0,1.0,1.0,1.0
ENSG00000167815,0.06240052090869628,0.3963355100488176,0.2647107575004144,0.2812185127963996
ENSG00000167862,0.6842650103519669,0.38719832109129065,0.3202846975088968,0.4573839662447257
ENSG00000167863,1.0,1.0,1.0,1.0
ENSG00000167900,3.0,3.0,3.0,3.0
ENSG00000167969,61.68533403911423,62.40138808627274,62.70051363191787,63.25201129018911
ENSG00000167996,0.5116772823779193,0.9982118214153822,0.9900201310660898,0.9860754139961609
ENSG00000168000,0.0014306151645207441,0.06300813008130081,0.02697674418604651,0.0017790716480672812
ENSG00000168002,2.0,2.0,2.0,2.0
ENSG00000168003,32.55074614874282,26.628521846128237,26.21512685801757,27.625063846066364
ENSG00000168065,2.5,2.5,2.1538461538461537,1.0016094420600858
ENSG00000168092,0.34852118305355717,0.7323272438443209,0.7465875370919881,0.847358121330724
ENSG00000168137,0.5993091537132988,0.49593495934959353,0.7974137931034484,0.7259786476868328
ENSG00000168159,0.00679043667731248,0.024425018698578927,0.006893737651404521,0.012893860473059512
ENSG00000168237,2.0,2.0,2.0,2.0
ENSG00000168291,0.5,0.5,0.48977143595041317,0.5
ENSG00000168306,1.432135478935726,1.5860218514116342,1.1674714331471165,1.5940378722880126
ENSG00000168393,6.0,6.0,6.0,6.0
ENSG00000168411,0.0003731009163358508,0.001425766641735229,0.001481831457778541,0.0013662368713175642
ENSG00000168495,2.0,2.0,2.0,2.0
ENSG00000168522,1.0,1.0,1.0,1.0
ENSG00000168575,1.2064631956912029,1.3369565217391306,0.44182124789207416,0.7705146036161334
ENSG00000168653,1.0,1.0,1.0,1.0
ENSG00000168765,0.5516208153146808,0.8851808126714252,0.3342516803717646,0.3135589969244306
ENSG00000168827,0.043938752042607276,0.0003192913791327634,0.0055323490960109715,0.012256838418995964
ENSG00000168906,0.24556213017751483,0.4767801857585139,1.440984793627806,0.8264984227129337
ENSG00000168938,0.028869031882831915,0.008488612836438925,0.036404756693660174,0.017955196227050694
ENSG00000169020,1.0,1.0,1.0,1.0
ENSG00000169021,1.0,1.0,1.0,1.0
ENSG00000169100,0.015456849008794158,0.3521412680756396,0.5796486977589339,0.2455603184323331
ENSG00000169180,0.07473309608540925,0.16756756756756758,0.20069204152249132,0.20140515222482433
ENSG00000169239,1.0038722168441432,1.0087694483734089,1.1367924528301887,1.0064878892733564
ENSG00000169255,3.0,3.0,3.0,3.0
ENSG00000169299,2.0435865504358652,2.104631217838765,2.6604278074866308,2.0482142857142858
ENSG00000169432,1.0,1.0,1.0,1.0
ENSG00000169660,4.035366594684537,7.450717952755483,6.317639152666173,6.793960575262919
ENSG00000169692,1.0907115697990226,2.9661835748792273,1.7438951756998213,4.388229220443986
ENSG00000169710,61.876315165823804,64.77084374315143,67.51516837643065,68.82961217671476
ENSG00000169738,1.0,1.0,1.0,1.0
ENSG00000169764,1.0,1.0,1.0,1.0
ENSG00000169814,4.0,4.0,4.0,4.0
ENSG00000169902,0.047619047619047616,0.39913232104121477,0.17815482502651114,0.28667953667953666
ENSG00000169919,13.595959595959597,8.695652173913043,12.37037037037037,13.973640856672157
ENSG00000170035,0.006656120347431581,0.04525056095736726,0.011876127480457004,0.01304329263085987
ENSG00000170142,0.0001940124764946424,0.010050486163051613,0.009578214929988832,0.004803176500725812
ENSG00000170190,1.803314917127071,38.48366013071897,10.912442396313363,6.037735849056612
ENSG00000170191,1.0,1.0,1.0,1.0
ENSG00000170222,1.195540308747856,1.2363013698630136,1.2286821705426356,1.1374255611543747
ENSG00000170242,0.10667326841613028,0.037574461585458976,0.044434857635893006,0.05208093814670038
ENSG00000170266,43.23138985874752,43.53313319263102,43.12172198728827,43.58010113471916
ENSG00000170323,0.6796862926904657,0.39799507562433983,41.5089411291943,0.0068231472935238475
ENSG00000170340,18.723309510720174,20.431318879855468,19.93860203549359,20.19130434782609
ENSG00000170364,0.06081912158639988,0.2849889020806799,0.06315092052489009,0.057571870458303906
ENSG00000170430,1.0,1.0,1.0,1.0
ENSG00000170445,1.0,1.0,1.0,1.0
ENSG00000170502,3.644939965694683,1.8681506849315068,2.0852713178294575,1.636280348144755
